factor,gene,protein_name,loading
1,Ocrl,"OCRL, inositol polyphosphate-5-phosphatase",0.011114837124469966
1,Ube2k,ubiquitin-conjugating enzyme E2K,0.01110445488979726
1,Cpeb1,cytoplasmic polyadenylation element binding protein 1,0.011099705171038952
1,Tial1,Tia1 cytotoxic granule-associated RNA binding protein-like 1,0.011087101916152241
1,Abi2,abl interactor 2,0.011073825779113788
1,A930015D03Rik,RIKEN cDNA A930015D03 gene,0.01102755695624795
1,Slc1a2,"solute carrier family 1 (glial high affinity glutamate transporter), member 2",0.010983673340126206
1,Zdhhc21,"zinc finger, DHHC domain containing 21",0.010892042698865904
1,Usp45,ubiquitin specific petidase 45,0.010882836878563609
1,Mllt10,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10",0.010876501328437451
1,mt-Co1,cytochrome c oxidase subunit I,0.010835313548317486
1,Napb,N-ethylmaleimide sensitive fusion protein attachment protein beta,0.010805098234023364
1,Dgkz,diacylglycerol kinase zeta,0.010740979551320215
1,Tnks2,"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2",0.010688210892259737
1,Sbno1,strawberry notch 1,0.010676360451994063
1,Epc2,enhancer of polycomb homolog 2,0.010661099339194135
1,Otud7b,OTU domain containing 7B,0.01057458748721949
1,Cpeb4,cytoplasmic polyadenylation element binding protein 4,0.010531016907082205
1,Ccnh,cyclin H,0.010517082593174833
1,Gtdc1,glycosyltransferase-like domain containing 1,0.010437789657466294
1,Kdm4c,lysine (K)-specific demethylase 4C,0.010425524258363253
1,Ubap2l,ubiquitin-associated protein 2-like,0.010396097317511255
1,Magi1,"membrane associated guanylate kinase, WW and PDZ domain containing 1",0.010343292683734105
1,Tardbp,TAR DNA binding protein,0.010337749171573391
1,Krit1,"KRIT1, ankyrin repeat containing",0.01028441836899959
1,Ankrd28,ankyrin repeat domain 28,0.01028404444892165
1,Prtg,protogenin,0.01028251227398299
1,Slc23a2,"solute carrier family 23 (nucleobase transporters), member 2",0.010282169213351558
1,Prkar1a,"protein kinase, cAMP dependent regulatory, type I, alpha",0.010273374330603505
1,Ap2a2,"adaptor-related protein complex 2, alpha 2 subunit",0.01020124730647072
1,Slc38a9,"solute carrier family 38, member 9",0.010138323133662619
1,Lrrn2,"leucine rich repeat protein 2, neuronal",0.010121645027823072
1,Arid5b,AT-rich interaction domain 5B,0.010098526348434927
1,Maco1,macoilin 1,0.010073354872120297
1,B230209E15Rik,RIKEN cDNA B230209E15 gene,0.010023469672249277
1,Abr,active BCR-related gene,0.009987677438160373
1,Orai2,ORAI calcium release-activated calcium modulator 2,0.009924421105773481
1,Ptpn12,"protein tyrosine phosphatase, non-receptor type 12",0.009905972251243195
1,Cd47,"CD47 antigen (Rh-related antigen, integrin-associated signal transducer)",0.009894117242275926
1,Cdc42se2,CDC42 small effector 2,0.009843170260066475
1,Syt11,synaptotagmin XI,0.009805532662191025
1,Usp9x,"ubiquitin specific peptidase 9, X chromosome",0.009759761152273456
1,Actr3b,ARP3 actin-related protein 3B,0.009744105050052162
1,Zfand5,"zinc finger, AN1-type domain 5",0.00969229706182582
1,Aff4,"AF4/FMR2 family, member 4",0.00968405985240367
1,Dph6,diphthamine biosynthesis 6,0.009657081006380182
1,Kpna1,karyopherin subunit alpha 1,0.009655635860900721
1,Tia1,cytotoxic granule-associated RNA binding protein 1,0.009638131691145718
1,Spop,speckle-type BTB/POZ protein,0.00962012229587954
1,Nckap1,NCK-associated protein 1,0.009609141573135143
1,Tut4,terminal uridylyl transferase 4,0.00960249101167645
1,Wasf1,"WASP family, member 1",0.009601265473848432
1,Mosmo,modulator of smoothened,0.009588281684515077
1,Map4,microtubule-associated protein 4,0.009528688564647388
1,Rfx7,"regulatory factor X, 7",0.009518935734943806
1,Lpin2,lipin 2,0.009516121135699357
1,Kif21a,kinesin family member 21A,0.0095054041062049
1,Ddx10,DEAD box helicase 10,0.009476262728925832
1,Zfp445,zinc finger protein 445,0.009422828935332262
1,Upf2,UPF2 regulator of nonsense transcripts homolog (yeast),0.009337403339137794
1,Tmod2,tropomodulin 2,0.009336258653990688
1,Synj1,synaptojanin 1,0.009298411152759397
1,Ddx6,DEAD-box helicase 6,0.009182580417761191
1,Tulp4,TUB like protein 4,0.009137539878641302
1,Micu3,"mitochondrial calcium uptake family, member 3",0.009122100102605243
1,Abca8b,"ATP-binding cassette, sub-family A member 8b",0.009112989441554888
1,Sec14l1,SEC14-like lipid binding 1,0.009089996632448232
1,E130307A14Rik,RIKEN cDNA E130307A14 gene,0.00905983197601428
1,Atxn10,ataxin 10,0.009022044192092571
1,Xpr1,xenotropic and polytropic retrovirus receptor 1,0.009019571965896802
1,Dhx15,DEAH-box helicase 15,0.009004375861875939
1,Cdc37l1,cell division cycle 37-like 1,0.008971152267761944
1,Pdcd4,programmed cell death 4,0.008955548947628523
1,Mat2a,methionine adenosyltransferase 2A,0.008954630238532466
1,Ywhaz,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide",0.008945633909437848
1,Ano3,anoctamin 3,0.008849951157370459
1,Ppig,peptidyl-prolyl isomerase G (cyclophilin G),0.008802160670219659
1,Adgrl1,adhesion G protein-coupled receptor L1,0.008771563780734798
1,Atf7,activating transcription factor 7,0.008743552609794706
1,Marchf6,membrane associated ring-CH-type finger 6,0.008738394750236193
1,Mapkap1,mitogen-activated protein kinase associated protein 1,0.008713771202140936
1,Rbm5,RNA binding motif protein 5,0.008676960868661114
1,Csnk1g3,"casein kinase 1, gamma 3",0.008647043618864307
1,Cfap36,cilia and flagella associated protein 36,0.008640401794643643
1,Dhx30,DExH-box helicase 30,0.008611963470631954
1,Acin1,apoptotic chromatin condensation inducer 1,0.008607735891962185
1,Ckap5,cytoskeleton associated protein 5,0.008570663522231459
1,Usp47,ubiquitin specific peptidase 47,0.008544387741055742
1,Sptbn2,"spectrin beta, non-erythrocytic 2",0.00853574878766944
1,Rab11fip3,RAB11 family interacting protein 3 (class II),0.008527742047023314
1,Ralgapa1,"Ral GTPase activating protein, alpha subunit 1",0.008471416142333444
1,Zc3h6,zinc finger CCCH type containing 6,0.008458221264014737
1,Slc12a6,"solute carrier family 12, member 6",0.008449858920776581
1,Trim37,tripartite motif-containing 37,0.008428603271291595
1,Hnrnpm,heterogeneous nuclear ribonucleoprotein M,0.008326376032058215
1,Nsg2,neuron specific gene family member 2,0.008286995472965077
1,Cnot2,"CCR4-NOT transcription complex, subunit 2",0.008260608810731419
1,Tmem30a,transmembrane protein 30A,0.00825669350340215
1,Micu1,mitochondrial calcium uptake 1,0.008234211533260264
1,Slc6a6,"solute carrier family 6 (neurotransmitter transporter, taurine), member 6",0.008231160506626076
1,Braf,Braf transforming gene,0.008220045218196512
1,Slf2,SMC5-SMC6 complex localization factor 2,0.008219330710230784
1,Ube2r2,ubiquitin-conjugating enzyme E2R 2,0.008148761301308606
1,Mapk1,mitogen-activated protein kinase 1,0.008142539942138087
1,Cul5,cullin 5,0.008061260888148371
1,Fnip2,folliculin interacting protein 2,0.008047667147096864
1,Kidins220,kinase D-interacting substrate 220,0.00802449599443625
1,Appl1,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1",0.008013430110405634
1,Rsrc1,arginine/serine-rich coiled-coil 1,0.007955493718163889
1,Marchf1,membrane associated ring-CH-type finger 1,0.00793480588838609
1,Picalm,phosphatidylinositol binding clathrin assembly protein,0.007922867383278754
1,Nufip2,nuclear FMR1 interacting protein 2,0.007915444390284899
1,Snap91,synaptosomal-associated protein 91,0.007904324961155324
1,Tcaf1,TRPM8 channel-associated factor 1,0.007899419802350413
1,Cplx2,complexin 2,0.007863296449314208
1,Tln2,talin 2,0.007833574938295533
1,Rit2,Ras-like without CAAX 2,0.007833501018264181
1,Rb1cc1,RB1-inducible coiled-coil 1,0.007814529166706809
1,Khdrbs1,"KH domain containing, RNA binding, signal transduction associated 1",0.007781207815740669
1,Btbd3,BTB domain containing 3,0.00777809396888521
1,Kcnq2,"potassium voltage-gated channel, subfamily Q, member 2",0.007768249202518583
1,Top2b,topoisomerase (DNA) II beta,0.007767394253069147
1,Chka,choline kinase alpha,0.007747137161135412
1,Lrrn1,"leucine rich repeat protein 1, neuronal",0.007737451937222126
1,Ndst4,N-deacetylase/N-sulfotransferase (heparin glucosaminyl) 4,0.007718165792577674
1,Mir99ahg,Mir99a and Mirlet7c-1 host gene (non-protein coding),0.007708780516434447
1,Kmt2a,lysine (K)-specific methyltransferase 2A,0.007700152188484792
1,Tpp2,tripeptidyl peptidase II,0.00769929007738165
1,Cbx5,chromobox 5,0.007677631933203244
1,Nr6a1,"nuclear receptor subfamily 6, group A, member 1",0.00766849780020277
1,Pcsk2,proprotein convertase subtilisin/kexin type 2,0.007625420454604853
1,Pcdh11x,protocadherin 11 X-linked,0.007612007023759606
1,Celf5,"CUGBP, Elav-like family member 5",0.007591842867928622
1,Fam13a,"family with sequence similarity 13, member A",0.007587856080091426
1,Smg7,SMG7 nonsense mediated mRNA decay factor,0.007582584979359822
1,Fyttd1,forty-two-three domain containing 1,0.007581914708481759
1,Cdc73,"cell division cycle 73, Paf1/RNA polymerase II complex component",0.007570844240734414
1,BC005537,cDNA sequence BC005537,0.007541365446798342
1,Med14,mediator complex subunit 14,0.007503872468211017
1,Scn3b,"sodium channel, voltage-gated, type III, beta",0.007493569249897005
1,Cdh11,cadherin 11,0.007492754315528164
1,Memo1,mediator of cell motility 1,0.007470555180214567
1,Nrxn2,neurexin II,0.0074587292783763835
1,Apba2,amyloid beta precursor protein binding family A member 2,0.007451770659905143
1,4632427E13Rik,RIKEN cDNA 4632427E13 gene,0.0074498980621738545
1,Ndufs4,NADH:ubiquinone oxidoreductase core subunit S4,0.00740296169348096
1,Norad,non-coding RNA activated by DNA damage,0.007369732993627552
1,Map2k6,mitogen-activated protein kinase kinase 6,0.0073375444450370685
1,Camk2g,calcium/calmodulin-dependent protein kinase II gamma,0.00724192834724197
1,Pkn2,protein kinase N2,0.007241711590083296
1,Hdgfl3,HDGF like 3,0.007217401040492356
1,Cbfa2t2,CBFA2/RUNX1 translocation partner 2,0.007179639831998499
1,Sesn1,sestrin 1,0.007166290955273757
1,Ulk2,unc-51 like kinase 2,0.007122796219814605
1,Zfp638,zinc finger protein 638,0.007108213849115068
1,Fam163b,"family with sequence similarity 163, member B",0.007033176358206768
1,Rab10,"RAB10, member RAS oncogene family",0.0069952027072642965
1,Ranbp17,RAN binding protein 17,0.006972477677150053
1,Kat6b,K(lysine) acetyltransferase 6B,0.006972042284855118
1,Mapk8,mitogen-activated protein kinase 8,0.006964741300228796
1,mt-Atp6,ATP synthase F0 subunit 6,0.006910617195651151
1,Osbpl6,oxysterol binding protein-like 6,0.0069068182419130585
1,Arhgef12,Rho guanine nucleotide exchange factor 12,0.006891651763535252
1,Klhdc10,kelch domain containing 10,0.0068721325668013615
1,Bptf,bromodomain PHD finger transcription factor,0.006855978809266645
1,Gpcpd1,glycerophosphocholine phosphodiesterase 1,0.006842065172831883
1,Adk,adenosine kinase,0.006836028408089729
1,Tbc1d5,"TBC1 domain family, member 5",0.006827880811937613
1,Zmynd8,"zinc finger, MYND-type containing 8",0.0068038673985781764
1,Pacsin1,protein kinase C and casein kinase substrate in neurons 1,0.006793885028538872
1,Ythdc2,YTH domain containing 2,0.006776518295778599
1,Lonp2,"lon peptidase 2, peroxisomal",0.006764537423137224
1,Fryl,FRY like transcription coactivator,0.0067527419418320625
1,Odf2,outer dense fiber of sperm tails 2,0.006740827968773948
1,Cspp1,centrosome and spindle pole associated protein 1,0.006720083928393582
1,Ip6k1,inositol hexaphosphate kinase 1,0.0067157551441693044
1,Nsd2,nuclear receptor binding SET domain protein 2,0.006707478670053789
1,Dmxl1,Dmx-like 1,0.006686052337187815
1,Chm,CHM Rab escort protein,0.0066822729265231745
1,Parp8,"poly (ADP-ribose) polymerase family, member 8",0.00666606367480896
1,Ranbp9,RAN binding protein 9,0.006636523439181283
1,Supt3,"SPT3, SAGA and STAGA complex component",0.006580754735014659
1,App,amyloid beta precursor protein,0.006565782940078928
1,Neurod2,neurogenic differentiation 2,0.006530091156159515
1,Phyhipl,phytanoyl-CoA hydroxylase interacting protein-like,0.006484726863117839
1,Gabrb2,gamma-aminobutyric acid type A receptor subunit beta 2,0.00645896377425543
1,Ambra1,autophagy/beclin 1 regulator 1,0.006430239292699158
1,Psmd1,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 1",0.006366329696057436
1,Nkain3,Na+/K+ transporting ATPase interacting 3,0.006347199345728138
1,Stag1,STAG1 cohesin complex component,0.006276026144394185
1,Stxbp1,syntaxin binding protein 1,0.006211789894255991
1,Tmem150c,transmembrane protein 150C,0.00619034938370121
1,Rap1a,RAS-related protein 1a,0.00617610421429984
1,Strn3,"striatin, calmodulin binding protein 3",0.006148272487824041
1,Hectd2,HECT domain E3 ubiquitin protein ligase 2,0.0061382608328052705
1,Snhg11,small nucleolar RNA host gene 11,0.0061369563629578815
1,Grb2,growth factor receptor bound protein 2,0.006102626121814138
1,Sos1,SOS Ras/Rac guanine nucleotide exchange factor 1,0.006018726104422797
1,Cyrib,CYFIP related Rac1 interactor B,0.006018659480802647
1,Kpna4,karyopherin subunit alpha 4,0.006001704388720719
1,Esrrg,estrogen-related receptor gamma,0.00600078574031913
1,Smarcad1,SNF2 related chromatin remodeling ATPase with DExD box 1,0.005995697678444695
1,Fam193a,"family with sequence homology 193, member A",0.005966646154389048
1,Garem1,GRB2 associated regulator of MAPK1 subtype 1,0.0059548582252234505
1,Ankib1,ankyrin repeat and IBR domain containing 1,0.0059257050010303155
1,Syp,synaptophysin,0.005879297550773774
1,Phf14,PHD finger protein 14,0.005875056981401949
1,Mgll,monoglyceride lipase,0.005868999923146986
1,Smim14,small integral membrane protein 14,0.005841079059740156
1,Gpd2,"glycerol phosphate dehydrogenase 2, mitochondrial",0.0058331382310835905
1,Rasa1,RAS p21 protein activator 1,0.0057823654333226115
1,Ubr3,ubiquitin protein ligase E3 component n-recognin 3,0.005780524080025439
1,Uvrag,UV radiation resistance associated gene,0.0057463010582644095
1,Kif1a,kinesin family member 1A,0.005731741659691821
1,Sec63,"SEC63 homolog, protein translocation regulator",0.005730104944089588
1,Ube2e3,ubiquitin-conjugating enzyme E2E 3,0.005724723010783778
1,Lmo4,LIM domain only 4,0.005717922185836424
1,Map2k4,mitogen-activated protein kinase kinase 4,0.005637039905794723
1,Cstf3,"cleavage stimulation factor, 3' pre-RNA, subunit 3",0.00558327087204751
1,Fcho2,FCH domain only 2,0.005579610124083077
1,6820431F20Rik,cadherin 11 pseudogene,0.005577918700308705
1,Pgbd5,piggyBac transposable element derived 5,0.005572304244869298
1,Luc7l3,LUC7-like 3 (S. cerevisiae),0.005544924958152002
1,Tmem131,transmembrane protein 131,0.005517451780746321
1,Fam13c,"family with sequence similarity 13, member C",0.005510792048471557
1,Ap2b1,"adaptor-related protein complex 2, beta 1 subunit",0.005408733431155586
1,Zbtb11,zinc finger and BTB domain containing 11,0.005383262221453644
1,Nopchap1,NOP protein chaperone 1,0.005377694995042993
1,Prex2,"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2",0.0053766180061915044
1,Hycc2,hyccin PI4KA lipid kinase complex subunit 2,0.0053500391547775805
1,Rcor1,REST corepressor 1,0.005340812457186714
1,Brd4,bromodomain containing 4,0.005300259092306204
1,Slc16a10,"solute carrier family 16 (monocarboxylic acid transporters), member 10",0.005297379146580025
1,Nfat5,nuclear factor of activated T cells 5,0.005240086957870441
1,Kdm7a,lysine (K)-specific demethylase 7A,0.005202716953826076
1,Cpne6,copine VI,0.005183371165029826
1,Man1a2,"mannosidase, alpha, class 1A, member 2",0.005162311749133044
1,Hnrnpu,heterogeneous nuclear ribonucleoprotein U,0.005140572715625273
1,C2cd5,C2 calcium-dependent domain containing 5,0.0051390699441311175
1,Mtdh,metadherin,0.005114310928791539
1,Ttc8,tetratricopeptide repeat domain 8,0.005111826622283532
1,Cntn4,contactin 4,0.00511145888713945
1,Rsf1,remodeling and spacing factor 1,0.0050955543919756225
1,Slc25a23,"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23",0.005078792576198283
1,Faah,fatty acid amide hydrolase,0.005015521376691443
1,Plekhm3,"pleckstrin homology domain containing, family M, member 3",0.0050129176512485555
1,Phc3,polyhomeotic 3,0.00496818547581429
1,mt-Co3,cytochrome c oxidase subunit III,0.00494721313947331
1,Eml4,echinoderm microtubule associated protein like 4,0.004932266235294968
1,Cdh13,cadherin 13,0.004923897634583414
1,Prickle1,prickle planar cell polarity protein 1,0.004920913345539642
1,Papola,poly (A) polymerase alpha,0.004902094020504035
1,Mef2a,myocyte enhancer factor 2A,0.004882862573207271
1,Dleu2,"deleted in lymphocytic leukemia, 2",0.0048731235170747
1,Asph,aspartate-beta-hydroxylase,0.004846459047878339
1,Relch,"RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing",0.004845959567421925
1,Fam135a,"family with sequence similarity 135, member A",0.004813952284919815
1,Sfmbt1,Scm-like with four mbt domains 1,0.0048082239676246075
1,Kansl1,KAT8 regulatory NSL complex subunit 1,0.0047940250466924975
1,Epb41,erythrocyte membrane protein band 4.1,0.004769949271810207
1,Pias1,protein inhibitor of activated STAT 1,0.004763714322732607
1,Pkig,"protein kinase inhibitor, gamma",0.004760704548434677
1,Syncrip,"synaptotagmin binding, cytoplasmic RNA interacting protein",0.004728848064705046
1,Wdr33,WD repeat domain 33,0.0046996564492153845
1,Abhd12,abhydrolase domain containing 12,0.004661152897490132
1,Prpf40a,pre-mRNA processing factor 40A,0.004652766966612882
1,Commd10,COMM domain containing 10,0.004642475403005599
1,Rnf169,ring finger protein 169,0.004610021045637366
1,Rapgef5,Rap guanine nucleotide exchange factor (GEF) 5,0.00460307097991509
1,Map3k4,mitogen-activated protein kinase kinase kinase 4,0.004566716328476361
1,Tle4,transducin-like enhancer of split 4,0.004553863498631968
1,Add3,adducin 3,0.004538286385024486
1,Wnk1,WNK lysine deficient protein kinase 1,0.004515487011467412
1,Zfp609,zinc finger protein 609,0.0045067537297150875
1,Ptbp3,polypyrimidine tract binding protein 3,0.00449412870475453
1,Cpd,carboxypeptidase D,0.004492428645941444
1,Prkd1,protein kinase D1,0.004473726269302333
1,Camta1,calmodulin binding transcription activator 1,0.00447144586324033
1,Bmerb1,bMERB domain containing 1,0.0044670269476372445
1,Trim44,tripartite motif-containing 44,0.004452879709893029
1,Srpk2,serine/arginine-rich protein specific kinase 2,0.004444191244855154
1,Cask,calcium/calmodulin dependent serine protein kinase,0.004424217761909486
1,Usp25,ubiquitin specific peptidase 25,0.004390915202528346
1,Scmh1,Scm polycomb group homolog 1,0.00438506701114236
1,Znrf3,zinc and ring finger 3,0.004381465291434394
1,Map3k3,mitogen-activated protein kinase kinase kinase 3,0.004363175060705207
1,Fchsd2,FCH and double SH3 domains 2,0.004352576889462963
1,Gsk3b,glycogen synthase kinase 3 beta,0.00434693449628783
1,Far1,fatty acyl CoA reductase 1,0.004312216030311084
1,Fmn2,formin 2,0.0042994888623140454
1,Spata5,Unknown protein for Spata5,0.004235986933322171
1,Rasgef1a,"RasGEF domain family, member 1A",0.004181132123299308
1,5031425E22Rik,RIKEN cDNA 5031425E22 gene,0.0041431908255503925
1,2210408I21Rik,RIKEN cDNA 2210408I21 gene,0.004121777485591976
1,Csnk1a1,"casein kinase 1, alpha 1",0.004115817278083984
1,Emsy,"EMSY, BRCA2-interacting transcriptional repressor",0.0041146002279316635
1,Usp33,ubiquitin specific peptidase 33,0.0041061900023041656
1,Dip2b,disco interacting protein 2 homolog B,0.004105272184634564
1,Rps6kb1,"ribosomal protein S6 kinase, polypeptide 1",0.004099088263857552
1,Ppp1r12a,"protein phosphatase 1, regulatory subunit 12A",0.004058160150701353
1,Arih1,ariadne RBR E3 ubiquitin protein ligase 1,0.004006503822023391
1,Focad,focadhesin,0.0040057565192816195
1,Ogt,O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase),0.004005065985935865
1,Greb1l,growth regulation by estrogen in breast cancer-like,0.0039931821144420735
1,Etnk1,ethanolamine kinase 1,0.003982695422186781
1,Homer1,homer scaffolding protein 1,0.003956373552954528
1,Cdc40,cell division cycle 40,0.003954506279545207
1,Fbxo34,F-box protein 34,0.003942812069926567
1,Dnajc7,DnaJ heat shock protein family (Hsp40) member C7,0.0039232342469631976
1,Arhgap15,Rho GTPase activating protein 15,0.0039005889105351694
1,Camkmt,calmodulin-lysine N-methyltransferase,0.003883775158991997
1,Ankrd6,ankyrin repeat domain 6,0.0038821494023023526
1,Gfod1,glucose-fructose oxidoreductase domain containing 1,0.0038416608844417774
1,Ecpas,Ecm29 proteasome adaptor and scaffold,0.0038346527854479645
1,Unc5d,unc-5 netrin receptor D,0.00382318774312886
1,Nmt2,N-myristoyltransferase 2,0.003796356951319303
1,Klf7,Kruppel-like transcription factor 7 (ubiquitous),0.0037947311922093994
1,Nalcn,"sodium leak channel, non-selective",0.0037851309925228493
1,Snph,syntaphilin,0.0037524375228694387
1,Eri3,exoribonuclease 3,0.0037410110136544246
1,Desi2,desumoylating isopeptidase 2,0.003722527476552934
1,Ppp3r1,"protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)",0.0037017838303103536
1,Fgf13,fibroblast growth factor 13,0.0036740781272415666
1,Phip,pleckstrin homology domain interacting protein,0.0036102917526292925
1,Lmo3,LIM domain only 3,0.003578585475329839
1,Sestd1,SEC14 and spectrin domains 1,0.003544403369076537
1,Cdh8,cadherin 8,0.0035387722720811613
1,Wnk2,WNK lysine deficient protein kinase 2,0.003508055904366352
1,Smpd3,"sphingomyelin phosphodiesterase 3, neutral",0.0034820297957254124
1,Dzip3,"DAZ interacting protein 3, zinc finger",0.0034695587983865927
1,Rb1,RB transcriptional corepressor 1,0.0034596298199877163
1,A230006K03Rik,RIKEN cDNA A230006K03 gene,0.0034593307923205426
1,Strbp,spermatid perinuclear RNA binding protein,0.003438428034040547
1,Cracdl,capping protein inhibiting regulator of actin like,0.0034209325116596853
1,Ncoa6,nuclear receptor coactivator 6,0.0034062479569615498
1,Iqcj,IQ motif containing J,0.0033868026631474688
1,Mprip,myosin phosphatase Rho interacting protein,0.0033502368502394742
1,Ythdc1,YTH domain containing 1,0.003345586573196785
1,Lrp6,low density lipoprotein receptor-related protein 6,0.003335655507906267
1,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",0.003319412106998209
1,Btbd10,BTB domain containing 10,0.003297503635330478
1,Ttc14,tetratricopeptide repeat domain 14,0.0032969809923972205
1,Cdh10,cadherin 10,0.003295109183250755
1,Rbm26,RNA binding motif protein 26,0.003233181407485178
1,Galnt13,polypeptide N-acetylgalactosaminyltransferase 13,0.00322674531924108
1,Nup98,nucleoporin 98,0.003173416081554445
1,Glcci1,glucocorticoid induced transcript 1,0.0031499089652766896
1,Fbxl5,F-box and leucine-rich repeat protein 5,0.0031346667670884647
1,Zranb2,"zinc finger, RAN-binding domain containing 2",0.003128469963516683
1,Trp53bp1,transformation related protein 53 binding protein 1,0.003127227737522444
1,Prkcb,"protein kinase C, beta",0.0031248234233466838
1,Nlk,nemo like kinase,0.0031020028661639517
1,Tpr,"translocated promoter region, nuclear basket protein",0.0030961079283553256
1,Atf7ip,activating transcription factor 7 interacting protein,0.0030866099377236268
1,Ralyl,RALY RNA binding protein-like,0.0030624207059717426
1,Mpdz,multiple PDZ domain crumbs cell polarity complex component,0.0030615354307516806
1,Atp6v1h,"ATPase, H+ transporting, lysosomal V1 subunit H",0.0030487895089453343
1,Tcf12,transcription factor 12,0.0030346886929068315
1,Usp24,ubiquitin specific peptidase 24,0.002956998109045198
1,Btbd7,BTB domain containing 7,0.0029266545657132214
1,Fnip1,folliculin interacting protein 1,0.002900184780183585
1,Bmpr2,bone morphogenetic protein receptor type 2,0.002890069750554034
1,Mapk14,mitogen-activated protein kinase 14,0.002889546250864068
1,Igsf11,"immunoglobulin superfamily, member 11",0.0028419107500022227
1,Ablim3,"actin binding LIM protein family, member 3",0.0028246743906424642
1,Mrtfb,myocardin related transcription factor B,0.0028207742076156454
1,Ncoa1,nuclear receptor coactivator 1,0.0028084176107497677
1,Med12l,mediator complex subunit 12-like,0.002802434825989705
1,Zmym4,"zinc finger, MYM-type 4",0.0027721984900375717
1,Srcin1,SRC kinase signaling inhibitor 1,0.0027557436559680066
1,Zdhhc20,"zinc finger, DHHC domain containing 20",0.0027343779936341616
1,Ints6,integrator complex subunit 6,0.002733217835401444
1,Tnpo1,transportin 1,0.0027179203957211893
1,Csrnp3,cysteine-serine-rich nuclear protein 3,0.0027018228412386447
1,Spred1,"sprouty protein with EVH-1 domain 1, related sequence",0.0026385279409881484
1,Chd6,chromodomain helicase DNA binding protein 6,0.002626150042919768
1,Gabra5,gamma-aminobutyric acid type A receptor subunit alpha 5,0.0025999729669765863
1,Add1,adducin 1,0.0025884649064633206
1,Prkacb,"protein kinase, cAMP dependent, catalytic, beta",0.0025716779453457427
1,Ints6l,integrator complex subunit 6 like,0.0025683361749720746
1,Syt14,synaptotagmin XIV,0.0025288594788647426
1,Snrnp70,small nuclear ribonucleoprotein 70 (U1),0.002491232070143857
1,Rabgap1,RAB GTPase activating protein 1,0.002478022078359845
1,Arhgef4,Rho guanine nucleotide exchange factor 4,0.0024498561742245985
1,Gigyf2,GRB10 interacting GYF protein 2,0.002435980958025371
1,Gpr45,G protein-coupled receptor 45,0.0024280724046984773
1,Rock2,Rho-associated coiled-coil containing protein kinase 2,0.0024210902612684464
1,Epha7,Eph receptor A7,0.002379213785854842
1,Cul3,cullin 3,0.002369363429875634
1,Adgrb1,adhesion G protein-coupled receptor B1,0.0023344388913348058
1,Ube2h,ubiquitin-conjugating enzyme E2H,0.0023073114262835994
1,Spire1,spire type actin nucleation factor 1,0.0022890303105966986
1,Cblb,Casitas B-lineage lymphoma b,0.0022791890400787854
1,Fam171a1,"family with sequence similarity 171, member A1",0.0022562634980396556
1,Rnf19a,ring finger protein 19A,0.0022396037111687517
1,Scn3a,"sodium channel, voltage-gated, type III, alpha",0.0022372880445960886
1,Qrich1,glutamine-rich 1,0.0022186527914094586
1,Slmap,sarcolemma associated protein,0.0022170188511911734
1,Cbl,Casitas B-lineage lymphoma,0.002161356856289877
1,Smurf2,SMAD specific E3 ubiquitin protein ligase 2,0.0021607309792274366
1,Gabra2,gamma-aminobutyric acid type A receptor subunit alpha 2,0.00210249577288264
1,Map7d2,MAP7 domain containing 2,0.002092082741665336
1,mt-Nd4,NADH dehydrogenase subunit 4,0.0020895358702074152
1,Pds5a,PDS5 cohesin associated factor A,0.0020221978141642203
1,Plxdc2,plexin domain containing 2,0.002018532953662234
1,Pgm2l1,phosphoglucomutase 2-like 1,0.0020011859663052398
1,Rmnd5a,required for meiotic nuclear division 5 homolog A,0.001993261703914355
1,Tlk2,tousled-like kinase 2 (Arabidopsis),0.001986921578901032
1,Sntb2,"syntrophin, basic 2",0.00197514690472292
1,Pibf1,progesterone immunomodulatory binding factor 1,0.0019739323410674823
1,Pcdh19,protocadherin 19,0.0019609225446949358
1,Arsb,arylsulfatase B,0.0019532392112167666
1,D630045J12Rik,RIKEN cDNA D630045J12 gene,0.001949313601173846
1,Gfra1,glial cell line derived neurotrophic factor family receptor alpha 1,0.0019098293635786392
1,Togaram1,TOG array regulator of axonemal microtubules 1,0.0018785471940027001
1,Purg,purine-rich element binding protein G,0.0018679986069207754
1,Tbl1xr1,transducin (beta)-like 1X-linked receptor 1,0.0018650250309668196
1,Sphkap,"SPHK1 interactor, AKAP domain containing",0.0018589112786109032
