names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Sst Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Atr,5.3268337,0.40232733,9.993969658666906e-08,1.3569376691681647e-06,0.5155807365439093,0.4090358126721763,0.3782429,0.29850242
Coro1c,5.3216944,0.5015619,1.0280514293546484e-07,1.3937306713803937e-06,0.4121813031161473,0.3107805325987144,0.27025846,0.19817829
Gabbr1,5.306126,0.3020216,1.119795608992955e-07,1.5150507559738519e-06,0.7209631728045326,0.6198347107438017,0.7229394,0.6206689
C78859,5.3040648,0.45524403,1.1325213184457267e-07,1.5314971226289218e-06,0.4985835694050991,0.39761248852157943,0.35580406,0.27131385
Ppp6r3,5.302819,0.27120697,1.1402799279683234e-07,1.5412133634058777e-06,0.7422096317280453,0.6300459136822774,0.7248858,0.6323717
Chga,5.30215,0.7291709,1.1444675168154704e-07,1.546095634833167e-06,0.3243626062322946,0.2197245179063361,0.23390633,0.14753358
Bcl7c,5.301606,0.9276818,1.1478818159392664e-07,1.5499288640345774e-06,0.2577903682719547,0.14820936639118457,0.15030837,0.08182418
AI593442,5.2981052,0.53467476,1.1701041790663485e-07,1.5783483580076697e-06,0.4164305949008499,0.3142699724517906,0.3101666,0.22397073
Ksr2,5.2978716,0.37939087,1.1716044232721623e-07,1.5795790694090816e-06,0.8101983002832861,0.656969696969697,1.0041623,0.845725
Ddah1,5.29646,0.6393444,1.1806908821658685e-07,1.5910312940720606e-06,0.2747875354107649,0.1586042240587695,0.18405956,0.121988475
Thada,5.2955666,0.2927487,1.186479333152947e-07,1.5980300592390821e-06,0.6898016997167139,0.5806795224977043,0.6341568,0.54396147
Dtna,5.294978,0.28481245,1.1903073519020631e-07,1.6023826926657533e-06,0.876770538243626,0.7505601469237833,1.2963592,1.1569239
Syn2,5.2907066,0.43413088,1.2184476535880407e-07,1.6394435879774988e-06,0.943342776203966,0.7995959595959596,1.7324694,1.4917891
Gsk3b,5.2903852,0.29939517,1.220591424341431e-07,1.6415060846873998e-06,0.8838526912181303,0.7569880624426079,1.1425899,1.0060525
Tpp2,5.2894278,0.26484716,1.2269970852652204e-07,1.6492952316696583e-06,0.6487252124645893,0.5454545454545454,0.5528741,0.47898126
Slc7a14,5.280939,0.29315087,1.2852348487123358e-07,1.7267130192450232e-06,0.7393767705382436,0.5799816345270891,0.74077195,0.6396074
Anxa7,5.2802205,0.6075296,1.290285998392917e-07,1.7326329223796943e-06,0.35694050991501414,0.256198347107438,0.22216839,0.15124361
Maged1,5.279658,0.36268815,1.2942539151216488e-07,1.737093041924011e-06,0.5169971671388102,0.4117171717171717,0.4235035,0.34365463
Cttn,5.279008,0.50495636,1.2988533937702356e-07,1.7423959406193824e-06,0.4235127478753541,0.3279338842975207,0.27915978,0.20450738
Akap8l,5.2740436,0.30559376,1.334501898948351e-07,1.7875406791995113e-06,0.7974504249291785,0.6483011937557392,0.8197304,0.70679456
Atg13,5.270077,0.44778866,1.363665285461026e-07,1.8256943806844927e-06,0.45750708215297453,0.35522497704315886,0.30485004,0.23215511
Jmy,5.2671647,0.29196128,1.385468755737343e-07,1.8539614276226297e-06,0.5524079320113314,0.4447750229568411,0.39770144,0.3357009
Endod1,5.2661366,0.5202539,1.3932474733509607e-07,1.8634424892454114e-06,0.29320113314447593,0.17943067033976126,0.175162,0.12529315
Gabra1,5.2643023,0.34788904,1.4072290121428223e-07,1.8802706890242485e-06,0.7195467422096318,0.6185491276400368,0.827477,0.6989605
Trappc9,5.2640657,0.29509166,1.4090405981712597e-07,1.8817555105796097e-06,0.726628895184136,0.6073829201101928,0.70973086,0.6110033
Gm33228,5.2629285,0.4275643,1.4177858935093994e-07,1.8924941360455818e-06,0.5240793201133145,0.4110927456382002,0.45291033,0.35483637
Lancl1,5.2564325,0.33717188,1.4687643631315718e-07,1.9585954559476595e-06,0.5269121813031161,0.4250137741046832,0.37787482,0.31004277
Cdc123,5.2554493,0.3816522,1.4766345082234274e-07,1.968113553371205e-06,0.4773371104815864,0.37755739210284667,0.33145142,0.2636264
Pacs2,5.2546763,0.32565254,1.4828495115523344e-07,1.9754172719589106e-06,0.41359773371104813,0.30604224058769514,0.275643,0.22573791
Mfap3,5.2537427,0.38720137,1.4903906732138208e-07,1.9844795534814354e-06,0.4546742209631728,0.34527089072543615,0.29050985,0.22933018
Pdzrn4,5.253388,0.31864884,1.4932641112998158e-07,1.9863369638923787e-06,0.7011331444759207,0.5370064279155188,0.86992,0.7475887
Golgb1,5.253388,0.2784752,1.4932641112998158e-07,1.9863369638923787e-06,0.6246458923512748,0.5214325068870523,0.5184206,0.44476205
Rusc1,5.250419,0.68936265,1.517535540881715e-07,2.0176239477234874e-06,0.34985835694050993,0.24918273645546374,0.22874053,0.14788765
Rnf38,5.249977,0.31923205,1.5211816750503896e-07,2.0214713950842715e-06,0.5920679886685553,0.49032139577594125,0.48098546,0.4021664
Khdc4,5.2496486,0.35428378,1.5238973908814583e-07,2.0240792334643987e-06,0.5679886685552408,0.46696051423324153,0.43306804,0.35344857
Ano4,5.2443557,0.28477183,1.5682933515441416e-07,2.0809897459748685e-06,0.7960339943342776,0.6383471074380165,1.0925169,0.9657584
Pik3c2a,5.2440057,0.2768574,1.5712716274614207e-07,2.0839125681090016e-06,0.6473087818696884,0.5374104683195592,0.5509791,0.4741317
Zfhx2os,5.242077,1.0349386,1.5877908569265636e-07,2.104782453163136e-06,0.23229461756373937,0.1222038567493113,0.13728629,0.06935609
Cog4,5.2395687,0.45135686,1.609521207244788e-07,2.1325362346482964e-06,0.45042492917847027,0.34927456382001837,0.30311185,0.23027624
Ly6h,5.235477,0.2882865,1.6455925203478523e-07,2.178180838509694e-06,0.660056657223796,0.5431037649219468,0.63939685,0.5499514
Limk1,5.233671,0.9354145,1.661760569178985e-07,2.1984985964470375e-06,0.2521246458923513,0.14203856749311294,0.13539696,0.0730783
Shprh,5.2304254,0.28710258,1.6912033535848646e-07,2.234493998989161e-06,0.7252124645892352,0.6043342516069788,0.6812113,0.58784086
Stt3a,5.230416,0.48378065,1.6912898625008654e-07,2.234493998989161e-06,0.38526912181303113,0.2837465564738292,0.2356621,0.17398357
Krit1,5.230397,0.2943536,1.691462893168572e-07,2.234493998989161e-06,0.7620396600566572,0.6462809917355372,0.8088394,0.70085025
Camk2n2,5.226615,0.9846476,1.7264152352436224e-07,2.2784271793220103e-06,0.21671388101983002,0.10442607897153351,0.13999432,0.0731923
Hlcs,5.226225,0.48835397,1.730059160969316e-07,2.2821153488093043e-06,0.44192634560906513,0.34449954086317724,0.31479186,0.2340687
Gm49980,5.2225585,1.3459588,1.764677515181508e-07,2.326638117415462e-06,0.19830028328611898,0.0874196510560147,0.12377191,0.05053393
Focad,5.222074,0.3667693,1.7693029265177185e-07,2.3315805082490788e-06,0.8555240793201133,0.6914967860422406,1.1623317,0.99477386
Eprs,5.221984,0.30508608,1.7701616065605214e-07,2.3315805082490788e-06,0.5580736543909348,0.4573002754820937,0.4300012,0.3610637
Iqgap1,5.216566,0.34162214,1.8227052585700218e-07,2.3972633528035483e-06,0.5396600566572238,0.4266666666666667,0.38954595,0.31909534
Akap6,5.2152114,0.3715518,1.8360749168416727e-07,2.4136659988031185e-06,0.9320113314447592,0.8234343434343434,1.8339188,1.6222453
Pacsin1,5.214805,0.35143423,1.8401066130596747e-07,2.4177831145678953e-06,0.8470254957507082,0.6934802571166208,1.0522639,0.90061146
Mad1l1,5.2128572,0.50451297,1.8595402542454245e-07,2.4421234912793037e-06,0.3895184135977337,0.28484848484848485,0.25574875,0.18683337
Mfsd6,5.212611,0.3505722,1.8620070993602434e-07,2.444168576444052e-06,0.5722379603399433,0.4672910927456382,0.44764662,0.36660087
Trpc4,5.211881,0.38579452,1.8693551522510103e-07,2.4510039082831526e-06,0.6671388101983002,0.5395041322314049,0.8418963,0.69856167
Zfp983,5.211822,0.96674514,1.8699508790399937e-07,2.4510039082831526e-06,0.23512747875354106,0.12473829201101928,0.12878063,0.067960255
Zkscan3,5.2085314,0.31929132,1.9034120969398319e-07,2.49364617478173e-06,0.5736543909348442,0.474931129476584,0.44353,0.36975116
Qser1,5.207893,0.3460823,1.9099691001408782e-07,2.5010170429232647e-06,0.5254957507082153,0.42651974288337924,0.3849211,0.31434613
Srrm2,5.2062197,0.2759529,1.9272668785553536e-07,2.5212103713136492e-06,0.8810198300283286,0.7789531680440771,1.2465026,1.1140647
E530011L22Rik,5.2056403,0.83144194,1.933287882532361e-07,2.5278562240216324e-06,0.301699716713881,0.19845730027548208,0.17677233,0.10315348
Spsb4,5.2047586,1.9794195,1.9424894793594377e-07,2.538652349727047e-06,0.14447592067988668,0.029788797061524333,0.07401656,0.019294761
Trak2,5.1921144,0.35618985,2.0791932151039987e-07,2.7107191504048737e-06,0.5396600566572238,0.4384573002754821,0.39284608,0.31912175
Tbce,5.1892753,0.33721036,2.1111412590254836e-07,2.7497026480860276e-06,0.6062322946175638,0.4962350780532599,0.47145292,0.38986352
Phactr2,5.186377,0.39529413,2.1442434437030652e-07,2.7914642118363063e-06,0.4490084985835694,0.33561065197428835,0.36434907,0.2883506
Mon2,5.1858664,0.29244164,2.150127210693641e-07,2.797768433478844e-06,0.71671388101983,0.5864095500459137,0.63877,0.5481744
Dchs1,5.1856065,1.5349602,2.15312956618542e-07,2.79896426915347e-06,0.1813031161473088,0.06960514233241506,0.10129487,0.036126968
Rnasel,5.18485,1.5110774,2.1618867445228765e-07,2.80898920818809e-06,0.18271954674220964,0.07125803489439853,0.1026358,0.037221055
Lypla1,5.184202,0.5172297,2.1694124219685857e-07,2.8174051125324265e-06,0.37535410764872523,0.27111111111111114,0.23710771,0.17139506
Fam120c,5.180765,0.29376093,2.2097734779583936e-07,2.8684354276686976e-06,0.7025495750708215,0.5851606978879706,0.6522152,0.55981
Wac,5.178108,0.26994732,2.241470480653177e-07,2.9076925115808416e-06,0.8045325779036827,0.6926721763085399,0.9087617,0.80131614
Sec23a,5.178049,0.31154415,2.2421804555249363e-07,2.9076925115808416e-06,0.556657223796034,0.45160697887970613,0.40546057,0.33853054
Tmem196,5.175555,0.546739,2.2723402626307242e-07,2.9453826751995925e-06,0.3371104815864023,0.22424242424242424,0.23392728,0.16586964
Trnau1ap,5.1745815,0.85052276,2.284224421498654e-07,2.959359219174004e-06,0.2847025495750708,0.18086317722681358,0.17296863,0.09959304
Ddi2,5.1738415,0.33407456,2.2932930396336913e-07,2.96967633614252e-06,0.556657223796034,0.45300275482093666,0.41874838,0.3454027
Map3k7,5.1723666,0.32173494,2.311476247173726e-07,2.9917806725220625e-06,0.5849858356940509,0.49127640036730946,0.46556726,0.3882494
Kcnh5,5.1715035,0.51828325,2.3221767451767435e-07,3.001293369066816e-06,0.41076487252124644,0.30185491276400367,0.3683639,0.27075726
Pgap4,5.165504,0.6095539,2.397916422898127e-07,3.09769299438811e-06,0.3371104815864023,0.2358494031221304,0.21643743,0.14701752
Camk1,5.1632395,0.6476553,2.427121225209236e-07,3.133913854943401e-06,0.29178470254957506,0.183544536271809,0.17544423,0.115481324
Ica1,5.1630645,0.35286066,2.429391369858419e-07,3.135338429783656e-06,0.8144475920679887,0.6546923783287419,0.9552278,0.8119398
Helz,5.1583915,0.30312398,2.4908061716484047e-07,3.212446987757524e-06,0.7351274787535411,0.6207162534435262,0.73196626,0.62842774
Fkbp3,5.1559067,0.3884284,2.52406296279116e-07,3.251273816404529e-06,0.4631728045325779,0.36752984389348026,0.35706145,0.28354937
Trerf1,5.1532807,0.34260523,2.559684598202003e-07,3.2955785890602693e-06,0.8059490084985835,0.6647933884297521,0.98012024,0.83848965
Zscan26,5.152933,0.3984314,2.564434034273862e-07,3.3001121887422733e-06,0.45750708215297453,0.3527640036730946,0.28797466,0.22569263
Tardbp,5.1525197,0.29145798,2.570099224321659e-07,3.3058193469374324e-06,0.6940509915014165,0.5836179981634527,0.6195966,0.53133345
Crebl2,5.151711,0.7296974,2.581205542554213e-07,3.318516408058933e-06,0.32011331444759206,0.22038567493112948,0.1985855,0.124402285
Fbxl12,5.1477113,0.6177361,2.6368381419250063e-07,3.3875247030329853e-06,0.3626062322946176,0.2662258953168044,0.2258949,0.15286468
Arl6ip5,5.147671,0.3985736,2.6374029321715686e-07,3.3875247030329853e-06,0.41076487252124644,0.308613406795225,0.2802384,0.21943176
Asap2,5.145395,0.29925558,2.6695881278234804e-07,3.427225656694549e-06,0.5722379603399433,0.44679522497704316,0.46024758,0.38864398
Srsf5,5.1436763,0.2854943,2.6941367400828124e-07,3.455439341576381e-06,0.6770538243626062,0.5807162534435262,0.6250819,0.53794736
Armc8,5.1435747,0.2972889,2.695595530212453e-07,3.4556608729393423e-06,0.6968838526912181,0.583030303030303,0.6288106,0.537877
Nrip2,5.1431775,1.2697039,2.7013023057624545e-07,3.461325367469583e-06,0.20113314447592068,0.09120293847566575,0.10772757,0.04609598
Dcun1d2,5.1360598,0.4013009,2.805583359547428e-07,3.593232834653927e-06,0.5,0.4034527089072544,0.34801468,0.27397108
ENSMUSG00000095041,5.1333675,0.33308166,2.846035521214249e-07,3.6433051193438238e-06,0.6827195467422096,0.5596326905417814,0.7770163,0.6589386
Dennd6a,5.1331687,0.2868872,2.849041022918339e-07,3.6454158231340842e-06,0.6756373937677054,0.5613590449954087,0.5928608,0.5087671
Mgat4c,5.1314692,0.53750175,2.874892392393857e-07,3.676742436155304e-06,0.7988668555240793,0.7339944903581267,1.8188295,1.516936
Gm12296,5.1312776,0.7562368,2.877818873655716e-07,3.67873421194715e-06,0.32011331444759206,0.21818181818181817,0.20120493,0.12394251
Zfp2,5.128434,0.7796606,2.921622651187985e-07,3.7329529547038114e-06,0.3002832861189802,0.1985307621671258,0.1786182,0.1078826
Tfcp2,5.1247864,0.40412262,2.9787498208335426e-07,3.802328156094883e-06,0.4490084985835694,0.3489072543617998,0.29330173,0.22918677
Usp49,5.1243114,0.60437685,2.986270469786074e-07,3.810118116009108e-06,0.3810198300283286,0.289880624426079,0.2458866,0.1683516
Map3k4,5.1207585,0.31886432,3.043091007849677e-07,3.877091293547692e-06,0.5240793201133145,0.41741046831955925,0.36363247,0.3012764
Dnajc18,5.1188817,0.32418537,3.0735279430020196e-07,3.914014020306363e-06,0.5311614730878187,0.4256014692378329,0.3796742,0.3139846
4930517O19Rik,5.1185083,1.1451023,3.079619630010635e-07,3.919913759279288e-06,0.20254957507082152,0.09274563820018365,0.115428254,0.053847153
Coro2b,5.1174135,0.35446787,3.097537793968658e-07,3.940854191474329e-06,0.5524079320113314,0.4624793388429752,0.43873116,0.3582087
Cnot10,5.1162624,0.29682085,3.116493370322977e-07,3.963094030316062e-06,0.5821529745042493,0.4843342516069789,0.44351727,0.37458107
Nbdy,5.1145935,0.6636137,3.1441721153324554e-07,3.996400413386144e-06,0.3073654390934844,0.20444444444444446,0.1888448,0.12329375
Kansl3,5.111263,0.42789665,3.2001232179473324e-07,4.063672536211948e-06,0.4475920679886686,0.35180899908172636,0.29703104,0.22880033
Tmem175,5.099704,0.30802009,3.4018584680967953e-07,4.3157666212351696e-06,0.5708215297450425,0.4678053259871442,0.43336374,0.3633601
Ppt1,5.0940704,0.3296811,3.5045642500100673e-07,4.443966087672039e-06,0.5580736543909348,0.45847566574839305,0.42836496,0.35452577
Sfxn4,5.09316,0.85257995,3.521435883178963e-07,4.4632538764631475e-06,0.28328611898017,0.1826629935720845,0.16815425,0.09659113
Fus,5.0924416,0.2776016,3.5348132657308333e-07,4.478096768042787e-06,0.8328611898016998,0.7191184573002755,1.0073826,0.889594
4930570G19Rik,5.08991,0.4783075,3.5823340506854404e-07,4.536160034963138e-06,0.48441926345609065,0.39125803489439853,0.3648721,0.27465546
4732471J01Rik,5.0850782,0.30742067,3.674744324067781e-07,4.646606117068295e-06,0.7337110481586402,0.5988246097337007,0.7360924,0.63074195
Ift43,5.081868,0.516881,3.7374077150854953e-07,4.7213984628277985e-06,0.3781869688385269,0.2801469237832874,0.23200803,0.16762957
Zfp326,5.080842,0.29809317,3.757650708639564e-07,4.744740344978622e-06,0.5169971671388102,0.4121946740128558,0.35933995,0.3013403
Tecr,5.077202,0.2566185,3.830338052590114e-07,4.834250045706733e-06,0.5722379603399433,0.47401285583103764,0.48505607,0.42037988
Asah1,5.077041,0.31236392,3.8335787052855223e-07,4.836068535728731e-06,0.4943342776203966,0.39544536271809,0.34533814,0.28680822
Farsb,5.0765,0.29949617,3.844511549792289e-07,4.847584483478123e-06,0.5934844192634561,0.4919742883379247,0.4579738,0.38660422
Rnf170,5.0755544,0.4930472,3.863680439947923e-07,4.869469672673579e-06,0.42917847025495753,0.3358677685950413,0.29084608,0.2149848
Map3k12,5.0737934,0.41241664,3.8996286450119934e-07,4.9124717154933086e-06,0.48725212464589235,0.3882828282828283,0.3334926,0.26037464
Itga3,5.069841,1.4205592,3.981485867552531e-07,5.010891112933794e-06,0.1954674220963173,0.08910927456382002,0.106368795,0.04107109
Hadhb,5.0692,0.47060356,3.9949085860353827e-07,5.025430416983648e-06,0.3923512747875354,0.2973370064279155,0.24924192,0.18587255
Tnks2,5.0638437,0.252044,4.1088662685954414e-07,5.16394932821139e-06,0.7195467422096318,0.6183654729109275,0.7038282,0.6193625
Pip5kl1,5.06021,2.638543,4.187940805595458e-07,5.255953734065855e-06,0.141643059490085,0.03199265381083563,0.07577612,0.0125626
Ppp4r1,5.0596976,0.3813114,4.1992224752420605e-07,5.267652096627178e-06,0.4603399433427762,0.3657300275482094,0.32180375,0.2557613
Lrpprc,5.0575013,0.30971763,4.247852837969895e-07,5.3236849699743974e-06,0.6614730878186968,0.566574839302112,0.6173682,0.52416253
Spin1,5.0573807,0.3553453,4.250538208540644e-07,5.324566977318746e-06,0.4985835694050991,0.40683195592286503,0.35220373,0.28519693
Cs,5.056057,0.36720198,4.2801325653234304e-07,5.359140821539635e-06,0.4603399433427762,0.36646464646464644,0.3181643,0.2549703
Fndc5,5.054523,0.826851,4.3146790245271243e-07,5.397366172674294e-06,0.26345609065155806,0.15977961432506887,0.15987517,0.09324948
St8sia3,5.0542865,0.34328815,4.3200259145003986e-07,5.4015400801594095e-06,0.49575070821529743,0.39691460055096417,0.35267863,0.28767735
Pip4p2,5.051615,0.39007676,4.3808917468350333e-07,5.475095871509644e-06,0.49291784702549574,0.3935353535353535,0.35635898,0.28268966
Arih1,5.0504313,0.30104476,4.4081413291084073e-07,5.506590307445044e-06,0.8711048158640227,0.7507070707070707,1.156069,1.0178838
Cpsf7,5.050287,0.29077655,4.411470287467703e-07,5.50818804016065e-06,0.5410764872521246,0.4400734618916437,0.3805156,0.32100803
Nacc2,5.0493155,0.74143416,4.4339631276821397e-07,5.533701311696196e-06,0.22946175637393768,0.11915518824609733,0.13724107,0.08433189
Gmcl1,5.048696,0.3296796,4.448359327486632e-07,5.549090767389313e-06,0.5849858356940509,0.48609733700642793,0.46587288,0.38674444
Git2,5.0485992,0.25769255,4.450616244134933e-07,5.549329859856411e-06,0.5439093484419264,0.4396694214876033,0.39483932,0.34000212
Tmem178b,5.046961,0.48533484,4.48893117856524e-07,5.594507456774026e-06,0.9320113314447592,0.7817079889807163,1.8258802,1.5518967
Nfx1,5.04394,0.31320176,4.5604259634457374e-07,5.680975690208019e-06,0.6402266288951841,0.5419651056014693,0.54622537,0.46052492
Appl1,5.0412354,0.27009577,4.625355097079105e-07,5.756521142126705e-06,0.6912181303116147,0.5780716253443526,0.61452156,0.5328953
Maea,5.0375576,0.51230484,4.715100534743095e-07,5.865497748543841e-06,0.3640226628895184,0.2693847566574839,0.2181827,0.15780574
Pcbd2,5.0373588,0.6675341,4.71999288553207e-07,5.868866674421412e-06,0.3243626062322946,0.22571166207529844,0.20273465,0.1323405
Cpne3,5.0315676,0.5923736,4.864859905907886e-07,6.0406093193967145e-06,0.3356940509915014,0.23434343434343435,0.19913657,0.13640518
Prkaa2,5.028428,0.33318496,4.945166269026326e-07,6.134654554420008e-06,0.5849858356940509,0.47489439853076215,0.46986488,0.38939855
4632427E13Rik,5.0277214,0.2698193,4.963422829663426e-07,6.154461072129961e-06,0.7011331444759207,0.586593204775023,0.6382348,0.55433774
Gmps,5.026868,0.30070412,4.985551655557575e-07,6.179048569411071e-06,0.48725212464589235,0.38420569329660237,0.32786572,0.27383825
Aktip,5.026719,0.5503108,4.989423211216092e-07,6.1809959283253295e-06,0.34844192634560905,0.2478236914600551,0.21253377,0.14989279
Nceh1,5.0257998,0.35871226,5.013392831274648e-07,6.205962266196073e-06,0.5354107648725213,0.4387878787878788,0.42161408,0.34286138
9430021M05Rik,5.0257688,2.0621085,5.014195787090314e-07,6.205962266196073e-06,0.16147308781869688,0.05439853076216713,0.09225756,0.022879945
Tbc1d24,5.0226674,0.3359977,5.095873584241029e-07,6.3041493189943115e-06,0.5113314447592068,0.4154637281910009,0.3621697,0.29696348
Klc1,5.0190954,0.2640445,5.191529983059669e-07,6.419531092720355e-06,0.7691218130311614,0.6455831037649219,0.7731642,0.6787924
Hdac6,5.0181026,0.8455734,5.218424840478573e-07,6.445873385653916e-06,0.29320113314447593,0.1962534435261708,0.1801113,0.10420099
Slc45a1,5.0180435,0.65561205,5.220029954292118e-07,6.445873385653916e-06,0.35127478753541075,0.2568595041322314,0.21761811,0.14351955
Mcf2,5.0149803,1.3024927,5.303894239493989e-07,6.54642343661936e-06,0.20679886685552407,0.10214876033057851,0.119882256,0.050347563
Madd,5.009373,0.32276154,5.460763344796646e-07,6.73308156394482e-06,0.6062322946175638,0.4914600550964187,0.4751861,0.39633808
Taf15,5.0088058,0.25272626,5.476882357821215e-07,6.7475391542712535e-06,0.7648725212464589,0.6558310376492195,0.7814504,0.6902818
Sgip1,5.007846,0.38084853,5.504254851862423e-07,6.778154347825082e-06,0.9263456090651558,0.8118640955004591,1.7885482,1.573843
Mff,5.0062976,0.26175153,5.548693165364664e-07,6.82974738219645e-06,0.6161473087818697,0.5170982552800735,0.5003004,0.4327541
Ypel4,5.005267,0.7328509,5.578465018490409e-07,6.86324885745592e-06,0.32011331444759206,0.22402203856749311,0.19410293,0.121243775
Bcl2l13,5.00417,0.5527504,5.610317973605181e-07,6.89612277908377e-06,0.39660056657223797,0.3068870523415978,0.2649979,0.18801592
Zfp788,5.001043,0.58581877,5.702105799742238e-07,7.005742242298763e-06,0.3385269121813031,0.24091827364554638,0.19560425,0.13448279
Stradb,5.0000453,0.6616878,5.731686870497952e-07,7.038867742700181e-06,0.3271954674220963,0.23067033976124884,0.19735861,0.12920238
Trappc8,4.995374,0.25578788,5.872178644434577e-07,7.208105992506034e-06,0.6784702549575071,0.5752433425160698,0.60026395,0.5241088
Nars,4.9915423,0.327222,5.989903331852017e-07,7.3459015302082935e-06,0.415014164305949,0.3139761248852158,0.2853624,0.23367043
Zbtb11,4.99028,0.28598252,6.029180698407735e-07,7.390697325101087e-06,0.6373937677053825,0.5366023875114784,0.55131143,0.47204378
Triqk,4.9898167,0.99008596,6.043659298896207e-07,7.405067275938945e-06,0.2521246458923513,0.15180899908172635,0.15187185,0.07933878
Pex1,4.983945,0.43736163,6.230082240300253e-07,7.630005004415122e-06,0.45042492917847027,0.3552617079889807,0.30124554,0.2308004
Ep300,4.981723,0.26485094,6.30206426625212e-07,7.714645413858516e-06,0.7478753541076487,0.6234343434343435,0.72417647,0.63379145
Chp1,4.9800634,0.35219646,6.356343205299827e-07,7.777547446557667e-06,0.48441926345609065,0.3890174471992654,0.33840972,0.27420396
Gm45159,4.9791036,0.34568802,6.387940650276065e-07,7.80592770511381e-06,0.5864022662889519,0.48003673094582183,0.48845533,0.40253168
Atp1b1,4.9783897,0.305755,6.411542293182126e-07,7.830824609900168e-06,0.9320113314447592,0.8582920110192838,1.6601846,1.4921523
H13,4.9743805,0.42082614,6.545655876632314e-07,7.990993793962302e-06,0.45892351274787535,0.364297520661157,0.3072542,0.23798075
Tfrc,4.9739056,0.4222636,6.561728279023546e-07,8.006977241478778e-06,0.4546742209631728,0.36297520661157023,0.3267674,0.2534098
Tgfb3,4.9729033,1.7706267,6.595757076553614e-07,8.044847600862262e-06,0.1558073654390935,0.047750229568411386,0.083396375,0.025170594
Nfe2l1,4.9672394,0.46069676,6.791270964816168e-07,8.278324210689987e-06,0.41359773371104813,0.3176124885215794,0.31100342,0.23512958
Pabpn1,4.9671803,0.28332236,6.79334011334999e-07,8.278324210689987e-06,0.7917847025495751,0.6599081726354453,0.823784,0.71834695
Phactr3,4.962696,0.2712334,6.95213152477782e-07,8.464149255585864e-06,0.7549575070821529,0.6250505050505051,0.76511776,0.66899866
Ythdf3,4.959566,0.26583704,7.065071826453761e-07,8.597757245326656e-06,0.7592067988668555,0.6525987144168962,0.7790694,0.6835828
Metap1d,4.9585996,0.34962565,7.100316444018039e-07,8.636736208726333e-06,0.4886685552407932,0.38806244260789713,0.3461592,0.28111798
Nek4,4.955595,0.6307357,7.210926379347134e-07,8.763346531572027e-06,0.34702549575070823,0.2507254361799816,0.20932308,0.14009333
Usp11,4.9518127,0.3979938,7.352529758210559e-07,8.9313957777178e-06,0.4518413597733711,0.3569880624426079,0.3095362,0.24320355
Gas6,4.949813,0.66044503,7.428481443365406e-07,9.015505708366236e-06,0.35694050991501414,0.26651974288337926,0.24814285,0.1639802
Camkmt,4.9478297,0.29697722,7.504550878969504e-07,9.10371476830296e-06,0.7535410764872521,0.6232506887052341,0.8143343,0.704922
Spata5,4.9470215,0.2703828,7.535773731470805e-07,9.137465711399843e-06,0.6501416430594901,0.5447933884297521,0.5576751,0.48181552
Leng8,4.9449506,0.31655273,7.616319891983699e-07,9.230387564204401e-06,0.5708215297450425,0.4753351698806244,0.43897367,0.36640292
Abca3,4.944875,0.40289077,7.619277862822985e-07,9.230387564204401e-06,0.48158640226628896,0.39056014692378327,0.3435068,0.27003598
Gfpt2,4.942069,1.5927404,7.729785337606811e-07,9.360042001869988e-06,0.16855524079320114,0.0616712580348944,0.09656091,0.033058036
Gm32014,4.941121,0.6290208,7.767465361467808e-07,9.401432173992792e-06,0.35410764872521244,0.2544719926538108,0.225906,0.15176743
Tpgs2,4.940114,0.8135548,7.807688316211651e-07,9.441610488596177e-06,0.28895184135977336,0.1902295684113866,0.1821279,0.10765475
Urgcp,4.9393883,0.3026233,7.836799596540282e-07,9.472550839362904e-06,0.5750708215297451,0.4826446280991736,0.44886607,0.37797987
Gm16183,4.936864,0.7665475,7.938889442830136e-07,9.591634861908533e-06,0.3243626062322946,0.22971533516988063,0.20265998,0.124037094
Cul4b,4.9342113,0.6805525,8.04752053298296e-07,9.718511313314702e-06,0.3073654390934844,0.20877869605142332,0.19453819,0.12574062
Zfp169,4.933675,0.6294488,8.069671942007688e-07,9.740884325325543e-06,0.31444759206798867,0.2157943067033976,0.17449674,0.11621617
Lrch2,4.9335093,0.37022346,8.076514611971037e-07,9.744766395314854e-06,0.5339943342776204,0.44741965105601467,0.41490585,0.33492744
Ulk2,4.929973,0.26492536,8.224095284804252e-07,9.913927335248553e-06,0.7960339943342776,0.6750045913682278,0.8675205,0.76515627
Heg1,4.928477,0.57900536,8.287319792589193e-07,9.9856629070346e-06,0.29320113314447593,0.19063360881542699,0.20491897,0.14171173
N4bp2,4.9266753,0.534231,8.364049968069928e-07,1.0069087035933644e-05,0.3243626062322946,0.21983471074380165,0.19986604,0.14216925
Pxylp1,4.9234796,0.8293858,8.501877683860488e-07,1.0225848404893972e-05,0.28328611898017,0.1854912764003673,0.17022227,0.099331275
Lrrc3b,4.9227753,0.5393669,8.532549715702054e-07,1.0253560414173263e-05,0.4121813031161473,0.31588613406795224,0.30676988,0.22077058
Usp36,4.919811,0.55259794,8.662790978067645e-07,1.0400768256509277e-05,0.3810198300283286,0.29134986225895315,0.23543893,0.1663547
