names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Endothelial (for_DEGs),mean_expr_Rest (for_DEGs)
Filip1,5.254587,2.238313,1.4835696233392866e-07,1.7804160687416987e-06,0.3722943722943723,0.2424536787191941,0.5683134,0.1503067
Gbe1,5.2113886,2.3406148,1.8743242599534213e-07,2.225501231327814e-06,0.3463203463203463,0.19381183666127003,0.5273853,0.12849142
Rrbp1,5.2105637,1.5685078,1.8826764307555195e-07,2.234430905229718e-06,0.42424242424242425,0.29005216765605324,0.61456954,0.25169194
Calcrl,5.1995435,2.5528712,1.997783858065406e-07,2.366862974700946e-06,0.2987012987012987,0.12333153444864184,0.48325342,0.10064691
Fmnl3,5.1856003,2.781,2.1532038394127313e-07,2.5364571313029416e-06,0.2597402597402597,0.0706601906817773,0.34684783,0.05857144
Ap1s2,5.1828647,2.0678902,2.1850380936745436e-07,2.5717027410002185e-06,0.341991341991342,0.1813635545961504,0.4578858,0.12971905
Tcf12,5.1800923,0.4571129,2.2177637749246655e-07,2.607934907318414e-06,0.70995670995671,0.8116927504946932,1.6003435,1.3560393
Slc16a9,5.1707993,5.046906,2.3309504353199287e-07,2.735049702927794e-06,0.2077922077922078,0.011836661270012592,0.249352,0.008530206
H2-D1,5.1639028,4.1549487,2.418532309833283e-07,2.82793573390863e-06,0.22077922077922077,0.027019248066198955,0.3263959,0.021434806
Cavin2,5.1628537,3.7081184,2.4321344806658217e-07,2.8414295438222138e-06,0.24242424242424243,0.055477603885590934,0.3335213,0.029840559
Rpl12,5.1604404,1.8198156,2.4636951514981365e-07,2.876987775782483e-06,0.38961038961038963,0.2427055225760029,0.58787274,0.20428635
Sash1,5.158979,1.2670146,2.483005151109126e-07,2.8945053540261264e-06,0.49783549783549785,0.4298255081849253,0.8087057,0.41694582
Hspg2,5.1481586,4.9986544,2.630559078949107e-07,3.0532666285685744e-06,0.2077922077922078,0.01280805900341788,0.25040182,0.008860846
Pon2,5.1237464,2.7560234,2.9952405216142707e-07,3.4526860924828595e-06,0.24242424242424243,0.05054865983090484,0.27576625,0.045934565
Vwa1,5.1157436,5.5333815,3.12507529665554e-07,3.593101121999758e-06,0.2077922077922078,0.015146609102356538,0.3177396,0.008043244
Cpe,5.1108356,0.3835742,3.2073687483167723e-07,3.680005292015375e-06,0.7965367965367965,0.845547760388559,1.734884,1.5213432
Sgms2,5.108696,4.4963617,3.2438950259648685e-07,3.7185776172216735e-06,0.21645021645021645,0.025580140313005935,0.27869177,0.014139446
Plce1,5.091964,2.335681,3.5437359977784443e-07,4.045037649120935e-06,0.31601731601731603,0.1539125742039935,0.48557305,0.11674686
Klf4,5.075056,5.643401,3.873817962362765e-07,4.384561442657434e-06,0.20346320346320346,0.011584817413203814,0.282095,0.0064989813
Dipk2b,5.0724144,8.058729,3.9279999465543457e-07,4.444015097428011e-06,0.19480519480519481,0.001475085447022846,0.25132725,0.0010710377
Nedd9,5.0686865,2.5756025,4.0057033258439294e-07,4.528113099092401e-06,0.2987012987012987,0.1341248425975895,0.39413545,0.07792449
Klf2,5.0661592,6.1754146,4.0592264711759633e-07,4.5847589441150955e-06,0.19913419913419914,0.006799784133837021,0.27950957,0.004451968
Gng11,5.044278,3.5147948,4.5523669683741714e-07,5.101005022527689e-06,0.22077922077922077,0.03058103975535168,0.29317322,0.029368967
Spata6,5.033544,2.8256295,4.814946307368522e-07,5.379526290186785e-06,0.2683982683982684,0.0923907177549919,0.35857025,0.059057415
Nes,5.0314736,6.6077166,4.86723772785804e-07,5.428919790267561e-06,0.19480519480519481,0.003094081669364994,0.23619708,0.0027280957
Gstm1,5.01978,2.8158715,5.173070822465546e-07,5.746193178985086e-06,0.24675324675324675,0.062385321100917435,0.30965853,0.050261654
Cmtm8,5.0057015,5.039598,5.565891466694201e-07,6.164695124075564e-06,0.20346320346320346,0.014211189062781076,0.28605333,0.010018316
Ywhab,5.0023127,1.0853508,5.664660353640619e-07,6.268921898777735e-06,0.5584415584415584,0.5507465371469689,0.9175713,0.5355727
Golim4,4.973262,1.9897803,6.583561131694117e-07,7.23222762095752e-06,0.3722943722943723,0.2472387119985609,0.55735105,0.17213354
Elob,4.9719715,1.6280633,6.627538459973523e-07,7.2745898047176695e-06,0.4069264069264069,0.27576902320561253,0.6581917,0.26335979
Akap13,4.961911,1.079588,6.980294634062753e-07,7.636828860637873e-06,0.5367965367965368,0.5045511782694729,0.91312456,0.53415465
Myo1d,4.9586935,1.4618572,7.096876969761694e-07,7.758058754169923e-06,0.4805194805194805,0.43813635545961505,0.83319384,0.38673922
Synpo2,4.956652,3.1738813,7.171820973500118e-07,7.830427856885337e-06,0.24242424242424243,0.0630329195898543,0.31251287,0.03984561
Slco2b1,4.950793,2.2775195,7.391168969504051e-07,8.043771170942643e-06,0.2597402597402597,0.07566109012412305,0.3724607,0.08900118
S100a16,4.941447,2.575466,7.754492507480073e-07,8.407948901372565e-06,0.2597402597402597,0.07990645799604246,0.35883248,0.06991586
Nod1,4.930753,3.8202195,8.191305836788488e-07,8.850035699015147e-06,0.21212121212121213,0.026479582658751576,0.25197157,0.020083793
H3f3a,4.929161,1.646068,8.258346489890628e-07,8.911717678046633e-06,0.45454545454545453,0.38075193380104333,0.7758161,0.31815016
Foxc1,4.8903394,5.114656,1.0066216072885186e-06,1.0729045056661046e-05,0.19480519480519481,0.00881453498830725,0.2527863,0.008266844
Kif5b,4.875249,0.90302974,1.0867145769169005e-06,1.1504405647417432e-05,0.5800865800865801,0.6363374707681237,0.99745953,0.64981276
Notch3,4.870643,4.360839,1.1123564086620289e-06,1.1745424482813769e-05,0.2077922077922078,0.025508184925346285,0.28642008,0.01601244
Vwf,4.828649,6.351966,1.3746243622722317e-06,1.4335650808440943e-05,0.19047619047619047,0.0073034718474545785,0.3549286,0.005202682
Arhgef15,4.8280773,3.8383474,1.3785750958766744e-06,1.436305266622964e-05,0.22510822510822512,0.050044972117287284,0.2953036,0.023732763
Hexb,4.819021,0.7521175,1.442641971649463e-06,1.5007274401169598e-05,0.6536796536796536,0.678755171793488,1.2118644,0.8759079
Tagln2,4.804935,5.4014125,1.5480196431060714e-06,1.6016668390550688e-05,0.19047619047619047,0.007807159561072135,0.2545228,0.0068343193
Atp6v0c,4.7955604,0.847182,1.6222090176267452e-06,1.6745584442424374e-05,0.6536796536796536,0.6815254542183846,1.2619616,0.8786526
Rnf125,4.7807794,6.96293,1.7461676571828952e-06,1.79287447262149e-05,0.18614718614718614,0.004425256341068538,0.23049058,0.0020756905
Atp5h,4.777207,1.5982896,1.7774687082255508e-06,1.8229230606878073e-05,0.4329004329004329,0.32815254542183847,0.7463458,0.31215033
Tcf7l2,4.766056,1.3588047,1.8786694957076879e-06,1.9179274069021876e-05,0.33766233766233766,0.1640582838640043,0.4286864,0.18953927
Mertk,4.7649293,1.189502,1.8891996829015067e-06,1.927945137848974e-05,0.36796536796536794,0.19442345745637704,0.56358,0.2865978
Ndnf,4.763398,3.079193,1.9035979062731788e-06,1.9404277595432595e-05,0.23376623376623376,0.05975894945134017,0.42658567,0.061048195
Edn1,4.760879,6.692374,1.9275174940200183e-06,1.961833146375678e-05,0.18614718614718614,0.0052887209929843495,0.27861327,0.0031018895
Usp53,4.7557344,1.8297001,1.9772647164091796e-06,2.009230237497985e-05,0.4329004329004329,0.37891707141572223,0.73465025,0.26633
Qki,4.754542,0.5184474,1.9889682429400805e-06,2.0190244309709092e-05,0.7619047619047619,0.82885411045152,1.8894571,1.593412
Ctsh,4.750692,3.4623227,2.027220423595557e-06,2.0532006325673806e-05,0.2077922077922078,0.02827846735024285,0.28340933,0.029293325
Oaz1,4.750222,1.4847656,2.0319333839769797e-06,2.057198569233664e-05,0.42857142857142855,0.31908616657672245,0.65558434,0.28590205
Flvcr2,4.7466044,6.235278,2.0685982278623837e-06,2.090381135113285e-05,0.18614718614718614,0.005792408706601907,0.245211,0.0036818734
Zic2,4.7244906,4.202435,2.3069261621916024e-06,2.312951715600312e-05,0.19480519480519481,0.015434430652995143,0.2271638,0.013757855
Pard3,4.7214694,0.8353636,2.3414687144888305e-06,2.3449595362771106e-05,0.5887445887445888,0.609282245008095,1.0377254,0.7038767
Stox2,4.712205,0.5800406,2.450506904590414e-06,2.441420857484035e-05,0.6406926406926406,0.7472567008454758,1.34533,1.0645192
Serpinh1,4.7110453,4.661323,2.464493140283125e-06,2.453535779155523e-05,0.19047619047619047,0.01136895125022486,0.24217534,0.010770592
Rin2,4.70114,1.8536172,2.587130979079051e-06,2.5680166016939082e-05,0.341991341991342,0.20262637164957725,0.5070127,0.16780853
Lima1,4.683105,2.0339575,2.8256139434746078e-06,2.7933865585416743e-05,0.3333333333333333,0.1976254722072315,0.5052089,0.14885952
Gbp7,4.6589293,4.576666,3.1785793685642515e-06,3.1159586878263934e-05,0.19047619047619047,0.013923367512142472,0.25184634,0.011930623
Rgs3,4.6507144,2.6033816,3.307870001800369e-06,3.2356194739124837e-05,0.24242424242424243,0.07375427235114229,0.29496935,0.054919384
Ltbp4,4.647979,2.404779,3.3520325064920823e-06,3.2740499254613686e-05,0.35064935064935066,0.24108652635366074,0.55345446,0.13067631
Mindy1,4.642393,2.7691615,3.443965437129283e-06,3.361400337655788e-05,0.24242424242424243,0.07638064400071955,0.28787208,0.04777406
Psap,4.6395106,0.9449438,3.492351365928158e-06,3.402446744107672e-05,0.5974025974025974,0.6240690771721533,1.0541892,0.67863923
Yap1,4.6373057,2.3792834,3.529799694751483e-06,3.435194414993565e-05,0.2813852813852814,0.1267853930563051,0.3438415,0.07591619
Rpl36al,4.6366444,1.864858,3.5411090692455617e-06,3.444952957662138e-05,0.33766233766233766,0.19381183666127003,0.49057597,0.16029806
Elf1,4.6109333,1.7700746,4.00864774517455e-06,3.87733495006624e-05,0.329004329004329,0.18229897463572586,0.460402,0.15822843
Son,4.594965,0.43122652,4.3282242790127606e-06,4.162469090088507e-05,0.6753246753246753,0.7842417701025364,1.2850544,1.0781624
Rps17,4.5853167,1.801456,4.532991493669156e-06,4.342298803382896e-05,0.36363636363636365,0.24288541104515202,0.62665325,0.22312227
Nr2f2,4.577314,2.095849,4.709846992526799e-06,4.49728460160608e-05,0.30303030303030304,0.15869760748336031,0.39053598,0.10594936
Hmgcs2,4.571818,5.2505546,4.835107445556632e-06,4.603803581222775e-05,0.18181818181818182,0.007987048030221263,0.2518529,0.0074951462
Aldoa,4.568323,1.2079762,4.916420989634414e-06,4.67625599969829e-05,0.5151515151515151,0.4646159381183666,0.8958642,0.48700383
AU020206,4.5478015,3.1526012,5.4209195702667964e-06,5.119863228578869e-05,0.19913419913419914,0.026551538046411225,0.22036937,0.027346553
Egflam,4.5382924,4.311511,5.671163160423148e-06,5.3378617898768985e-05,0.19047619047619047,0.019499910055765426,0.27230966,0.01564014
Stard8,4.5186734,2.9094772,6.222833903371788e-06,5.813892454228093e-05,0.21645021645021645,0.04896564130239252,0.23017107,0.03386688
Tshz2,4.515468,0.9660483,6.317706277274279e-06,5.8943322107763843e-05,0.5151515151515151,0.3956466990465911,0.9257488,0.5766236
Pfn1,4.5137534,2.0653245,6.369032752874455e-06,5.936035729092494e-05,0.30303030303030304,0.1567188343227199,0.46211296,0.13133942
Tmem204,4.4897327,4.0173917,7.131259922642589e-06,6.591570489212465e-05,0.19913419913419914,0.03259579060982191,0.25214484,0.017554153
Hmgb1,4.4823465,1.2975806,7.38267405503392e-06,6.802896154278514e-05,0.4935064935064935,0.47821550638604066,0.8329003,0.42450973
Atp5j,4.478386,1.6660006,7.520952861418924e-06,6.91845270066164e-05,0.3939393939393939,0.2846195358877496,0.65196675,0.2544087
Zic3,4.4776387,7.1802907,7.547316703856781e-06,6.937954150962427e-05,0.17316017316017315,0.002626371649577262,0.23087634,0.0017889821
Arpc1b,4.471996,2.6544676,7.749287102107487e-06,7.111453020274187e-05,0.22943722943722944,0.06612700125921929,0.29619306,0.053306162
Tubb5,4.471257,1.5569627,7.776118692183306e-06,7.13363978350855e-05,0.37662337662337664,0.2558014031300594,0.53172034,0.2139307
Itgb1,4.452749,1.4370652,8.477799724348601e-06,7.748247571198875e-05,0.4588744588744589,0.43946753013131856,0.7382469,0.33889326
Rgs12,4.4292183,1.9863214,9.457535680451673e-06,8.576577243798058e-05,0.29004329004329005,0.1437308868501529,0.3602148,0.10385736
Crip1,4.419872,5.4243436,9.875937719160206e-06,8.922879842428875e-05,0.1774891774891775,0.009893865803202015,0.35829657,0.009984042
Eif4g2,4.418508,1.2525134,9.938447681386684e-06,8.973322889746647e-05,0.48917748917748916,0.47627271091923007,0.7878105,0.40750507
Ndufa4,4.414176,1.4036393,1.0139536470356344e-05,9.1425954684052e-05,0.47186147186147187,0.4073034718474546,0.89163965,0.4343463
Myo1b,4.4128613,2.0054317,1.0201329032854407e-05,9.195226806870108e-05,0.3463203463203463,0.24166216945493793,0.57127255,0.17555362
Uba52,4.4126697,1.8178853,1.0210378467359151e-05,9.198774895778618e-05,0.35064935064935066,0.22741500269832704,0.55777717,0.1921197
Cpt1a,4.4097667,3.2090373,1.0348213971608594e-05,9.312006343507131e-05,0.19913419913419914,0.033063500629609645,0.22645998,0.027112978
Scd2,4.390903,1.0535724,1.1288095460435949e-05,0.00010113742081424272,0.5497835497835498,0.5433711099118547,0.98282826,0.5908536
Rpl36a,4.377188,1.8832592,1.202202901075161e-05,0.00010724831325328545,0.3246753246753247,0.19194099658211908,0.49831045,0.1613488
Cox6a1,4.3748813,1.3715056,1.2149870992724415e-05,0.00010828093982570648,0.45454545454545453,0.3748875697067818,0.7244047,0.34431985
Fcgrt,4.369422,4.5700307,1.2457580368512786e-05,0.00011091291732999953,0.1774891774891775,0.011512862025544163,0.22418621,0.010524363
Ifih1,4.3599496,4.0261803,1.3009252271986035e-05,0.00011548021425446474,0.18614718614718614,0.021982370930023386,0.23529024,0.016150458
Ppfibp1,4.336076,1.6017201,1.4504887652556617e-05,0.00012761831408781803,0.37662337662337664,0.27951070336391437,0.57015955,0.22571984
Gabarap,4.334863,1.9574797,1.4585076888387772e-05,0.000128197911675165,0.31601731601731603,0.18452959165317503,0.48511067,0.1490729
Hsp90b1,4.326195,0.96819866,1.5170716241287046e-05,0.0001330408438000597,0.5541125541125541,0.5416801583018529,0.87210923,0.53736395
Hnrnpa3,4.32192,1.0915204,1.5467726106420317e-05,0.00013555701255039593,0.5151515151515151,0.5110631408526713,0.7827869,0.44294313
Ubc,4.321246,1.5702235,1.551503553021633e-05,0.0001359272920433364,0.37662337662337664,0.2633207411404929,0.5617455,0.2261982
Osmr,4.305898,5.1256022,1.663095333739609e-05,0.00014518314365686582,0.17316017316017315,0.009785932721712538,0.23903053,0.007704733
Cck,4.299116,0.9102197,1.7148049399273184e-05,0.0001494059946039139,0.5930735930735931,0.5963302752293578,1.0556393,0.69167876
Ostf1,4.29438,2.437015,1.7518223585845334e-05,0.000152285560579639,0.2510822510822511,0.1028242489656413,0.34091595,0.07233692
Ddc,4.2828946,3.8737378,1.8447775140987355e-05,0.00015990055420591297,0.18614718614718614,0.025436229537686636,0.24232458,0.018532662
Atp5j2,4.282572,1.5447398,1.8474546985735656e-05,0.0001600809666258359,0.4155844155844156,0.33185824788631046,0.6723254,0.2841497
Slc1a2,4.276031,0.76110786,1.902549110169972e-05,0.00016427215485304353,0.6536796536796536,0.7302752293577982,1.5999657,1.2036791
Slc25a4,4.275749,1.1191498,1.904956897828114e-05,0.00016442721440617226,0.5108225108225108,0.4625652095700666,0.8277917,0.4656623
Pebp1,4.274953,1.3534793,1.91177721642182e-05,0.00016490996406181156,0.41125541125541126,0.31084727468969237,0.63580036,0.2984181
Tomm7,4.2742753,1.9743571,1.917601551822314e-05,0.00016525321904254517,0.29004329004329005,0.14901960784313725,0.42341402,0.12588798
Adipor2,4.268645,1.7753706,1.9666432642490065e-05,0.00016919113684961144,0.36363636363636365,0.2664148228098579,0.50626326,0.17607683
Abcc9,4.2662845,5.873805,1.9875520612287606e-05,0.00017089767643269375,0.16883116883116883,0.006799784133837021,0.2995658,0.0059385826
Prdm16,4.2456083,2.2464263,2.1800135806107782e-05,0.000186313501625355,0.22510822510822512,0.06695448821730528,0.2824583,0.06652195
Ccm2l,4.239749,7.1970844,2.237698917248161e-05,0.00019106123262299996,0.1645021645021645,0.0031660370570246446,0.21669592,0.0016476263
Rpl10,4.228941,1.6163421,2.347937249947318e-05,0.00019971216811042874,0.3593073593073593,0.24655513581579422,0.55183345,0.21526991
Palmd,4.223176,1.732786,2.4088364167655033e-05,0.00020450374255446787,0.39826839826839827,0.3406368051807879,0.6529272,0.24463019
Phactr4,4.220481,2.1680806,2.437814680747813e-05,0.00020670268372260565,0.2727272727272727,0.132577801762907,0.37011635,0.095002435
Eef2,4.215357,1.5402842,2.4938346345340493e-05,0.0002109201656592065,0.3939393939393939,0.3096600107933081,0.57569385,0.23713808
Cdc14a,4.2110248,1.8593948,2.5421481212845704e-05,0.00021473599502960203,0.2727272727272727,0.12721712538226299,0.33485618,0.10401189
Nek7,4.193035,1.3038749,2.752469906956764e-05,0.0002311214574997758,0.3939393939393939,0.28638244288541104,0.5540742,0.26225728
Slc6a20a,4.1880946,3.5461087,2.8130638682143658e-05,0.00023547360167887853,0.18181818181818182,0.02356538945853571,0.30403867,0.029964937
Anxa5,4.186739,3.2293348,2.8299100834397457e-05,0.0002367362513761705,0.21212121212121213,0.061234034898363016,0.29185236,0.03549934
Atp1b1,4.1779156,0.32973468,2.9419290888164986e-05,0.000245037979566243,0.8008658008658008,0.8601906817772981,1.6787275,1.4969795
Nid1,4.1717377,4.5832014,3.0228527364623324e-05,0.0002513898267680064,0.16883116883116883,0.010217665047670445,0.21920861,0.010172682
1810037I17Rik,4.1690717,2.2536025,3.058428451098969e-05,0.00025395541557796445,0.2597402597402597,0.11829465731246627,0.35828838,0.08650335
Rab11fip1,4.168888,6.429868,3.060894668310575e-05,0.0002540816797575074,0.1645021645021645,0.0062960964202194636,0.22363892,0.0029026908
Rpl22,4.1601624,1.8578709,3.180212912431308e-05,0.0002630921211731196,0.3246753246753247,0.20823889188703004,0.4629868,0.15052408
Oasl2,4.159019,5.5835853,3.1961701369129917e-05,0.00026416823001800086,0.1645021645021645,0.0062960964202194636,0.22053519,0.005132213
Trim12a,4.1525106,3.4645803,3.288471435692961e-05,0.0002710467100523616,0.18181818181818182,0.024896564130239253,0.22054034,0.022105789
Shroom4,4.145974,1.8425962,3.383723390573951e-05,0.00027864127338253774,0.35064935064935066,0.2569526893326138,0.5191012,0.17373599
Efr3b,4.1439037,1.2699273,3.4144298772006495e-05,0.0002806538109525281,0.4588744588744589,0.4571325778017629,0.79270834,0.40646517
Hbb-bs,4.13063,3.3640842,3.617706331806698e-05,0.0002962748221141298,0.19913419913419914,0.046591113509624034,0.38161686,0.04413839
Plscr4,4.1280494,2.3766506,3.658535227964258e-05,0.000299253703425874,0.24675324675324675,0.10613419679798525,0.31346554,0.06849112
Trim30a,4.12611,3.3493996,3.6895090725345034e-05,0.00030151188801399667,0.18181818181818182,0.025939917251304193,0.22188608,0.02408202
Akap12,4.1231537,2.7171578,3.737199095472845e-05,0.0003048528831067254,0.23376623376623376,0.09170714157222522,0.31956142,0.05568005
Rnasek,4.122288,1.457061,3.751273973845981e-05,0.0003059081386259226,0.4069264069264069,0.31390537866522755,0.68852407,0.3081269
Wasf2,4.1071157,1.418609,4.0063059491270755e-05,0.00032542152615793385,0.3939393939393939,0.30778917071415723,0.55217105,0.24349473
Crybg3,4.083867,2.4310422,4.429240806421151e-05,0.0003569697074641162,0.24675324675324675,0.10858067997841338,0.3288733,0.06971954
Klf9,4.083777,1.1500041,4.430954173763625e-05,0.00035700071558929117,0.47186147186147187,0.4599028602266595,0.71722484,0.3870208
Rnf144b,4.0822215,1.871818,4.460726481379657e-05,0.0003591840591988954,0.3116883116883117,0.19345205972297175,0.41514844,0.13155676
Tsc22d1,4.0813355,0.572383,4.477768116737487e-05,0.00036044826032575274,0.6060606060606061,0.7014211189062781,1.1488749,0.8956844
Itpripl2,4.0777507,4.592923,4.547352401684483e-05,0.0003658304162672517,0.1645021645021645,0.009390178089584457,0.17969042,0.008123724
Arl4a,4.07419,1.9474736,4.617475333324994e-05,0.00037102739894271107,0.3116883116883117,0.2012592192840439,0.38790894,0.11588497
Rcsd1,4.07221,2.7559268,4.6569197148096196e-05,0.0003739732000506111,0.19047619047619047,0.03684115848174132,0.22687124,0.037008137
Eif2ak2,4.068388,3.1203957,4.733948351295128e-05,0.00037967820386790226,0.19480519480519481,0.04432451879834503,0.24694803,0.031702816
Ndufb11,4.068335,1.8555322,4.735026651140084e-05,0.00037967820386790226,0.29004329004329005,0.15772620974995502,0.43755525,0.14122373
Pdgfrb,4.0651503,3.5811012,4.800152514943553e-05,0.000384670736881996,0.18614718614718614,0.0351142291779097,0.30675435,0.0295563
Lnx2,4.0645947,2.8365538,4.811594386188605e-05,0.00038547269277545564,0.23809523809523808,0.10214067278287461,0.31812975,0.05110721
Slc16a4,4.052546,3.441086,5.066327160863253e-05,0.00040407305079369436,0.19913419913419914,0.051879834502608385,0.23842421,0.02448797
Gatm,4.049108,1.4011719,5.1413210884719454e-05,0.0004096894948020201,0.3463203463203463,0.22421298794747258,0.4900857,0.21467723
Atp5e,4.036577,1.5798813,5.423668544224806e-05,0.0004306559508963373,0.354978354978355,0.24677100197877316,0.5802129,0.2335411
Uqcrq,4.0322003,1.5139495,5.5257087242199416e-05,0.000438369629228786,0.3939393939393939,0.3048749775139414,0.6495977,0.27786526
Mrfap1,4.022254,1.4051672,5.76438680010185e-05,0.0004552882813601902,0.38961038961038963,0.2994423457456377,0.5777657,0.25872913
Ifnar1,4.017481,2.147149,5.882361553617233e-05,0.00046392443482739956,0.3246753246753247,0.2307609282245008,0.47969604,0.13012704
Kank2,3.998017,3.5442538,6.387535896558169e-05,0.0004992236461329785,0.1774891774891775,0.027450980392156862,0.21594928,0.020450935
1700018A04Rik,3.993354,6.5798936,6.514514344160514e-05,0.000508408366040061,0.15584415584415584,0.0038855909336211547,0.21019383,0.0024422281
Ywhae,3.9916067,0.66745293,6.562716043610995e-05,0.0005115758053142659,0.6060606060606061,0.6860226659471128,1.0422201,0.76809996
Pcmtd1,3.9884014,0.59454024,6.652001895289311e-05,0.0005179347752142097,0.6060606060606061,0.7091923007735205,1.1312233,0.87144923
Gm56622,3.963487,9.728342,7.386294861995252e-05,0.0005704792841098374,0.15151515151515152,0.0003597769382982551,0.19517456,0.00025404707
Atp13a5,3.9616168,4.0657682,7.444395819943948e-05,0.0005746363564547367,0.1774891774891775,0.030329195898542903,0.38055158,0.027277952
Grk5,3.9613595,1.6957523,7.452421606817009e-05,0.0005749255485936636,0.36796536796536794,0.2909156323079691,0.5556761,0.2065231
Eef1b2,3.959457,1.6675586,7.512041570235978e-05,0.0005791924160466019,0.3203463203463203,0.2034898363014931,0.47726023,0.17608505
Mgp,3.9590364,3.5154116,7.525280100657852e-05,0.0005800466904896055,0.18181818181818182,0.033855009893865806,0.36257687,0.03750551
Ndufa2,3.958138,1.8115858,7.553630497882391e-05,0.0005818980833661119,0.3246753246753247,0.21381543443065298,0.53789175,0.18477254
Sox9,3.9568682,2.8346553,7.59387999864078e-05,0.0005844960056243992,0.19913419913419914,0.053714696887929486,0.2518279,0.03935892
Rac1,3.9553003,1.4094813,7.64385694718368e-05,0.0005878375391265754,0.39826839826839827,0.32520237452779277,0.53857195,0.2379271
Pfdn5,3.9438515,1.7846969,8.018332387930794e-05,0.0006152272737398642,0.341991341991342,0.24220183486238533,0.5350232,0.18676068
Trim25,3.9238813,4.1816688,8.713365289068942e-05,0.0006649478140223871,0.1645021645021645,0.016046051448102176,0.18510525,0.011143054
Grcc10,3.91899,1.6886675,8.892084076387314e-05,0.0006774320928055774,0.354978354978355,0.265155603525814,0.56701535,0.21243986
Airn,3.917316,1.7674985,8.954039615347541e-05,0.0006817654986239401,0.329004329004329,0.22799064579960424,0.48594674,0.16871515
Jarid2,3.913343,0.4945765,9.102706819986173e-05,0.0006923004026408957,0.6277056277056277,0.7300593631948192,1.1510582,0.9298729
Lims2,3.8796253,2.976186,0.00010461746957241039,0.0007854348721460371,0.19913419913419914,0.058355819391976975,0.2581473,0.03674549
Map1lc3a,3.879258,1.694178,0.00010477562532391374,0.0007861829244494729,0.31601731601731603,0.20179888469149126,0.45866498,0.16538182
Prkd3,3.866188,1.5472345,0.00011054968506450625,0.0008267381123527089,0.2727272727272727,0.13768663428674222,0.334922,0.12762254
Nkd1,3.8620684,3.251588,0.0001124311118639416,0.0008401067785829007,0.18614718614718614,0.04389278647238712,0.26309773,0.031110074
Cox7a2,3.8441887,1.546037,0.00012095190455509576,0.0008977838882307799,0.3852813852813853,0.3086166576722432,0.6744264,0.28498924
Lats2,3.8381295,1.9462073,0.00012397510132119679,0.0009181249875463784,0.2727272727272727,0.15308508724590753,0.32394886,0.09465343
Cyb5r3,3.8367739,2.9391265,0.00012466113207584031,0.0009225896357987105,0.19047619047619047,0.04986508364813815,0.22182317,0.031868506
Maoa,3.8365738,2.1753674,0.00012476268613874103,0.0009229249223056139,0.3203463203463203,0.23345925526173772,0.50584173,0.13606481
Dnm3,3.8352592,0.57327765,0.00012543198395614748,0.0009273722574292986,0.645021645021645,0.7273610361575823,1.4047962,1.1205273
Gata2,3.8327112,8.240213,0.00012673865372005372,0.0009358251237861619,0.1471861471861472,0.0010793308148947653,0.1849946,0.00067181716
Fryl,3.832597,0.6831392,0.00012679758605212453,0.0009360030596759852,0.5974025974025974,0.674653714696888,1.0682825,0.783809
Mmrn2,3.8315477,4.8562675,0.00012733970848108459,0.0009397467637700474,0.16017316017316016,0.016046051448102176,0.21714307,0.008337905
Parp4,3.8253617,2.9269207,0.00013058014678210986,0.0009602322233265714,0.18181818181818182,0.03867602086706242,0.21371013,0.03084968
Col4a2,3.8217852,1.4191952,0.0001324891195023972,0.0009729386829815284,0.4199134199134199,0.4044252563410685,0.6493739,0.2940796
Ezr,3.8190086,3.315793,0.00013398906682384403,0.0009818069881529013,0.17316017316017315,0.029645619715776218,0.20023927,0.022019759
Gm20559,3.8088908,4.28652,0.00013959153587753855,0.0010189689130751048,0.16017316017316016,0.016189962223421478,0.19669732,0.01107725
Zic1,3.8081803,3.553112,0.000139993108295254,0.0010216227104545017,0.1645021645021645,0.020147508544702285,0.2206392,0.02081392
Trim56,3.8065677,3.859184,0.00014090876630023738,0.0010280256721388482,0.16017316017316016,0.015794207591293397,0.17642242,0.013207641
Ccdc85b,3.7939184,1.7584432,0.00014828842281105703,0.0010766035992794117,0.3203463203463203,0.22187443784853392,0.4590589,0.15887599
Pros1,3.7864056,1.7159041,0.00015284210975129015,0.001107270824755235,0.26406926406926406,0.13542003957546322,0.32743233,0.111478254
Arhgap18,3.7827268,1.5439088,0.00015511963863959894,0.001122559841165102,0.35064935064935066,0.26637884511602805,0.4950849,0.1986136
Etv6,3.780673,1.1153523,0.00015640496713932093,0.0011303392864533495,0.47619047619047616,0.46670264436049647,0.78415424,0.4379535
Serbp1,3.7791786,0.886693,0.00015734650929908334,0.0011368380491708443,0.5454545454545454,0.5997121784493614,0.90473866,0.5854221
Thbd,3.7640061,4.829557,0.0001672128043601661,0.0012032694304118005,0.15151515151515152,0.008454758050008995,0.21166037,0.008256119
Ubl5,3.7624996,1.8119074,0.00016822367414761813,0.0012095718823512173,0.30735930735930733,0.19856089224680698,0.5033355,0.17086817
Tmpo,3.7607887,1.9067233,0.00016937848720894477,0.0012172238436224515,0.29004329004329005,0.1813995322899802,0.35572207,0.107899986
Atp2a3,3.7500625,5.826376,0.00017679047646464464,0.0012671005875180051,0.1471861471861472,0.004461234034898363,0.16952977,0.0032505638
