names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_VLMC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Ppp1r37,-3.8720207,-0.7803533,0.00010793679457802832,0.0008652331952003643,0.058394160583941604,0.26376196301360005,0.09147284,0.1523083
Foxn2,-3.8734758,-0.5844313,0.00010729403031003403,0.0008603373901613293,0.0948905109489051,0.3115780384255595,0.14541063,0.2108158
Lgi3,-3.8736725,-1.1136668,0.0001072075109706624,0.0008599002447109549,0.058394160583941604,0.2602000431747859,0.090517804,0.18649185
Phaf1,-3.8741026,-0.7106057,0.00010701833351936706,0.0008588956456587195,0.058394160583941604,0.26232280348276604,0.09267971,0.1474888
Gm3510,-3.8741078,-3.0847902,0.00010701599996485695,0.0008588956456587195,0.0072992700729927005,0.20029502770382096,0.013408024,0.10842684
Ltbp4,-3.8746762,-1.1262885,0.00010676658686333314,0.0008573873846436825,0.043795620437956206,0.24368568755846587,0.064037524,0.13484977
Tox2,-3.8760304,-2.5469978,0.0001061744005530137,0.000852886739270397,0.021897810218978103,0.21698927826149528,0.025928928,0.14281352
Pip4k2c,-3.8765829,-1.6408036,0.00010593377238822403,0.0008512082727486781,0.0364963503649635,0.2344750665611283,0.04539336,0.13524416
Synpo,-3.8768802,-0.69575804,0.00010580441662325444,0.0008505345166057304,0.10218978102189781,0.3163632438655825,0.12643868,0.19746244
Iffo1,-3.877061,-0.7933549,0.00010572595193166247,0.0008503012057479109,0.08029197080291971,0.28894725480319494,0.11077619,0.18483809
Tnks,-3.877815,-0.47511673,0.00010539883964025248,0.0008479241979441869,0.30656934306569344,0.6373677772181047,0.50801194,0.65241694
Mettl8,-3.8788028,-1.1268797,0.00010497181328149762,0.0008449947941503418,0.058394160583941604,0.2629704252716414,0.075083196,0.15724629
8030462N17Rik,-3.8788452,-0.26405635,0.00010495348322871167,0.0008449947941503418,0.27007299270072993,0.5777865726415773,0.45434436,0.5251176
Sh3gl3,-3.88089,-0.27422136,0.00010407491139339772,0.000838528596443957,0.13138686131386862,0.36151687414549905,0.23707308,0.28031
Acp2,-3.881129,-1.582506,0.00010397267543042679,0.0008379561454155873,0.043795620437956206,0.24264229689861122,0.051705703,0.14749415
Kcnv1,-3.8824885,-26.752575,0.0001033928673835748,0.0008337834173459348,0.0,0.19198388141325465,0.0,0.10711713
Nol11,-3.8827753,-0.45438907,0.0001032709544882527,0.0008330502993393425,0.08759124087591241,0.30330287112326404,0.14041299,0.18777072
Kpna1,-3.8834925,-0.3225328,0.00010296676554408487,0.000830845942993862,0.2846715328467153,0.603007843419443,0.4889007,0.5813682
Rbm27,-3.883896,-0.33669287,0.00010279589068233508,0.0008297163059880876,0.19708029197080293,0.45801252068791826,0.28844428,0.35223046
Prkci,-3.8847299,-0.50941867,0.0001024437463516041,0.0008273710443244972,0.08759124087591241,0.3020076275455134,0.13019297,0.1805967
Slc22a15,-3.8847988,-1.8067888,0.0001024146390032737,0.0008273710443244972,0.029197080291970802,0.22717133194214578,0.03774758,0.12627035
Gpr85,-3.8864293,-3.4707541,0.00010172952232857057,0.0008220969217950951,0.0072992700729927005,0.20079873353961286,0.011034926,0.11601978
Cfap300,-3.887465,-0.5934211,0.00010129659953236143,0.0008188446538611768,0.072992700729927,0.28470173418723466,0.11082648,0.16282895
C1galt1,-3.8875287,-1.8739287,0.00010127001501142958,0.0008188446538611768,0.029197080291970802,0.22627185723537455,0.038951337,0.13591556
Acap3,-3.8914907,-1.4395442,9.963021378083953e-05,0.0008058590741394214,0.029197080291970802,0.22778297474275022,0.04924123,0.12830776
Zkscan16,-3.8917828,-0.47568965,9.951031435303179e-05,0.0008051316310346173,0.11678832116788321,0.33805857379290494,0.15790169,0.2133849
Gm19410,-3.8920484,-3.1119866,9.940143308838935e-05,0.0008044929238207897,0.0072992700729927005,0.20119450241059222,0.016249532,0.13246274
Cntrl,-3.8920588,-0.7412321,9.939708017797843e-05,0.0008044929238207897,0.051094890510948905,0.25591854357055477,0.09816594,0.15906887
Dpp9,-3.892983,-2.3009741,9.901906506225904e-05,0.0008018813376199218,0.021897810218978103,0.21850039576887098,0.025142746,0.11820233
Setd2,-3.8930202,-0.4773771,9.900388599229114e-05,0.0008018813376199218,0.32116788321167883,0.6754695257969346,0.57773376,0.7365429
P2ry12,-3.8936205,-1.7196664,9.875915617953563e-05,0.0008002589042654169,0.043795620437956206,0.24231848600417355,0.076801054,0.2334261
Naf1,-3.8953147,-0.73166466,9.80713599562811e-05,0.0007949253218779104,0.058394160583941604,0.26369000503705836,0.09382147,0.15129368
3110082I17Rik,-3.8956172,-0.528322,9.794893941773671e-05,0.000794172601736447,0.08029197080291971,0.2921493847593006,0.12472395,0.17528206
Pcmt1,-3.895766,-0.2641313,9.788885586971883e-05,0.0007939250097251267,0.27007299270072993,0.5777146146650356,0.46277395,0.5345661
Csf2ra,-3.8957713,-1.4529119,9.788671067241617e-05,0.0007939250097251267,0.029197080291970802,0.22799884867237533,0.047120385,0.1240603
Ptpa,-3.8959253,-0.27722567,9.782451925434718e-05,0.0007939250097251267,0.11678832116788321,0.3402892710656976,0.18774334,0.22336622
Raf1,-3.8963077,-0.32550317,9.767027422145935e-05,0.0007933495369802335,0.26277372262773724,0.5683240987263438,0.4162376,0.49889997
Uba2,-3.8963397,-0.4014466,9.765743083881412e-05,0.0007933495369802335,0.12408759124087591,0.35090307260559833,0.17956097,0.23095068
Eeig2,-3.8966157,-2.0736353,9.754618829610113e-05,0.0007928209556915418,0.0364963503649635,0.2347628984672951,0.044781305,0.17629483
Gm31282,-3.8971682,-3.366759,9.732406203158883e-05,0.00079125493094971,0.0072992700729927005,0.2014103763402173,0.010641842,0.10468719
Bri3bp,-3.8973222,-0.50758,9.726220817942765e-05,0.0007909913843163502,0.11678832116788321,0.33974958624163487,0.16825093,0.23150556
Zfp652,-3.8981347,-0.36781377,9.693648978129948e-05,0.0007888199516727793,0.25547445255474455,0.5519536590631071,0.40156874,0.49327502
Rc3h2,-3.89831,-0.52545094,9.686637194672763e-05,0.0007884881594088371,0.3284671532846715,0.6623731740663452,0.54674697,0.7165375
Casp8ap2,-3.8987348,-1.8310912,9.669658802906997e-05,0.0007873446425276092,0.021897810218978103,0.21911203856947542,0.038641904,0.13118723
Cers1,-3.8993456,-2.3968363,9.645301585568899e-05,0.0007855994349931383,0.021897810218978103,0.21752896308555802,0.023310345,0.11707639
Zfp976,-3.9001262,-3.7410145,9.614251056252007e-05,0.0007833078407564931,0.014598540145985401,0.20828236309994963,0.009267156,0.117325366
Zscan18,-3.900291,-1.2717434,9.60771504745159e-05,0.0007830127489385024,0.0364963503649635,0.23702957472835864,0.053553965,0.12472156
Samd5,-3.9015338,-0.54437566,9.558513913261531e-05,0.0007792392865574555,0.22627737226277372,0.4856443836799309,0.42522958,0.5725942
Elp2,-3.9025216,-0.25138116,9.519575136957376e-05,0.0007763004064644755,0.13138686131386862,0.3668417644095848,0.20297877,0.23734833
Rrnad1,-3.902564,-0.50826627,9.517903715313733e-05,0.0007763004064644755,0.0948905109489051,0.3139166726631647,0.13560414,0.18777692
Rbm24,-3.9027977,-1.2739333,9.508715848596882e-05,0.0007758858027688984,0.051094890510948905,0.2547672159458876,0.06479487,0.1500348
Gm30092,-3.9028137,-1.8619521,9.508089708221853e-05,0.0007758858027688984,0.0364963503649635,0.23566237317406635,0.053173892,0.1810858
Mcmbp,-3.9035306,-0.3446756,9.47995365390676e-05,0.0007740089780628217,0.13138686131386862,0.3638195293948334,0.19593185,0.24283224
Gfm1,-3.9036157,-0.847456,9.476624226625803e-05,0.0007739723190560345,0.06569343065693431,0.27257681513995824,0.09199829,0.1598956
Dhx29,-3.9048479,-1.5893217,9.428471445662104e-05,0.0007702737237608414,0.029197080291970802,0.2275311218248543,0.045264866,0.13044515
Zfp207,-3.906595,-0.50585246,9.360581847075261e-05,0.0007649599581232124,0.34306569343065696,0.6922357343311506,0.6149992,0.7913961
Iqcb1,-3.907599,-0.27627838,9.321790490269025e-05,0.0007622535315688641,0.19708029197080293,0.4584082895588976,0.30119553,0.35463402
Map7d1,-3.9077158,-0.3413703,9.317284971786994e-05,0.0007621170386359711,0.13138686131386862,0.36158883212204074,0.20852123,0.25754502
Atg5,-3.9078166,-0.2993435,9.313395497332122e-05,0.000762030867884635,0.11678832116788321,0.34413902281067854,0.1835777,0.22152065
Copb1,-3.9078379,-0.3784241,9.31257685602056e-05,0.000762030867884635,0.1386861313868613,0.3713751169317119,0.20488027,0.25895366
Nr4a2,-3.910541,-1.947123,9.208957480490207e-05,0.0007541746037816882,0.0364963503649635,0.2353385622796287,0.049756046,0.17958012
2700049A03Rik,-3.9121344,-0.34730008,9.148396210016136e-05,0.0007494433114729682,0.13138686131386862,0.3631359286176873,0.19851081,0.24635378
Porcn,-3.9122884,-0.4649279,9.142561935613822e-05,0.0007491937761815901,0.08029197080291971,0.29560336763330214,0.1335255,0.17995968
Vamp4,-3.912416,-0.28573292,9.137736228461933e-05,0.000749026761619195,0.17518248175182483,0.42782614952867526,0.26445952,0.3141043
Smarcal1,-3.9124424,-1.4656291,9.136731175672068e-05,0.000749026761619195,0.0364963503649635,0.23753328056415055,0.050813153,0.13449982
Gpr89,-3.9132817,-0.29729825,9.105025235763013e-05,0.000746801062530379,0.0948905109489051,0.31463625242858173,0.1579769,0.19087061
Pex13,-3.9135737,-0.43361536,9.094012763425991e-05,0.0007461255662694851,0.10218978102189781,0.3230193566956897,0.15591618,0.20529446
Hdac3,-3.9148695,-1.5848088,9.045308969397723e-05,0.000742356298129862,0.029197080291970802,0.22893430236741744,0.043452594,0.12506065
Prmt9,-3.9151032,-0.5995099,9.036552580768075e-05,0.0007418642463954726,0.08029197080291971,0.2930848384543427,0.1180948,0.17389555
Dcaf6,-3.9155228,-0.68468654,9.02085097367353e-05,0.0007408015454236179,0.39416058394160586,0.7208030510182054,0.6930289,0.9581893
Npr3,-3.9155865,-1.3288524,9.018468175254305e-05,0.0007408015454236179,0.043795620437956206,0.24688781751457148,0.06789651,0.16252826
Prpf40b,-3.9160113,-0.46786478,9.00259803970395e-05,0.0007399810624865254,0.08029197080291971,0.29538749370367706,0.12703492,0.1717196
Fam124a,-3.9169354,-1.5277867,8.968171535602124e-05,0.000737376894619428,0.0364963503649635,0.23803698639994245,0.052673206,0.14492306
Pea15a,-3.917387,-0.3395158,8.951399240349247e-05,0.0007362231331135117,0.13138686131386862,0.3649708570195006,0.21543866,0.26558444
Mat2a,-3.9179075,-0.3842879,8.932098547034486e-05,0.0007348606489859665,0.27007299270072993,0.5788659422897028,0.42675948,0.52753323
Fntb,-3.917966,-0.59589285,8.929934598331155e-05,0.0007348606489859665,0.0948905109489051,0.313844714686623,0.13079128,0.19160257
Tmem229b,-3.9182367,-2.2750688,8.919908214566551e-05,0.0007343073949920442,0.021897810218978103,0.2191839965460171,0.026009139,0.12003919
Cog7,-3.918996,-1.2215595,8.891851704410725e-05,0.0007324465214516131,0.0364963503649635,0.23573433115060805,0.0595276,0.133685
Kcnip1,-3.919028,-2.5824728,8.89067633246818e-05,0.0007324465214516131,0.0364963503649635,0.2328200331006692,0.04330657,0.23514315
Fam171a2,-3.9191344,-0.94217294,8.886759485937288e-05,0.0007324465214516131,0.051094890510948905,0.2569619342304094,0.07895962,0.14657797
Cbfa2t3,-3.9193149,-1.2028064,8.880104587797304e-05,0.0007321522254498729,0.051094890510948905,0.2539756782039289,0.070598334,0.15562002
Spata6l,-3.9194796,-2.243595,8.874040989974953e-05,0.0007318768612665039,0.014598540145985401,0.2113765560912427,0.025297437,0.11451609
U2surp,-3.9209082,-0.33269414,8.821588593856586e-05,0.0007279978056416661,0.2846715328467153,0.6024681585953803,0.47747278,0.57138884
Ttc4,-3.921264,-0.83070207,8.80856987871608e-05,0.0007273702293826093,0.058394160583941604,0.26599266028639273,0.09048717,0.15567154
Pphln1,-3.922098,-0.43533087,8.778134402034038e-05,0.0007253028025296881,0.0948905109489051,0.3150680002878319,0.15161058,0.19997202
Znhit6,-3.92248,-1.7064327,8.764209984915648e-05,0.0007243750301282173,0.021897810218978103,0.22040728214722602,0.037884854,0.11868055
Sh3glb1,-3.9229689,-0.32153144,8.746448040931995e-05,0.0007231294118764392,0.22627737226277372,0.5060804490177736,0.36287194,0.4361002
Bcl2l13,-3.924647,-0.7774605,8.685698303611392e-05,0.0007187702907854576,0.0948905109489051,0.31021083687126716,0.11538658,0.1903294
Chp1,-3.9277327,-0.3383382,8.575042324426565e-05,0.0007098317537194757,0.15328467153284672,0.39260272001151325,0.224332,0.27608067
Ikbkb,-3.929974,-0.28246364,8.495505731853489e-05,0.0007036813779744244,0.10948905109489052,0.3346045909189034,0.18018933,0.21522807
Klc2,-3.9304147,-0.81606036,8.47994454145119e-05,0.0007026090343163536,0.058394160583941604,0.26577678635676766,0.08892808,0.15163784
Ube2f,-3.9318435,-0.32675466,8.429696187259846e-05,0.00069909239676442,0.10218978102189781,0.323666978484565,0.16221629,0.19957218
Gm44151,-3.9320717,-1.7344825,8.421690053206941e-05,0.0006986440621477942,0.021897810218978103,0.22101892494783046,0.037382495,0.11933602
Pcsk7,-3.9334526,-0.47010604,8.373433742346502e-05,0.0006948553571860731,0.11678832116788321,0.34424695977549113,0.1582005,0.21303415
Qtrt2,-3.9348972,-2.06066,8.323229964603619e-05,0.0006909026541516814,0.014598540145985401,0.21220407282147227,0.02782577,0.11128454
Cog2,-3.9354284,-0.88107145,8.304844314323524e-05,0.0006895895139860108,0.043795620437956206,0.2482550190688638,0.07698655,0.13748997
Smarca2,-3.9378767,-0.6441585,8.2205816931354e-05,0.0006829095724346103,0.35766423357664234,0.6807944160610203,0.60029626,0.8266623
Arl5a,-3.9380999,-0.63391286,8.212945133171212e-05,0.0006825915116867011,0.10218978102189781,0.32355904151975245,0.14054124,0.21038766
Eif2a,-3.9385035,-0.4158046,8.19914363679868e-05,0.0006816552893588506,0.12408759124087591,0.35334964380801615,0.18039855,0.23407033
Bmt2,-3.9385672,-0.29225144,8.196966458037385e-05,0.0006816552893588506,0.24817518248175183,0.5461250629632295,0.41021028,0.48305
Entpd7,-3.9390557,-1.4701275,8.180292898281323e-05,0.0006805091955938673,0.0364963503649635,0.23738936461106713,0.048559844,0.12914357
Meaf6,-3.9407022,-0.4586773,8.124345934714361e-05,0.0006760643396276707,0.08759124087591241,0.3059653162553069,0.1406818,0.18863243
Lmln,-3.94135,-0.54214597,8.102427431899465e-05,0.0006744492722897727,0.06569343065693431,0.2776498524861481,0.115966745,0.16470432
Gga2,-3.9427946,-0.84152824,8.053761010173848e-05,0.0006706060066419934,0.051094890510948905,0.2579333669137224,0.08220501,0.14282756
Irak1bp1,-3.9428105,-0.7797114,8.05322579196028e-05,0.0006706060066419934,0.08029197080291971,0.29452399798517664,0.10747169,0.17796674
Tfg,-3.9442391,-0.49715883,8.005370989687224e-05,0.0006669901348616921,0.10218978102189781,0.3261135496869828,0.15017876,0.20596604
Tyw1,-3.9444942,-0.60036325,7.99686015570327e-05,0.0006664876934979742,0.06569343065693431,0.27718212563862704,0.11015768,0.1625917
Zfp60,-3.944765,-0.73977715,7.98782676685959e-05,0.0006659413751955234,0.06569343065693431,0.27725408361516873,0.10121072,0.16370134
Faf2,-3.9451103,-0.28617877,7.976327605436551e-05,0.0006651890836687776,0.1678832116788321,0.4196229402029215,0.2514858,0.29911962
Mfsd8,-3.9456892,-1.8571961,7.957079512759885e-05,0.000663789899124055,0.0364963503649635,0.2364898899042959,0.03840603,0.13265198
Rab8b,-3.9457688,-0.34132087,7.954434132296129e-05,0.00066377529544968,0.145985401459854,0.3857667122400518,0.24633513,0.30297908
Rsbn1,-3.946061,-0.27161777,7.944741515265954e-05,0.000663172427819808,0.2116788321167883,0.48762322803482766,0.3261442,0.3821954
Hps4,-3.9477286,-0.56936526,7.889618963297989e-05,0.0006589806078452501,0.08759124087591241,0.3039145139238685,0.13107026,0.18881163
Dmtf1,-3.9478507,-0.33602312,7.885595568578357e-05,0.0006588493561184715,0.20437956204379562,0.4706771245592574,0.30318642,0.3695303
Suclg1,-3.9483235,-0.8254793,7.870045048071595e-05,0.0006577546203473834,0.08029197080291971,0.29171763690005037,0.112729564,0.19183154
Marchf8,-3.9487748,-0.36992633,7.855220497208185e-05,0.0006567198965774235,0.1386861313868613,0.3746492048643592,0.21638323,0.27169612
Hlcs,-3.9496033,-0.307087,7.828081749051203e-05,0.0006546547046280916,0.11678832116788321,0.34809671152047206,0.19512263,0.23631121
Bmper,-3.9506495,-5.2198095,7.793937022846647e-05,0.0006524083732208393,0.0072992700729927005,0.2026336619414262,0.0043461695,0.15041755
Mir670hg,-3.9506974,-1.688621,7.792380479839829e-05,0.0006524083732208393,0.043795620437956206,0.2466719435849464,0.05956331,0.18051566
Atp6v1a,-3.9527369,-0.4418897,7.726241098168584e-05,0.000647144944849719,0.29927007299270075,0.6232640138159316,0.51633984,0.6513381
Mto1,-3.9532306,-1.2180097,7.71030299598465e-05,0.00064601135485534,0.051094890510948905,0.2576455350075556,0.068490356,0.15264313
Akap11,-3.9534378,-0.4514248,7.703628531595692e-05,0.0006457825091200923,0.31386861313868614,0.6434122472476074,0.5313542,0.672364
Tmem196,-3.9539158,-2.3254862,7.688246765410598e-05,0.000644766512442518,0.029197080291970802,0.22807080664891705,0.03590136,0.16823901
Ipmk,-3.9539902,-0.94904375,7.68585665779913e-05,0.000644766512442518,0.058394160583941604,0.2671439879110599,0.08266284,0.15389664
Aifm1,-3.9573734,-0.47234663,7.577846970063137e-05,0.0006359048972067349,0.08759124087591241,0.3074764337626826,0.14078803,0.19040734
Zmym2,-3.958202,-0.7048712,7.551615269592056e-05,0.0006339016004184272,0.36496350364963503,0.6966611498884652,0.57985306,0.8245346
Hspa4,-3.960305,-0.26032317,7.48541221511547e-05,0.000628540706937977,0.22627737226277372,0.5037418147801683,0.3620412,0.4203715
Gm48678,-3.9603367,-0.724974,7.484413372381398e-05,0.000628540706937977,0.072992700729927,0.28686047348348565,0.11888929,0.1895182
Cdyl2,-3.96116,-0.28091362,7.458653579360232e-05,0.0006268815191661228,0.13138686131386862,0.37159099086133696,0.22533378,0.26778892
Alg2,-3.9631517,-0.87757033,7.39667787674451e-05,0.0006218671293746089,0.072992700729927,0.284377923292797,0.10378186,0.18308948
Cyp4x1,-3.9634066,-3.3429046,7.388780238102647e-05,0.0006213975743280692,0.0072992700729927005,0.2047204432611355,0.011069243,0.10700306
Gm7854,-3.9656532,-2.5692773,7.31952628384129e-05,0.0006159588827022095,0.014598540145985401,0.2135352953874937,0.022241792,0.12529841
Zfp592,-3.966147,-0.48742658,7.304382784451123e-05,0.0006148770846434889,0.10948905109489052,0.3359358134849248,0.15794344,0.21500787
Sec11a,-3.9663594,-0.30353183,7.297878569252339e-05,0.0006145220844744919,0.15328467153284672,0.3954810390731813,0.22474502,0.2708002
Sgk3,-3.969445,-0.39485136,7.204020320705636e-05,0.0006068088589885907,0.13138686131386862,0.3642872562423545,0.21961956,0.27984166
Klhl12,-3.9694717,-0.40533888,7.203217568150163e-05,0.0006068088589885907,0.11678832116788321,0.34791681657911777,0.17766497,0.22912358
Naa30,-3.971936,-0.47009096,7.129089282252257e-05,0.000600873993143407,0.11678832116788321,0.34759300568468016,0.16343923,0.21989527
Cdk19,-3.9724298,-0.561542,7.11431874665171e-05,0.0006000054762163574,0.21897810218978103,0.4772612794128229,0.35831195,0.49222964
Clk3,-3.9733274,-4.1818047,7.087551738506727e-05,0.0005981234774298862,0.0072992700729927005,0.20490033820248973,0.006328253,0.10904682
Kansl3,-3.973986,-0.48566517,7.067972665683859e-05,0.0005966585784697621,0.12408759124087591,0.3553644671511837,0.17010021,0.23082301
Rpe,-3.9748304,-0.73557276,7.042942102697579e-05,0.0005947324145175486,0.08029197080291971,0.29517161977405193,0.10700441,0.17231372
Lrfn1,-3.9752605,-1.9523648,7.030222948442938e-05,0.0005938449878172328,0.021897810218978103,0.2228538533496438,0.03318313,0.122726984
Ccp110,-3.9757705,-1.3753831,7.015176534526863e-05,0.0005927603568639522,0.051094890510948905,0.2565661653594301,0.08537837,0.20801683
Wscd1,-3.9771779,-1.967867,6.973800126101456e-05,0.0005894495419576788,0.043795620437956206,0.24580844786644598,0.05124236,0.18704344
Dync2i1,-3.9789305,-0.45503765,6.922597529467122e-05,0.0005853058389451906,0.08759124087591241,0.3095991940706627,0.13839017,0.18520254
Srrm1,-3.979212,-0.45687783,6.914407305391201e-05,0.0005847973695179779,0.2846715328467153,0.6206015686838886,0.47840402,0.6108879
Zfp692,-3.9792385,-0.82005304,6.913635116169634e-05,0.0005847973695179779,0.058394160583941604,0.2680434626178312,0.08771965,0.1500238
Clptm1,-3.9812195,-0.4937285,6.85625932046385e-05,0.000580244686427917,0.10948905109489052,0.3362956033676333,0.16603582,0.22659454
Ythdf1,-3.9830413,-1.1623636,6.803896088387915e-05,0.0005761761358177853,0.051094890510948905,0.25782542994890983,0.07157938,0.153652
Ankrd28,-3.9844115,-0.6309013,6.764758772825822e-05,0.0005730424597283412,0.3722627737226277,0.7010865654457796,0.6531628,0.88671726
Plekha3,-3.9846292,-0.9291391,6.758558927351792e-05,0.0005726978189149878,0.058394160583941604,0.2666043030869972,0.085255355,0.15654145
Gmeb2,-3.98618,-0.58414364,6.714559185911006e-05,0.000569328511598071,0.08759124087591241,0.3060012952435778,0.12984085,0.1888441
Dennd6b,-3.9862437,-3.525378,6.712756788807102e-05,0.000569328511598071,0.0072992700729927005,0.20583579189753184,0.009710676,0.10648198
Mtch2,-3.9864137,-0.2661517,6.707952634565382e-05,0.0005693072877156406,0.19708029197080293,0.4663956249550263,0.30374548,0.35545525
Slc1a2,-3.9866526,-0.8180178,6.701202297087572e-05,0.0005689140781129323,0.4306569343065693,0.7322083903000648,0.8472535,1.2090958
Gmps,-3.9867163,-0.27944484,6.699403293041823e-05,0.0005689140781129323,0.145985401459854,0.3879974095128445,0.23209858,0.2754163
Trappc11,-3.9873166,-0.35503647,6.682485071882104e-05,0.000567683761876295,0.08759124087591241,0.3099230049651004,0.1503001,0.18849835
Atp6v1h,-3.987481,-0.4477787,6.677850861948961e-05,0.0005674694897551189,0.2846715328467153,0.6089443764841332,0.47372988,0.602407
Bckdhb,-3.9880123,-0.38527015,6.66292251751804e-05,0.0005663800317801637,0.24817518248175183,0.5438224077138951,0.3983266,0.4941562
Orai2,-3.988416,-0.93117833,6.651598103209891e-05,0.0005655963323837019,0.058394160583941604,0.26876304238324816,0.095288895,0.17448969
Gnl2,-3.9891913,-1.3801149,6.629894393269708e-05,0.0005642865452871621,0.0364963503649635,0.2417788011801108,0.054313112,0.13564987
Scn9a,-3.9894462,-26.954952,6.622773577835606e-05,0.0005638590812308071,0.0,0.19727279268906958,0.0,0.12229868
Gm56999,-3.989457,-0.88064474,6.6224770343215e-05,0.0005638590812308071,0.072992700729927,0.28750809527236093,0.114588685,0.20175138
Dars,-3.9903278,-0.28635594,6.598203182419425e-05,0.0005621233973101139,0.145985401459854,0.3862704180758437,0.23352769,0.2782389
Sema4f,-3.9937215,-4.7008147,6.504424805799021e-05,0.000554485706001966,0.0072992700729927005,0.20540404403828164,0.0043461695,0.10730676
Paqr3,-3.9952404,-1.3759005,6.462861936271238e-05,0.0005512923816749466,0.051094890510948905,0.25966035835072315,0.058949284,0.14634043
Ergic1,-3.995931,-0.28703606,6.444052936464557e-05,0.0005498625036608532,0.1897810218978102,0.45459451680218754,0.2828112,0.3356184
Galnt3,-3.9959946,-26.95295,6.44231933563253e-05,0.0005498625036608532,0.0,0.19759660358350722,0.0,0.122138985
Psmd12,-3.9961486,-0.8145379,6.438131622564474e-05,0.000549706376543716,0.058394160583941604,0.27002230697272794,0.10157521,0.1722981
Cramp1,-3.996255,-0.2685272,6.43524504593914e-05,0.0005496345657482031,0.145985401459854,0.39271065697632584,0.22360234,0.26377547
6430548M08Rik,-3.99771,-0.78842974,6.395822093377415e-05,0.0005464411435581912,0.058394160583941604,0.270490033820249,0.10032403,0.16743568
Eif2b3,-3.997774,-0.51475036,6.394100776623777e-05,0.0005464411435581912,0.08759124087591241,0.30830395049291215,0.13983007,0.1942696
Nampt,-3.9980075,-0.82648283,6.387793032754146e-05,0.000546102446039147,0.10218978102189781,0.32262358782471035,0.12501717,0.21200544
Bms1,-3.999893,-0.7667514,6.337116044540613e-05,0.0005419424192132599,0.06569343065693431,0.2778657264157732,0.09832004,0.1619358
Nek1,-3.999909,-0.33281338,6.336689414434365e-05,0.0005419424192132599,0.26277372262773724,0.5882924372166655,0.48142943,0.5759585
Soga1,-4.0000415,-1.1152307,6.333135220719182e-05,0.0005419424192132599,0.06569343065693431,0.276714398791106,0.09821968,0.20177492
Paqr9,-4.005682,-0.8352786,6.183883934294562e-05,0.0005298500041916291,0.06569343065693431,0.2780096423688566,0.09865432,0.1697379
Mcu,-4.0074134,-0.58817035,6.138740677086993e-05,0.0005261497990217783,0.31386861313868614,0.6228322659566813,0.5208206,0.70675075
Cep192,-4.0098934,-0.95346993,6.0746155950462516e-05,0.0005209860231053074,0.06569343065693431,0.2790530330287112,0.09320138,0.17325103
Ube2l3,-4.009909,-0.30358246,6.074205714346808e-05,0.0005209860231053074,0.1678832116788321,0.4233647549830899,0.25613388,0.30770278
Dlg5,-4.011136,-0.4474126,6.042723418543893e-05,0.0005185818532618153,0.0948905109489051,0.31999712168093836,0.15216102,0.202209
Gosr1,-4.011237,-1.0547007,6.040140853810069e-05,0.000518525829846251,0.058394160583941604,0.270490033820249,0.07946624,0.15855004
Zbtb25,-4.011731,-0.9374424,6.027514949254242e-05,0.0005176073080423825,0.06569343065693431,0.2784773692163776,0.08798199,0.16223088
Psmd1,-4.011938,-0.4454848,6.022227655885923e-05,0.000517318596910661,0.26277372262773724,0.579297690148953,0.41940308,0.53623354
Rab15,-4.0147424,-0.6649597,5.951076652067318e-05,0.0005115336840724531,0.058394160583941604,0.2717133194214579,0.10452478,0.16101062
Golm1,-4.015167,-2.7002573,5.9403658907416395e-05,0.0005107764207495291,0.029197080291970802,0.2299417140390012,0.02738057,0.16586173
Zmat3,-4.0161977,-0.75801486,5.91446805274868e-05,0.0005087124090184284,0.072992700729927,0.29078218320500826,0.106912315,0.17464642
Pabpn1,-4.01735,-0.587044,5.885626546904924e-05,0.0005063938050443014,0.32116788321167883,0.6649276822335756,0.5333264,0.7219373
Psmd9,-4.020611,-1.3660846,5.804739581239036e-05,0.0004999145914996567,0.051094890510948905,0.25883284162049364,0.059354413,0.1463744
Bzw1,-4.0208235,-0.6294084,5.7995067665423553e-05,0.0004996240680249859,0.072992700729927,0.2868964524717565,0.13252974,0.19821152
Hip1r,-4.022401,-2.5164106,5.760792622522458e-05,0.000496448036456634,0.014598540145985401,0.21634165647262,0.025224986,0.13641903
Rusc1,-4.023224,-1.1117679,5.740685601304486e-05,0.0004948739881522347,0.043795620437956206,0.25275239260272003,0.072370574,0.15031378
Slc25a28,-4.0232506,-2.145243,5.7400380957177445e-05,0.0004948739881522347,0.021897810218978103,0.2250125926458948,0.029173492,0.1230621
Med24,-4.0234523,-1.9442464,5.7351193133577e-05,0.0004947115760832148,0.029197080291970802,0.2336835288191696,0.035324723,0.12959939
Mtf1,-4.0234947,-1.2306867,5.734084289062227e-05,0.0004947115760832148,0.051094890510948905,0.26109951788155716,0.06885687,0.1546814
Cplx2,-4.0239515,-0.44116333,5.722968945763489e-05,0.0004939806475190007,0.26277372262773724,0.5510541843563359,0.47187048,0.59811145
Disp3,-4.0241003,-3.4145575,5.719354402870029e-05,0.0004938272905048768,0.0072992700729927005,0.20770669928761604,0.012073664,0.12179554
