names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_VLMC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Rpl35a,2.6169589,1.3470993,0.008871701341686347,0.04326363249566463,0.43795620437956206,0.44466431603943296,0.8818149,0.44232458
Serpinf1,2.5858898,4.817333,0.009712798844708884,0.04687073437326342,0.1386861313868613,0.01198100309419299,0.2240215,0.008866546
mt-Co2,2.582135,1.4401968,0.009819119242050596,0.04730733970666625,0.38686131386861317,0.3477009426494927,0.75913703,0.34980825
Tmem45a,2.581965,6.5569015,0.009823955919506086,0.04731487642178321,0.13138686131386862,0.00413758365114773,0.24323264,0.0029204555
Serpinh1,2.5769567,4.4254727,0.009967443160459317,0.047902914992227125,0.1386861313868613,0.012268835000359789,0.22501123,0.011674629
Myo1b,2.5710776,1.9980316,0.010138264475339862,0.048654253697514215,0.30656934306569344,0.24275023386342376,0.57302856,0.17703395
Mxi1,2.5633395,1.641876,0.010367065382120826,0.049585541133071,0.3795620437956204,0.3743973519464633,0.69774765,0.28020033
Slx4ip,-2.5633287,0.29120657,0.010367382585991548,0.049585541133071,0.18248175182481752,0.3641433402892711,0.29981202,0.25130635
Rrn3,-2.5706472,0.36067337,0.010150865341411712,0.048706027093523695,0.12408759124087591,0.28275886882060874,0.20922664,0.1665696
Rprd1b,-2.5736587,0.26969805,0.010062951340355335,0.04832734629407468,0.1897810218978102,0.37763546089083977,0.29693642,0.2521441
Abcf1,-2.5802867,0.2767107,0.009871832221608449,0.04751139741977772,0.15328467153284672,0.3230913146722314,0.2613995,0.22042523
Emc7,-2.5804884,0.29440543,0.009866063969455831,0.04750065200847127,0.17518248175182483,0.3541411815499748,0.3122442,0.26146907
Atp6ap2,-2.5849073,0.26664606,0.00974052001471187,0.04696353360762748,0.22627737226277372,0.4287256242354465,0.41197714,0.3533107
Rnf25,-2.5858366,0.44889104,0.009714295486591142,0.04687073437326342,0.16058394160583941,0.34014535511261423,0.27517,0.20868458
R3hcc1l,-2.5952637,0.3003081,0.009451839115439998,0.045768772216953094,0.17518248175182483,0.35748722745916384,0.3009396,0.2508702
Tmem259,-2.6117222,0.31847343,0.009008739250150288,0.04386821740694785,0.12408759124087591,0.28376628049219255,0.21944775,0.17963606
Slc30a7,-2.61382,0.27045795,0.008953615365744629,0.04362350768405406,0.18248175182481752,0.36623012160898033,0.2912939,0.24713482
Vti1b,-2.6161675,0.26586646,0.008892289741860815,0.04335616500885504,0.1897810218978102,0.37813916672663167,0.31553835,0.2689258
Rnf170,-2.6261895,0.34414986,0.00863467562990379,0.04224202747313237,0.16058394160583941,0.3391019644527596,0.26779783,0.21665168
Clcn4,-2.6262584,0.2597044,0.008632924245883413,0.04224202747313237,0.18248175182481752,0.3660502266676261,0.30801943,0.26336464
Sf1,-2.6321802,0.34729692,0.008483885804852346,0.041644503393566415,0.1897810218978102,0.3843275527092178,0.32029954,0.25987476
Bphl,-2.6404548,0.2755843,0.008279486907685147,0.040820149212752274,0.10218978102189781,0.2558825645822839,0.17346583,0.14538336
Ccdc58,-2.6428287,0.43420443,0.008221662689833922,0.04056483225777405,0.1386861313868613,0.30816003453982876,0.24807335,0.18927965
Asb7,-2.645516,0.25720763,0.008156642501471321,0.040288416179142354,0.15328467153284672,0.326545297546233,0.23637114,0.20139122
Sgpl1,-2.67667,0.30090362,0.007435779598554616,0.03720659177153864,0.13138686131386862,0.29639490537526086,0.22383413,0.1853478
Pex7,-2.6812801,0.34981078,0.007334110200697329,0.036752618629753306,0.1386861313868613,0.310498668777434,0.24219346,0.19477388
Zfp397,-2.6872761,0.3031635,0.007203736447032942,0.036200560750285236,0.15328467153284672,0.33032309131467225,0.25278935,0.2095331
Atl3,-2.6918223,0.41768014,0.0071062784829540385,0.03580740786591191,0.20437956204379562,0.410160466287688,0.37250522,0.2911054
Shoc2,-2.6991408,0.3209986,0.006951874121355916,0.03513200256551316,0.23357664233576642,0.46060300784341945,0.43311897,0.36041638
Amfr,-2.7370453,0.2881193,0.006199376215696649,0.0316626570834003,0.16058394160583941,0.3447866445995539,0.27754638,0.23268022
Zfp788,-2.751167,0.3346463,0.005938333706265408,0.03053837831336871,0.08759124087591241,0.2441534144059869,0.16849607,0.13586761
Mia2,-2.7606153,0.27063647,0.0057692581010452895,0.029771454806047037,0.25547445255474455,0.49870475642224943,0.4702414,0.40392146
Brd7,-2.811537,0.30020356,0.004930543145723104,0.02592128630905494,0.16058394160583941,0.3449665395409081,0.27562374,0.22931221
Birc2,-2.8476038,0.2726114,0.00440497381265027,0.023489114178589555,0.15328467153284672,0.34000143915953085,0.25461972,0.21514626
Nlgn2,-2.9031405,0.28570166,0.0036944082722451844,0.02011524828272099,0.1897810218978102,0.39576887097934804,0.32474524,0.2736446
Max,-2.9194398,0.29629913,0.0035066101621447215,0.019240885247463483,0.12408759124087591,0.3010002158739296,0.21861291,0.18147433
Ro60,-3.1132903,0.26181138,0.001850139533382783,0.010940415770685602,0.17518248175182483,0.3884291573720947,0.31932205,0.272894
