names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MGE-derived INS (merge) (for_DEGs),mean_expr_Rest (for_DEGs)
Arrb1,5.469478,0.5038404,4.513622865823868e-08,1.1206813721701241e-06,0.5215311004784688,0.4708893154190659,0.34194708,0.25271088
Myh10,5.448639,0.2932039,5.07567787085648e-08,1.2550577601818014e-06,0.7812713602187287,0.7338451695457454,0.71041507,0.6122176
Cstf2,5.431047,0.32995734,5.602437169559339e-08,1.3810552383998682e-06,0.6930963773069037,0.6583493282149712,0.54147726,0.45212275
Dock9,5.395697,0.26304424,6.825808058275957e-08,1.6706581430438838e-06,0.8742310321257689,0.8163787587971849,1.0656065,0.94991463
Ankrd24,5.388952,0.5420898,7.086985448454727e-08,1.7275602989937617e-06,0.5092276144907724,0.44785668586052463,0.34640637,0.25022134
Pard3,5.3840594,0.27611643,7.282449513649404e-08,1.7716213544114366e-06,0.7874231032125769,0.7396033269353807,0.77861494,0.6796465
Sytl5,5.376273,0.7745866,7.604341477089343e-08,1.8456192963496862e-06,0.3574846206425154,0.2635956493921945,0.25658244,0.15784588
A930029G22Rik,5.3624287,1.613669,8.211037850866678e-08,1.9795258818846154e-06,0.2077922077922078,0.1036468330134357,0.11185001,0.037942193
Fez1,5.3597016,0.35320488,8.33595869359564e-08,2.007632291765574e-06,0.6725905673274094,0.6481126039667306,0.5159171,0.42432317
Rgs17,5.358848,0.31049922,8.375432769091681e-08,2.0151241040040367e-06,0.797676008202324,0.7709532949456174,0.8653781,0.746441
Pvalb,5.347002,2.182487,8.942298758635984e-08,2.145082901424194e-06,0.16814764183185235,0.060780550223928344,0.09849412,0.02254625
Map3k20,5.3197713,0.9817253,1.0389778725793742e-07,2.47749931516848e-06,0.30485304169514693,0.21177223288547664,0.19289216,0.1023148
Tcf25,5.2893553,0.25349334,1.227483026268916e-07,2.909714685498088e-06,0.8045112781954887,0.7837492002559181,0.7589286,0.6693349
Cacng7,5.2845254,0.36201182,1.2603114155263784e-07,2.984595883140344e-06,0.6602870813397129,0.6289187460012796,0.4960114,0.40523168
Myo1e,5.2750735,1.3543227,1.3270280839457573e-07,3.130278587046975e-06,0.29254955570745045,0.2092130518234165,0.2284359,0.09564999
Mat2a,5.250799,0.25668287,1.5144081580645541e-07,3.5548738868252167e-06,0.7874231032125769,0.7479206653870761,0.7090897,0.6226784
Grik1,5.2468643,0.3280133,1.5470973914839222e-07,3.62807142906512e-06,0.9665071770334929,0.9520153550863724,2.4740915,2.2680073
Adgra1,5.2459693,0.4402927,1.5546293526575973e-07,3.638648525695391e-06,0.5741626794258373,0.5303902751119641,0.4313443,0.33466658
Pigk,5.2415347,0.3080808,1.592464760124463e-07,3.723584590566754e-06,0.7245386192754614,0.6769033909149073,0.64863676,0.55238354
Mafb,5.234227,1.3557562,1.656763796428933e-07,3.866424348177755e-06,0.23786739576213262,0.1420345489443378,0.13849442,0.056418445
Greb1l,5.222923,0.40423527,1.761207611611895e-07,4.098253537976896e-06,0.709501025290499,0.691618682021753,0.78386146,0.641402
Zwint,5.210869,0.2645756,1.879582739357188e-07,4.356869171768866e-06,0.8277511961722488,0.7901471529110684,0.80677086,0.7094047
Tfrc,5.1847625,0.46488744,2.1629057960775379e-07,4.989599922675423e-06,0.5611756664388243,0.5195137555982086,0.38732776,0.29470503
Hspa4l,5.1767473,0.34436694,2.2578796559662834e-07,5.198735529091011e-06,0.6842105263157895,0.6596289187460013,0.57174927,0.47472173
Arhgef3,5.1603627,0.41470513,2.464717360823379e-07,5.647978393726952e-06,0.5734791524265208,0.5214331413947537,0.43442172,0.3422746
Nos1ap,5.154804,0.267082,2.5389605834304947e-07,5.80705856517949e-06,0.8639781271360218,0.8035828534868842,1.0824797,0.96397585
B4galt6,5.1532636,0.3639256,2.559916760752604e-07,5.843889598669736e-06,0.645933014354067,0.619321817018554,0.49183586,0.4012371
Osbpl1a,5.1495996,0.32762697,2.61043190846494e-07,5.94793207979845e-06,0.7047163362952836,0.6410748560460653,0.5821489,0.48821983
Plxnc1,5.1469975,0.34309128,2.6468924819854764e-07,6.025307990183196e-06,0.6842105263157895,0.6391554702495201,0.5743082,0.4772796
Klhl24,5.1354012,0.30311295,2.8154271881598943e-07,6.384816233488032e-06,0.6944634313055366,0.6641074856046065,0.54202497,0.45941278
Atp5a1,5.0987606,0.32972956,3.4188499938815196e-07,7.63818026462361e-06,0.6958304853041695,0.6660268714011516,0.5420086,0.45264202
Gm10419,5.0882053,0.4096685,3.6146789670369555e-07,8.038405193178028e-06,0.5885167464114832,0.54510556621881,0.40997812,0.3231742
Eno2,5.084375,0.43946546,3.6883917802185853e-07,8.187209920256628e-06,0.5283663704716336,0.4696097248880358,0.33679694,0.2587413
Matn2,5.0800653,0.8057141,3.773052932380476e-07,8.367422359433829e-06,0.38550922761449075,0.31541906589891233,0.27291507,0.16510074
Lrpprc,5.068761,0.26735747,4.004142723510836e-07,8.86358210965395e-06,0.7669172932330827,0.745361484325016,0.7178951,0.6272618
Ldhb,5.047609,0.6084964,4.473736848387807e-07,9.839769703796524e-06,0.46616541353383456,0.41586692258477287,0.31388447,0.21659708
Stac2,5.045402,1.1459447,4.5256843501849726e-07,9.944943603088949e-06,0.26452494873547505,0.17594369801663468,0.16170536,0.076325275
Slc4a4,5.0383863,0.46199515,4.694732413055479e-07,1.0250946095741446e-05,0.6124401913875598,0.5764555342290467,0.7614707,0.60357976
Pde2a,5.0362835,0.3278082,4.746571897588285e-07,1.0354749780934443e-05,0.6630211893369788,0.5943698016634676,0.53255266,0.44489807
Plekha7,5.029809,0.584829,4.909687089842047e-07,1.0681563132046599e-05,0.45659603554340394,0.3979526551503519,0.3047843,0.21315542
Scn1b,5.010406,0.5663948,5.431532561994781e-07,1.176376171070884e-05,0.48530416951469585,0.43698016634676906,0.31589264,0.2238341
Myo6,5.0068045,0.35473853,5.534112296063383e-07,1.1964412974720872e-05,0.6507177033492823,0.6097248880358286,0.5348886,0.44024327
Vwa5b2,4.998685,0.52808577,5.772258320630333e-07,1.2456905859682879e-05,0.49760765550239233,0.4472168905950096,0.33251026,0.24180901
Zfp398,4.994792,0.3048013,5.889921298132928e-07,1.2688091640808e-05,0.69377990430622,0.6679462571976967,0.5393352,0.4566167
Map7d2,4.9715586,0.2524757,6.641685957550605e-07,1.4218521297924334e-05,0.8086124401913876,0.7741522712731925,0.7694052,0.6792986
Sulf2,4.962752,0.48886734,6.950127346780074e-07,1.4812600559760527e-05,0.49487354750512647,0.43378119001919385,0.34293294,0.2558042
Ints6l,4.9625854,0.3116371,6.95609169286213e-07,1.4812600559760527e-05,0.7388926862611073,0.7415227127319258,0.7463934,0.63861537
Ano5,4.9555073,1.2016921,7.214185513783834e-07,1.530805673250836e-05,0.24948735475051265,0.1599488163787588,0.14275518,0.06458245
Mroh1,4.951031,0.48045397,7.382127496303314e-07,1.5636865314069395e-05,0.5256322624743678,0.4817658349328215,0.3405869,0.25529197
Timp3,4.927943,0.9077653,8.309973026799984e-07,1.7571324879495242e-05,0.3239917976760082,0.2437619961612284,0.2273509,0.12756746
Cdin1,4.9239254,0.35185686,8.482523581054034e-07,1.790474127310301e-05,0.6425153793574846,0.6020473448496481,0.49823934,0.40948987
Srcin1,4.923509,0.2527508,8.500600503562066e-07,1.7927185860576952e-05,0.8202323991797676,0.7690339091490723,0.80301946,0.71012133
Efr3a,4.9216976,0.262214,8.579667724244677e-07,1.8078103015810043e-05,0.7894736842105263,0.7517594369801663,0.8269176,0.7287534
Phlda1,4.920178,1.4963377,8.646557487497768e-07,1.8203119801476944e-05,0.21804511278195488,0.127319257837492,0.12942469,0.04781431
Msrb3,4.9198656,0.6549615,8.660364019625674e-07,1.821626262433753e-05,0.4299384825700615,0.37492002559181065,0.288732,0.192756
Ankrd29,4.9097686,0.89942867,9.118392927175438e-07,1.9146240214306297e-05,0.3239917976760082,0.2495201535508637,0.18955335,0.10606031
Fmn1,4.877666,0.2795051,1.0734837632316784e-06,2.238422766551666e-05,0.8045112781954887,0.7683941138835573,0.9443196,0.8304526
Syt2,4.868735,2.0325935,1.1231489391043895e-06,2.3339015573244274e-05,0.1749829118250171,0.0799744081893794,0.13028286,0.033444963
Optn,4.8631763,0.6911337,1.1551679208582918e-06,2.3963018265246426e-05,0.40806561859193435,0.34804862444017914,0.25763267,0.1672158
Adamts15,4.854141,1.8432499,1.2090960623881074e-06,2.4995596194467964e-05,0.17156527682843473,0.07485604606525911,0.105540305,0.030550146
Arap2,4.853433,0.37715712,1.2134216561922044e-06,2.506350528965099e-05,0.6431989063568011,0.5681381957773513,0.60506076,0.49476445
Sash1,4.840463,0.45767105,1.2953679374198096e-06,2.6664650773349313e-05,0.5105946684894054,0.45361484325015994,0.38018745,0.2902918
Nhsl2,4.8311157,0.35470486,1.3577007524327387e-06,2.78762701803837e-05,0.6206425153793574,0.5598208573256558,0.49518138,0.40621278
Vstm2b,4.7903943,0.5882359,1.6645380828133274e-06,3.385872904263191e-05,0.45933014354066987,0.41010876519513756,0.30815765,0.2151639
Kcnab3,4.7667027,1.4475255,1.8726526082368394e-06,3.780466506016433e-05,0.20300751879699247,0.11196417146513116,0.109705955,0.041634135
Eps15l1,4.7648916,0.25453922,1.8895526052350707e-06,3.808199576944054e-05,0.7443609022556391,0.7127319257837492,0.6068263,0.53039765
Rab3gap2,4.761956,0.27363816,1.917253868440779e-06,3.857572445073327e-05,0.6910457963089542,0.6653870761356366,0.549803,0.4739255
Ptprt,4.7547736,0.34860757,1.986688539422926e-06,3.9839639286812455e-05,0.8386876281613124,0.7920665387076136,1.7143033,1.5207173
Gm26633,4.7394304,2.4115741,2.143199187379346e-06,4.283552633099101e-05,0.14490772385509226,0.04926423544465771,0.081110254,0.01575527
Eif2ak4,4.731519,0.2738894,2.2284570257522675e-06,4.439219107379455e-05,0.7033492822966507,0.6826615483045425,0.5699128,0.49182448
Ankrd55,4.7262936,0.3949889,2.2865481314872704e-06,4.543665445440546e-05,0.5632262474367737,0.5111964171465131,0.42321008,0.33695102
4930517O19Rik,4.7126575,1.023917,2.4450693608893235e-06,4.826807417021186e-05,0.24675324675324675,0.1580294305822137,0.14020573,0.07140666
A530058N18Rik,4.6996875,0.34674603,2.605598984888813e-06,5.1227139552703814e-05,0.5844155844155844,0.5297504798464492,0.43054056,0.35285804
Ndufaf2,4.6989174,0.44117868,2.6154444478456705e-06,5.136829389716955e-05,0.5420369104579631,0.509277031349968,0.37433904,0.2884879
Gna14,4.6908813,2.6399438,2.7203088714022044e-06,5.32217050031281e-05,0.13602187286397813,0.04030710172744722,0.10581553,0.01774873
Mdh1,4.6510553,0.34080458,3.302410552318748e-06,6.39865291569145e-05,0.6370471633629529,0.6148432501599488,0.48972282,0.40474543
A230077H06Rik,4.6396465,0.54754716,3.4900567911389087e-06,6.71898703099836e-05,0.4333561175666439,0.37683941138835575,0.27845752,0.19859214
Habp4,4.6224504,0.39603966,3.792337399221766e-06,7.283465225108214e-05,0.5598086124401914,0.5284708893154191,0.36978477,0.29268116
9530036O11Rik,4.60871,0.9686477,4.051750885222432e-06,7.744632406325163e-05,0.2987012987012987,0.22264875239923224,0.18765695,0.10027713
Ankrd45,4.60286,0.45949864,4.167285440798154e-06,7.951317280756076e-05,0.4969241285030759,0.45297504798464494,0.31833175,0.24105646
Gsdme,4.5997787,0.5283497,4.229398984631565e-06,8.058611166603371e-05,0.4258373205741627,0.3550863723608445,0.2449102,0.17597523
Kif26b,4.5994873,0.34885585,4.23532030255132e-06,8.063514163371225e-05,0.6343130553656869,0.6084452975047985,0.60344446,0.5010605
Crebzf,4.588162,0.3452209,4.47165712326949e-06,8.479951980852157e-05,0.6049213943950786,0.5719769673704415,0.42376155,0.34741014
Crtc3,4.5747757,0.25239637,4.76730811334939e-06,8.998107257202721e-05,0.7265892002734108,0.7018554062699937,0.5959566,0.52117074
Rab27a,4.5651155,0.6136932,4.992189708652662e-06,9.400461058889032e-05,0.41626794258373206,0.3602047344849648,0.25895086,0.17660642
Cacng8,4.561514,0.29852033,5.078607590447279e-06,9.555717594400957e-05,0.6712235133287765,0.63659628918746,0.5483674,0.46618292
Nsmaf,4.5580373,0.3465432,5.163385938863873e-06,9.692516519999806e-05,0.5946684894053315,0.5623800383877159,0.41684738,0.3412731
Tmem63b,4.5536656,0.2807344,5.271918038181026e-06,9.873162832935601e-05,0.6917293233082706,0.6641074856046065,0.53793526,0.46151993
Pnpla8,4.5377183,0.253206,5.68661449282115e-06,0.00010600342371912119,0.7546138072453862,0.7332053742802304,0.6612258,0.58015144
8030462N17Rik,4.50139,0.25882894,6.751057572768776e-06,0.00012430617017015534,0.758714969241285,0.7216890595009597,0.6528738,0.57085854
Actn2,4.4966016,0.98067737,6.904823347734809e-06,0.00012665328675311893,0.2993848257006152,0.23352527191298783,0.17262736,0.0911943
Cdc14b,4.4625216,0.2669852,8.100086305591177e-06,0.0001470101571845199,0.7115516062884484,0.7056941778630839,0.6111539,0.5307526
Klf3,4.456359,0.63374245,8.33633845029805e-06,0.00015118401749772458,0.40669856459330145,0.35764555342290466,0.2601549,0.1752143
Miga2,4.4500093,0.40643883,8.586656532756722e-06,0.00015548950070294203,0.557758031442242,0.5316698656429942,0.37899473,0.29838273
Mpc2,4.4446383,0.37863517,8.803994085780113e-06,0.00015906631174938355,0.5768967874231032,0.5489443378119002,0.4030571,0.32339248
Chst11,4.4380593,0.43872553,9.077356987307097e-06,0.00016339242577152776,0.5003417634996582,0.4382597568777991,0.35725722,0.27521068
Nup93,4.4201555,0.2634327,9.862996888713358e-06,0.00017621692660813984,0.7423103212576897,0.691618682021753,0.6543829,0.57083833
Rgs20,4.419052,0.51350534,9.913480976755968e-06,0.00017698760255314362,0.4395078605604921,0.3781190019193858,0.32848024,0.24090552
Cdh7,4.4083095,0.7828925,1.0418057917489294e-05,0.00018476325985626816,0.44360902255639095,0.4075495841330774,0.48489007,0.30944404
Cds1,4.4074974,0.41458783,1.0457175372891156e-05,0.00018532053839640222,0.5153793574846206,0.4708893154190659,0.34669495,0.27070335
Agbl1,4.3941736,1.3483506,1.1119489845239363e-05,0.00019676840075881323,0.24538619275461382,0.1727447216890595,0.18815768,0.07817024
Sema3a,4.3662767,0.93264616,1.2638238280016615e-05,0.00022217469396782494,0.3465481886534518,0.2885476647472809,0.31102723,0.17490345
Dab2ip,4.3636117,0.46912572,1.2793246782397419e-05,0.00022457183346010162,0.45933014354066987,0.4094689699296225,0.2713257,0.20308314
Tln2,4.3622794,0.29619005,1.2871429648823839e-05,0.0002257796880278757,0.7074504442925496,0.6692258477287268,0.63312364,0.54204017
B4galt5,4.354223,0.42793807,1.3353992303703349e-05,0.0002337336850598775,0.5119617224880383,0.472808701215611,0.32148236,0.2483015
Gm17171,4.352099,1.3824694,1.3484024858653308e-05,0.00023583823870428923,0.19207108680792892,0.10940499040307101,0.09856794,0.038963873
Runx2,4.341752,0.3662936,1.4135084888059087e-05,0.00024686684876288256,0.6397812713602188,0.6135636596289188,0.6610124,0.5462155
Rims4,4.3185186,0.51081514,1.570799433597344e-05,0.0002721664284802765,0.45659603554340394,0.4075495841330774,0.27969348,0.20416135
Etv6,4.316416,0.41280738,1.585830065752134e-05,0.0002743759432728045,0.6158578263841422,0.5943698016634676,0.5515249,0.44004515
Cdh12,4.2926617,0.29176164,1.7654374445444314e-05,0.0003024096402162737,0.7915242652084757,0.7575175943698017,1.3352034,1.1902663
Gm10125,4.2777557,0.314801,1.887870228123609e-05,0.0003212480708888335,0.619958988380041,0.5879718490083173,0.4825835,0.4045723
Gm32647,4.2735085,0.5924934,1.9242075749806286e-05,0.00032658643577049653,0.5283663704716336,0.47920665387076133,0.7290564,0.53748167
Slc25a13,4.27228,1.0286429,1.9348404758755455e-05,0.00032769829831917467,0.23171565276828435,0.1529110684580934,0.13325097,0.06753467
Pcdh11x,4.2693033,0.5529811,1.9608444105200405e-05,0.00033186912707635035,0.5673274094326726,0.5521433141394754,0.73733395,0.55572116
Rps6ka5,4.2595396,0.25315827,2.048485918789533e-05,0.00034548833941265485,0.7662337662337663,0.746641074856046,0.8273367,0.73239243
Kcnk3,4.248672,0.81443655,2.1504145083358507e-05,0.0003621719092221023,0.3192071086807929,0.2559181062060141,0.19039568,0.112665795
Gm48893,4.240761,0.61144423,2.2276326953916718e-05,0.0003743915271166296,0.39712918660287083,0.3429302623160589,0.25833085,0.17641853
Nipal2,4.238471,0.3035432,2.2504733245563778e-05,0.00037796652404892473,0.6165413533834586,0.5866922584772872,0.47959712,0.4045667
Pde9a,4.2224197,0.37525362,2.4169348928274497e-05,0.00040311260359318765,0.544771018455229,0.508637236084453,0.38579562,0.3096591
Zfp804a,4.217236,0.2804963,2.473152324582132e-05,0.000412203464257689,0.8550922761449077,0.853486884197057,1.6813201,1.5260643
Abtb2,4.206077,0.9098408,2.5984164314086094e-05,0.00043218412523511704,0.2535885167464115,0.17530390275111965,0.17216034,0.09530268
Dusp10,4.18505,0.7138855,2.8510304635002452e-05,0.00047191902187587563,0.3267259056732741,0.26231605886116444,0.21664329,0.13756923
Whrn,4.1816983,0.8156475,2.8933957879388657e-05,0.00047860263843900854,0.3014354066985646,0.23160588611644273,0.19035421,0.11255099
Mblac2,4.1774516,0.263018,2.9479359640716046e-05,0.00048628828601849673,0.6780587833219412,0.673064619321817,0.55237967,0.47902092
Dusp16,4.1657515,0.86178845,3.103288177863239e-05,0.000509125289343721,0.29049897470950103,0.2252079334612924,0.16696845,0.095304154
C78859,4.1535306,0.35227573,3.273841486203136e-05,0.0005352830845466146,0.5700615174299385,0.5310300703774792,0.39428785,0.32107842
Tubb3,4.1521983,0.35830876,3.29296599448257e-05,0.0005380447287050082,0.5570745044429255,0.5163147792706334,0.37751234,0.30585432
Etfa,4.14995,0.31695095,3.3254794732654344e-05,0.0005429887975194897,0.6015037593984962,0.5764555342290467,0.44114366,0.36819252
Ap1b1,4.144912,0.32566583,3.399444456228084e-05,0.0005539392441393584,0.6158578263841422,0.6084452975047985,0.4450505,0.36969626
Gys1,4.128673,0.5399029,3.648623835798746e-05,0.0005909980621029552,0.4203691045796309,0.3704414587332054,0.25959572,0.18554385
Zfp385a,4.1286526,0.56535995,3.6489541535753796e-05,0.0005909980621029552,0.38345864661654133,0.3288547664747281,0.22128265,0.15475863
Hs3st1,4.127341,0.6007465,3.669821509674713e-05,0.0005939783685417056,0.4107997265892003,0.3691618682021753,0.27623668,0.1904539
Eya1,4.097591,1.163773,4.174719898879298e-05,0.00067029302696406,0.25495557074504444,0.1855406269993602,0.22584172,0.10714296
Septin4,4.0913453,0.54689395,4.2887772620427195e-05,0.0006863799737218504,0.37662337662337664,0.31669865642994244,0.23226,0.16463174
Klhl1,4.0868487,0.8353094,4.372722352893375e-05,0.0006988231263907367,0.3308270676691729,0.2693538067818298,0.2951164,0.17596567
Ppp4r4,4.0741076,0.25607508,4.619112406979514e-05,0.0007338173034940279,0.6616541353383458,0.6410748560460653,0.5326853,0.4631592
Rtn4rl1,4.0682783,0.45826602,4.736177954665969e-05,0.000749941550691487,0.46821599453178403,0.4248240563019834,0.3191843,0.24190962
Gk,4.0527687,0.39424145,5.061508829434232e-05,0.0007983063434714736,0.5386192754613808,0.5079974408189379,0.37229723,0.29506236
Map3k13,4.0334487,0.26505223,5.496417163875615e-05,0.0008612603186387789,0.6431989063568011,0.6238003838771593,0.48261783,0.4162092
Gm16599,4.012755,0.94246227,6.001419111125141e-05,0.0009319031455340934,0.25700615174299385,0.19001919385796545,0.15040135,0.08107491
Dnajc15,4.004011,0.4898723,6.22774223640254e-05,0.0009645591255403137,0.4333561175666439,0.39539347408829173,0.2643273,0.19511077
Zfp641,3.9978073,0.42538315,6.393198832474692e-05,0.0009857477636448174,0.48530416951469585,0.4484964811260397,0.30908108,0.23877198
Afg1l,3.9842544,0.3303035,6.769236472265628e-05,0.0010410618850449898,0.5857826384142174,0.5706973768394114,0.43391448,0.35915127
Lynx1,3.9802988,0.6390544,6.882872347498614e-05,0.0010565143251571485,0.36158578263841423,0.31349968010236723,0.21167816,0.14096394
Got1,3.9747193,0.41313034,7.046230612864287e-05,0.001079525560306765,0.49213943950786054,0.4580934101087652,0.30669865,0.23866627
Capn2,3.959605,0.51307344,7.507384170027518e-05,0.001141463638579184,0.41968557758031444,0.37492002559181065,0.25392425,0.18445446
Cisd2,3.954317,0.3095709,7.675358251252722e-05,0.0011647972786589197,0.5659603554340397,0.5387076135636596,0.37786302,0.31516877
Nacc2,3.9459896,0.6628278,7.947107490248463e-05,0.0012030052595546448,0.3267259056732741,0.2674344209852847,0.19882411,0.13009803
Nfkb1,3.931354,0.2501876,8.446877061422192e-05,0.0012730574915349943,0.6684894053315106,0.6525911708253359,0.52672386,0.45931074
Fgd3,3.9216526,0.7580584,8.794374262018158e-05,0.0013196492817847062,0.27956254272043746,0.21305182341650672,0.16172937,0.0987556
Cntnap5b,3.9033947,0.362373,9.485287246169083e-05,0.0014118672617628423,0.7409432672590567,0.6852207293666027,1.0766256,0.9182962
Rpe,3.8746023,0.45905486,0.00010679893656982696,0.0015770359217337293,0.4463431305536569,0.40243122200895715,0.2707631,0.20393224
Kcnt1,3.8677113,0.38999772,0.00010986157425441202,0.0016173020503320653,0.5140123034859877,0.4856046065259117,0.34145233,0.27047485
Gas2,3.8664832,0.30254236,0.0001104161100413652,0.001623480826762051,0.6028708133971292,0.5796545105566219,0.44305283,0.37293988
Acsl3,3.8583639,0.35704017,0.00011414863817448746,0.0016732536833806186,0.5461380724538619,0.5367882277671145,0.3933837,0.31941217
Lhfp,3.8482876,0.65338933,0.00011894636536005301,0.0017361844020191012,0.3390293916609706,0.28087012156110047,0.24214597,0.16058053
Slc4a8,3.8478088,0.4282026,0.00011917902359105632,0.0017385267136081166,0.49829118250170884,0.4696097248880358,0.32023928,0.2472674
Dennd4c,3.8315287,0.29343933,0.00012734958063254342,0.0018498717128794786,0.6062884483937115,0.5918106206014075,0.44521558,0.37679812
Sirt3,3.8106892,0.59272736,0.00013857996322904967,0.002000935152523041,0.37320574162679426,0.3307741522712732,0.21052481,0.144428
Map1a,3.8100853,0.37377617,0.0001389188222796877,0.002003425698074251,0.5167464114832536,0.4875239923224568,0.33881333,0.27097037
Cs,3.803819,0.3800772,0.00014248234059855455,0.0020511325110433875,0.5242652084757348,0.5073576455534229,0.3502618,0.27936926
Ahr,3.800488,0.92755044,0.0001444114394068604,0.0020751820445553855,0.2987012987012987,0.24824056301983366,0.18513194,0.10158643
Kras,3.7993639,0.27415627,0.00014506804277524988,0.0020833743245075244,0.6452494873547505,0.6372360844529751,0.49714512,0.42694134
Slc27a2,3.7665327,1.0659949,0.00016553039975180517,0.0023561667539139927,0.21462747778537253,0.1471529110684581,0.114658974,0.056408003
AI593442,3.7617235,0.36095092,0.00016874646395421047,0.002399108522947583,0.5051264524948735,0.4657709532949456,0.3388488,0.27311745
Dab2,3.743903,2.023961,0.00018118374236696417,0.0025638244718953966,0.12987012987012986,0.05438259756877799,0.08052509,0.020409018
Tiparp,3.7423205,0.60588264,0.0001823286801851457,0.0025769976136027282,0.3014354066985646,0.236084452975048,0.17165662,0.11604766
Septin6,3.7414045,0.34360877,0.00018299464431651091,0.0025818646829050083,0.51742993848257,0.48432501599488165,0.34500718,0.2811739
Marchf11,3.7387607,0.38576016,0.0001849297079828327,0.0026030666785847706,0.5379357484620643,0.5156749840051184,0.40329987,0.3222318
Ndufs1,3.7373033,0.2591819,0.000186004484986622,0.002616665897440306,0.6370471633629529,0.6225207933461292,0.46624216,0.40300718
Clybl,3.7246456,0.50571,0.00019558981969248313,0.0027387123357405607,0.43472317156527684,0.40307101727447214,0.29720604,0.21813738
Smim13,3.7132995,0.32548758,0.00020457462411970547,0.002849609743955458,0.5557074504442926,0.5335892514395394,0.37011248,0.30559716
Ubap1l,3.7073452,0.61716783,0.00020944330519400163,0.00291212945579777,0.3178400546821599,0.26231605886116444,0.17840764,0.119855314
Glce,3.7021823,0.36727175,0.00021375298653920137,0.002965453299429796,0.5543403964456596,0.5329494561740243,0.40544775,0.32757816
Tmem108,3.7014952,0.2889159,0.00021433268983527703,0.002970073936704725,0.7279562542720438,0.7152911068458093,0.9604306,0.84162074
Scg2,3.6916897,0.5434788,0.00022276920525322,0.0030763609743799025,0.380041011619959,0.3294945617402431,0.25312716,0.18034735
Htr4,3.689816,0.34259614,0.0002244163473765279,0.0030973314098660734,0.5276828434723172,0.48816378758797185,0.46427995,0.38251802
Itga6,3.681426,0.90909845,0.0002319330738087682,0.0031937542307663657,0.2734107997265892,0.21753039027511195,0.18560407,0.103101976
Lgi3,3.665708,0.7228993,0.00024665528721985004,0.0033695098907560225,0.33287764866712233,0.290467050543826,0.19016232,0.1194694
Col26a1,3.6547573,0.4125445,0.0002574253463925509,0.0034928631225454626,0.45522898154477104,0.4056301983365323,0.34945014,0.27327237
Dhx35,3.6440566,0.41573703,0.00026837442010472595,0.00362508667066866,0.430622009569378,0.3915547024952015,0.24389383,0.18818453
Tpm1,3.620927,0.3553166,0.00029354932523476527,0.003934247050057922,0.5331510594668489,0.5111964171465131,0.35261592,0.28554723
Chchd7,3.619095,0.53547716,0.0002956351347677395,0.003957796879236374,0.3738892686261107,0.33013435700575816,0.21303017,0.15169452
Tmsb4x,3.611267,0.27407834,0.00030470458118606736,0.004047713807658713,0.7347915242652084,0.7261676263595649,0.7921387,0.6926893
A430010J10Rik,3.6013157,0.7046178,0.0003166106639068628,0.004198926888509298,0.30963773069036227,0.2559181062060141,0.19907355,0.12677348
Cthrc1,3.5974853,0.9527756,0.00032130876943499263,0.004256545876277427,0.20915926179084074,0.1420345489443378,0.115889646,0.061546795
Map3k4,3.5937378,0.25240943,0.0003259678170249797,0.004313521376499786,0.6302118933697881,0.6020473448496481,0.43633124,0.37790275
Phldb2,3.5795603,1.3895314,0.00034417277816680217,0.004534495180180123,0.15789473684210525,0.08765195137555983,0.094851896,0.037273142
Hmgn3,3.5777907,0.34713337,0.0003465106751585867,0.004560307705201859,0.5399863294600137,0.5233525271912988,0.3520386,0.28647432
Gm28175,3.5687554,0.47242665,0.0003586810239315944,0.0047024898096725744,0.49008885850991113,0.4708893154190659,0.49718568,0.38132766
Galnt9,3.5608234,0.30503893,0.00036969347243461144,0.004828469408956172,0.4825700615174299,0.4197056941778631,0.31945527,0.26593322
Entrep1,3.55641,0.8529031,0.0003759572123118791,0.004899650163051567,0.2686261107313739,0.21369161868202174,0.1639057,0.09404603
Dnah5,3.5517259,0.9834625,0.00038271347641652474,0.004974242507293892,0.27956254272043746,0.2328854766474728,0.18856351,0.099802926
Kifc2,3.5440228,0.30435365,0.0003940710389920876,0.005099842505688038,0.5509227614490773,0.5188739603326935,0.35642657,0.29771072
Pip5kl1,3.543794,1.2888362,0.0003944134684235477,0.005101532746247434,0.1599453178400547,0.09021113243761997,0.078357995,0.032816008
Galnt1,3.5302618,0.2555423,0.00041514872843374437,0.005338196463213187,0.6356801093643198,0.6225207933461292,0.4846551,0.42027837
Pstk,3.5275345,0.31763485,0.0004194490861204987,0.005387739621400582,0.5399863294600137,0.5188739603326935,0.3507503,0.29050902
Zkscan2,3.5143979,0.26600462,0.0004407520152870487,0.005639528641688898,0.5775803144224196,0.5611004478566859,0.38799486,0.3323251
Gm16183,3.5067368,0.5836858,0.00045363783659244295,0.0057916444033684015,0.3520164046479836,0.30454254638515676,0.20621,0.14220178
Ttc39b,3.4988463,0.33540112,0.0004672756934674587,0.005957579566686223,0.6281613123718387,0.6397952655150352,0.5580931,0.46518794
Gm20033,3.4973059,0.85915524,0.0004699827349202699,0.005983525968721203,0.25700615174299385,0.20217530390275112,0.14083548,0.08007854
