names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Car3 (for_DEGs),mean_expr_Rest (for_DEGs)
Alms1,4.8099146,1.1043714,1.509949071302706e-06,9.305580629794429e-05,0.6712328767123288,0.37326941652058815,0.50414765,0.26613477
Sgce,4.807336,0.9107281,1.5295474649960588e-06,9.404791849987208e-05,0.7534246575342466,0.46467284370192824,0.62795985,0.38170534
Dlgap3,4.806532,0.91582376,1.5357080531321137e-06,9.421113102205456e-05,0.7945205479452054,0.5118234178800128,0.7158581,0.44108492
Smyd3,4.8042216,0.8341113,1.5535458826353395e-06,9.508833226973024e-05,0.958904109589041,0.7256823954495045,1.4626434,1.0511011
Ptprr,4.7964067,0.9233041,1.6153695584186053e-06,9.842399100840799e-05,0.9178082191780822,0.5722820448610167,1.0031652,0.647416
9530026P05Rik,4.795661,1.2735349,1.6213932960294984e-06,9.85675064803453e-05,0.5616438356164384,0.2277036454047866,0.48151308,0.22781168
Cdh20,4.7697105,0.94505847,1.8449079674675274e-06,0.00011165017361678481,0.8356164383561644,0.4775873788144385,1.0559653,0.6799398
Gm56999,4.768834,1.2418956,1.8529506352761347e-06,0.00011188490689858368,0.5753424657534246,0.28508567953350267,0.42264673,0.20081581
A230057D06Rik,4.7598677,0.964385,1.9371977224047063e-06,0.00011644855212754913,1.0,0.7867491861338676,2.1255987,1.5646782
Gm12394,4.7586365,1.9688841,1.949049859644968e-06,0.00011689948600147387,0.4657534246575342,0.1676743104496834,0.2934393,0.083529085
Fbxl3,4.753849,0.8892394,1.9957992144745336e-06,0.00011943680377044704,0.726027397260274,0.4159839730976997,0.50161403,0.30134952
Asic2,4.746766,1.1190659,2.066949406774672e-06,0.00012341984568896766,1.0,0.7903266196830394,2.5130754,1.8281107
Vti1a,4.7323895,0.7703206,2.218923546618713e-06,0.00013220061130298186,0.958904109589041,0.7445712445891317,1.4154767,1.0396783
Zwint,4.731339,0.75352025,2.2304358303581755e-06,0.00013259250168523047,0.8767123287671232,0.5986477301184131,0.8727973,0.60246706
Znrf3,4.7288404,0.94537395,2.258058166645112e-06,0.0001339382404806935,0.7808219178082192,0.5062426215433048,0.77386814,0.4741251
Aff2,4.7258925,0.9005579,2.2910669302024697e-06,0.00013559684672806248,0.9041095890410958,0.6005437698994741,1.0939587,0.7245955
Bcl2l11,4.717303,2.7274969,2.389917925520414e-06,0.00014082696197090683,0.3698630136986301,0.052230529817908634,0.19877101,0.03266329
Csnk2a2,4.7087493,0.9119619,2.4924138720872804e-06,0.00014654520950324994,0.726027397260274,0.4604872464493972,0.575321,0.34594002
Vti1b,4.706272,0.95399135,2.5228745410238955e-06,0.00014801231204653292,0.6712328767123288,0.3753801023145995,0.46760574,0.268303
Sgtb,4.7052803,1.0941763,2.535176593943042e-06,0.00014841001106590315,0.6301369863013698,0.3305190856079848,0.4120852,0.21419849
Slf1,4.697929,0.8712506,2.628130007023866e-06,0.00015351707236680711,0.8493150684931506,0.5360426430079062,0.7700676,0.49108648
Stat3,4.6874995,1.0973742,2.765634969579149e-06,0.00016119872371494952,0.5616438356164384,0.24813079097055774,0.33843482,0.1724663
Map3k5,4.685841,0.8860147,2.7881286670139675e-06,0.000161905126178777,0.7808219178082192,0.46134583050119843,0.6663618,0.41376755
Cdh11,4.681785,0.922504,2.843877063674912e-06,0.00016468744978651912,0.9863013698630136,0.7261116874754051,1.6853042,1.1994494
Epb41l4b,4.674745,0.9300034,2.943189042349837e-06,0.0001697070591586698,0.7671232876712328,0.4624548349014417,0.6560293,0.39649698
Rock2,4.6707325,0.72582537,3.001272642995087e-06,0.00017268564436247964,0.958904109589041,0.7696132794333346,1.49644,1.129975
Syt16,4.6689076,0.8929981,3.0280557438786615e-06,0.00017385439708978554,0.9315068493150684,0.667978392301363,1.3360616,0.9202652
Tbc1d12,4.653336,0.8146455,3.266075533466182e-06,0.0001871203615868578,0.7808219178082192,0.4706471577290452,0.6018458,0.38480625
Ankrd13b,4.6436744,1.201928,3.422671174544096e-06,0.00019567483927659544,0.5616438356164384,0.2676635781490359,0.31761062,0.15057875
Septin6,4.643225,1.1665238,3.430121600553015e-06,0.0001956844318616975,0.6164383561643836,0.32268450613529853,0.4380463,0.21903756
Epg5,4.6415668,0.8626791,3.4577751404011486e-06,0.00019684410598003998,0.7123287671232876,0.4031767609916646,0.45587465,0.27582243
Dync1i2,4.632296,0.7907472,3.6163254440502506e-06,0.00020500140228192032,0.958904109589041,0.7330876828962902,1.4012396,1.0184691
6530402F18Rik,4.6260962,3.2458556,3.726220251975435e-06,0.00021034356758525198,0.3561643835616438,0.0500125210174221,0.19534738,0.022486659
Myo9a,4.6247997,0.75238967,3.7496018956902178e-06,0.0002112197126565957,1.0,0.8008084999821128,1.7541709,1.3446163
Stambpl1,4.623605,0.9931289,3.7712793339922734e-06,0.0002119963926869715,0.6301369863013698,0.32200479376095587,0.39965248,0.22060074
Dlg1,4.6206646,0.817884,3.8251316537629255e-06,0.00021457471302006225,0.9863013698630136,0.7726540979501306,1.6523416,1.2218386
Grm1,4.6180644,0.9742592,3.8733632342547006e-06,0.00021682764605088293,0.9452054794520548,0.6865452724215648,1.7145677,1.1993995
Tent4a,4.614066,1.1357567,3.948663329082477e-06,0.00022058333399676953,0.5753424657534246,0.27252888777590956,0.30860946,0.1523188
Nt5dc3,4.6108217,0.8935403,4.0108059222124374e-06,0.00022339929885429108,0.7123287671232876,0.4026759202947805,0.5122599,0.30759388
Tenm2,4.610568,0.8934232,4.015700087332437e-06,0.00022339929885429108,1.0,0.9396129216899796,3.9723163,3.3690615
Pou2f2,4.6037526,0.9994023,4.149449460026599e-06,0.00022931865175282538,0.6438356164383562,0.37502235895968233,0.5012325,0.2817988
Etnk2,4.6037383,3.075087,4.149738225557529e-06,0.00022931865175282538,0.3561643835616438,0.04772296354595213,0.16936712,0.02166304
Tent2,4.603557,0.78947556,4.153349419931284e-06,0.00022931865175282538,0.8493150684931506,0.592566093084821,0.83081627,0.55923843
Car2,4.6034126,1.0676415,4.156240543491848e-06,0.00022931865175282538,0.547945205479452,0.2378635566844346,0.43267125,0.22975102
Gm6602,4.6012397,3.6346166,4.199839503731851e-06,0.00023124935955998942,0.3424657534246575,0.03366364969770687,0.24372067,0.02197759
C1ql3,4.5999575,0.77448004,4.2257680982075675e-06,0.0002322012040876019,0.8082191780821918,0.5070654312596143,0.869921,0.5937012
Cr1l,4.598118,1.0154079,4.263244510530814e-06,0.00023378240815910813,0.6438356164383562,0.3712660537330519,0.46895593,0.2592703
Kcna6,4.5963726,1.088021,4.299097126041397e-06,0.00023526830911758115,0.589041095890411,0.28376202912030907,0.3830626,0.19850008
4930500G05Rik,4.591578,1.9068949,4.399073082510625e-06,0.00024025019050215549,0.4657534246575342,0.18087504024612744,0.3815428,0.11678499
Inpp4a,4.5808153,0.8330222,4.631665867847836e-06,0.0002524398820873658,0.821917808219178,0.5489571781204164,0.7527707,0.4887805
Lrrc3b,4.575108,1.1251599,4.759739756008728e-06,0.0002588951563642804,0.6164383561643836,0.31678174077916504,0.43333235,0.22206983
Gm45323,4.5627813,1.5750142,5.048041173223199e-06,0.00027291924813784176,0.4794520547945205,0.17647479698064608,0.3969538,0.15147829
Frmd5,4.549911,0.91796196,5.366859798658252e-06,0.000289573338935637,0.9863013698630136,0.7381318642006225,1.8719141,1.363867
Umad1,4.5472817,0.76307607,5.434316949725072e-06,0.0002926254437657569,0.8767123287671232,0.601831645977176,0.8809054,0.60575813
Tmem63c,4.5443707,1.0473908,5.50996867942524e-06,0.00029610571683231243,0.6438356164383562,0.37348406253353844,0.44389302,0.23929542
Fbxo3,4.5435157,0.87929434,5.532365631884707e-06,0.00029671589726295824,0.6986301369863014,0.4014595928880621,0.46722496,0.28048158
Lin28b,4.5378084,1.2690188,5.684181333521698e-06,0.0003042509012584224,0.5753424657534246,0.29821486065896324,0.47524443,0.22510447
Pde7a,4.532232,0.73931956,5.836376093197715e-06,0.00031177619408394156,0.8493150684931506,0.551676027617787,0.723408,0.4921501
Gas2,4.5277777,1.0597974,5.9607281215135326e-06,0.00031778723139894567,0.6301369863013698,0.35201946123850747,0.4526826,0.24266405
Tbc1d19,4.5246415,0.7928673,6.049796876239703e-06,0.0003218971129991303,0.8082191780821918,0.5308195900261152,0.68156236,0.4471823
Snap25,4.5208898,0.77295417,6.158023922273488e-06,0.0003270081082835743,1.0,0.8521804457482203,2.318775,1.8504106
Zfp950,4.5131907,0.7633354,6.385949865225648e-06,0.000338442747295095,0.9315068493150684,0.6419346760633922,0.99612176,0.6961895
Oga,4.5108805,0.7149124,6.455909022832828e-06,0.00034119029167078773,0.9452054794520548,0.6562086359245877,0.9714777,0.69328827
Sh3kbp1,4.5106416,0.78435785,6.463187884645737e-06,0.00034119029167078773,0.8767123287671232,0.5736056952742102,0.9311597,0.63798237
Ipcef1,4.5079036,1.0920206,6.547125988473381e-06,0.00034470360708007254,0.5753424657534246,0.2705612993238651,0.39592537,0.20528178
Hs6st2,4.5076356,0.950972,6.555397961217606e-06,0.00034470360708007254,0.7534246575342466,0.44395950345222335,0.7349784,0.44563255
Car10,4.4986405,1.0552353,6.838941607986996e-06,0.00035891086134103636,0.9452054794520548,0.6368189460880764,1.7618552,1.2002728
Ttc7b,4.496801,0.7767827,6.898356257948693e-06,0.0003613232605284237,0.9452054794520548,0.6736665116445462,1.1615413,0.82464576
Eif4g3,4.4940343,0.73144,6.988642662941863e-06,0.0003653401329829725,0.9863013698630136,0.7902192966765642,1.616914,1.2330848
Mir124-2hg,4.4928536,1.0480384,7.027511070145878e-06,0.00036665868437829076,0.6575342465753424,0.38625550030408184,0.537588,0.2958587
Zdhhc17,4.4836483,0.7317701,7.337760986025334e-06,0.0003813648698152819,0.8082191780821918,0.5892748542195829,0.7914486,0.54613614
Slc41a2,4.461761,1.1465979,8.128888909479496e-06,0.0004208540366044587,0.589041095890411,0.33685114299001895,0.42141968,0.21247993
Vgll4,4.458531,0.9834732,8.252337651182946e-06,0.0004264236782447804,0.684931506849315,0.41788001287876075,0.6014422,0.34863022
Kcnh5,4.4508896,1.5182962,8.551524872120989e-06,0.0004410354574162975,0.5616438356164384,0.3032232676278038,0.6390757,0.271818
ENSMUSG00000121395,4.449876,0.9005212,8.59199803700545e-06,0.0004422739219431732,0.7945205479452054,0.5206239044109756,0.73964334,0.46164683
3110039M20Rik,4.4493327,0.8712799,8.613755329023173e-06,0.00044254609118709877,0.821917808219178,0.5117518692090295,0.70791835,0.44656292
Slc9a7,4.4428144,0.83389294,8.87898416198833e-06,0.00045402309324106744,0.7808219178082192,0.5372231960791328,0.7367844,0.4768923
Rps6ka2,4.44222,0.91746205,8.903533601398523e-06,0.00045402309324106744,0.7123287671232876,0.4221013844667835,0.5475792,0.32641715
Dennd11,4.442191,1.3161058,8.90473279263277e-06,0.00045402309324106744,0.5205479452054794,0.2572532465209459,0.3519929,0.15652682
Mlip,4.4355717,0.9243518,9.182832505460805e-06,0.0004673157375411588,0.8767123287671232,0.5863055843737702,1.1277037,0.74217445
Trpc6,4.422752,1.0455674,9.745154318003416e-06,0.0004949948894607785,0.6301369863013698,0.3251887096197188,0.66138864,0.37443292
Neurod6,4.4208837,0.877179,9.829817026818766e-06,0.0004983531764351324,0.6164383561643836,0.32114620970915464,0.429513,0.25626254
Ano10,4.415408,1.30773,1.0081962880455282e-05,0.0005101739031974264,0.5205479452054794,0.24365899903409294,0.3310736,0.14715846
Arrb1,4.4057536,1.0698779,1.0541673196747128e-05,0.0005314348195058074,0.589041095890411,0.31009194004221374,0.38859272,0.2039405
Rtn4r,4.4003506,0.99357855,1.0807611200544303e-05,0.0005438211853157779,0.6027397260273972,0.3202518513218617,0.38087583,0.20930238
Arhgef9,4.3987136,0.78012383,1.0889433064907091e-05,0.000546914142904773,0.958904109589041,0.6901584803062283,1.2360979,0.8846402
Zdhhc14,4.397729,0.7751551,1.0938955690129413e-05,0.0005483763794660025,0.9315068493150684,0.6845419096340285,1.2713593,0.91597015
Stt3b,4.396063,1.0339774,1.1023196878651409e-05,0.0005515703913023526,0.6712328767123288,0.46005795442349656,0.63895756,0.3624478
Golga5,4.3948026,0.9337621,1.1087338322377106e-05,0.0005529867261077271,0.6164383561643836,0.3196794619539942,0.35889274,0.20376863
Mtus2,4.394513,0.85397255,1.1102133772408432e-05,0.0005529867261077271,0.9452054794520548,0.6201481057489358,1.1036593,0.7490157
Atp1b3,4.3942957,0.75739086,1.1113242727881379e-05,0.0005529867261077271,0.7397260273972602,0.4485386183951633,0.54928803,0.3597957
Gng4,4.3937597,2.1180234,1.1140690209348275e-05,0.0005533278113219744,0.3972602739726027,0.10560583837155225,0.22815631,0.057360593
Dnm3,4.390428,0.7521812,1.1312766732609059e-05,0.0005608377160612645,0.9863013698630136,0.72600436446893,1.5013245,1.121882
Slc16a10,4.3864303,1.3111721,1.1522608520214967e-05,0.0005701887494257388,0.5342465753424658,0.27070439666583196,0.41387907,0.1878102
Xkr7,4.3825846,3.587954,1.1727969670125712e-05,0.0005792840901402167,0.3287671232876712,0.03581010982720996,0.1767732,0.015952079
Fmn2,4.3804116,0.7929802,1.1845532483856757e-05,0.0005840173538371212,0.9863013698630136,0.752799341752227,1.6026033,1.1905625
D630045J12Rik,4.3738427,0.798593,1.2207843678123867e-05,0.0006007779480424694,0.8493150684931506,0.5267413157800593,0.7163123,0.47116497
Brinp2,4.36631,0.8360847,1.2636298008017598e-05,0.000620726375640645,0.8493150684931506,0.5439487711515758,0.90989655,0.6050351
Ap3s1,4.365825,0.8448342,1.2664386751175422e-05,0.0006209709343140211,0.7945205479452054,0.5184416699459807,0.69832945,0.44632646
Mapk4,4.363102,0.81482214,1.2823127723858824e-05,0.0006276091838617242,0.7945205479452054,0.4854935069581083,0.74066585,0.48477563
Copg2,4.3611026,0.8116466,1.2940856687315237e-05,0.0006322196712512007,0.8493150684931506,0.5827639251600901,0.85033727,0.5674061
Gm12371,4.359835,2.131718,1.301603714229225e-05,0.0006347385081912754,0.3972602739726027,0.116302364683576,0.25496355,0.06416527
Sdk1,4.358394,1.0311432,1.3102034388720157e-05,0.0006377747536683164,0.726027397260274,0.46259793224340856,0.9648719,0.5849382
Lclat1,4.357648,0.7796998,1.3146758152825185e-05,0.0006387945597945981,0.7534246575342466,0.4845991485708153,0.5918014,0.38540283
Sox11,4.3467984,1.02087,1.3813897922972323e-05,0.0006690567213991153,0.6027397260273972,0.32207634243193933,0.41507238,0.2259762
Crppa,4.3467116,0.87358105,1.3819370315463675e-05,0.0006690567213991153,0.7123287671232876,0.4630987729402926,0.6265361,0.38896176
Napg,4.3455167,0.686824,1.3894825714202302e-05,0.0006708696788144897,0.7808219178082192,0.4889278431653132,0.5794609,0.39723435
Unc80,4.3453283,0.85850304,1.390675143653408e-05,0.0006708696788144897,1.0,0.748470647157729,1.8054247,1.3358335
Gm34567,4.3376656,2.6939697,1.4400403336255497e-05,0.0006921982784350361,0.3561643835616438,0.06657603835008764,0.22755748,0.03872918
Ypel2,4.324962,0.58998185,1.5255815296642119e-05,0.0007307018841725022,0.7808219178082192,0.4652452330697957,0.6178624,0.44979537
Psip1,4.3244476,0.63964295,1.529144191490412e-05,0.0007311050609492415,0.8493150684931506,0.5914928630200694,0.792022,0.57396334
Sh3rf3,4.3239264,0.8036043,1.532765131360509e-05,0.0007315346195320938,0.9315068493150684,0.6157478624834544,1.075511,0.7450652
Lrrk2,4.3159957,0.969299,1.5888512676067714e-05,0.0007569580418545026,0.6575342465753424,0.38271384109040174,0.50180066,0.28732276
Lrfn2,4.3126206,0.8789369,1.6133086217952123e-05,0.0007672496047369443,0.8082191780821918,0.5543591027796658,0.8493493,0.54675084
Cacul1,4.3109183,0.83665633,1.6257779693614082e-05,0.0007718136755607958,0.726027397260274,0.47161306478732157,0.5738327,0.3604568
Wdfy3,4.308572,0.6663402,1.6431204615763012e-05,0.0007781149116310786,0.958904109589041,0.7500447179193647,1.3361354,1.01777
Prss12,4.30834,1.6340673,1.644842835156132e-05,0.0007781149116310786,0.4520547945205479,0.17565198726433656,0.30019262,0.10688008
Rap1gds1,4.3070726,0.7365852,1.6542925439715036e-05,0.0007812098533658049,0.9178082191780822,0.6976710907594892,1.2092382,0.88001007
Oprm1,4.3046246,1.4253317,1.6726906533963573e-05,0.0007885122431010548,0.4657534246575342,0.17658211998712123,0.28701743,0.1166993
Nmt2,4.302307,0.7722873,1.690288557455993e-05,0.0007954124963019708,0.8767123287671232,0.5777555181912496,0.8369926,0.5690819
Lhfp,4.301503,1.21623,1.69643394091986e-05,0.000795700044098527,0.547945205479452,0.2628698171931456,0.45742598,0.22285217
Ppm1h,4.3014526,0.7591018,1.6968222004780645e-05,0.000795700044098527,0.9315068493150684,0.6731298966121704,1.164146,0.83368593
Tusc3,4.299446,0.7120188,1.7122543418289462e-05,0.0008015378774380451,0.958904109589041,0.7114799842592924,1.2268386,0.90482014
Syn3,4.2981133,0.8249697,1.722579122971973e-05,0.0008049687136392505,0.7945205479452054,0.5075304976210067,0.7598309,0.49612564
Cacna2d3,4.284664,1.0023327,1.8301558310343463e-05,0.000852275341072667,1.0,0.7444639215826566,2.1049783,1.5255419
Krit1,4.2816653,0.7049009,1.85499660530323e-05,0.0008614761432727991,0.9041095890410958,0.646907308696741,0.9773059,0.7014734
Csmd1,4.281506,0.837114,1.8563255934311526e-05,0.0008614761432727991,1.0,0.9432261295746431,4.1486235,3.5807168
Tmem167,4.2789783,0.7692443,1.8775298799361558e-05,0.0008698142736876639,0.7534246575342466,0.5006618252065967,0.61908364,0.40743306
C1galt1,4.2778416,1.3467104,1.8871438277460357e-05,0.0008727634191314283,0.4931506849315068,0.2239831145136479,0.31262916,0.13479798
Rmnd5a,4.263986,0.7943988,2.0081180500048186e-05,0.0009255254203023923,0.7671232876712328,0.5355060279755304,0.698428,0.45912614
Pcdh17,4.2628274,0.7603256,2.0185640584211924e-05,0.0009287468535920794,0.9315068493150684,0.6455478839480556,1.168519,0.8368002
Trrap,4.2619295,0.7527395,2.0266952826384015e-05,0.0009308940554614333,0.7534246575342466,0.5155439487711516,0.63809824,0.42520183
Hmgcll1,4.2559757,0.8130478,2.0813913111890297e-05,0.0009543854015639801,0.821917808219178,0.5612993238650592,0.8831005,0.5918418
Ak5,4.241447,0.85674596,2.220831701210435e-05,0.0010139871548811396,0.9863013698630136,0.6684434586627553,1.4411464,1.0228575
Mosmo,4.2412586,0.89654934,2.222696070803838e-05,0.0010139871548811396,0.6986301369863014,0.4444245698136157,0.55118537,0.33288342
Ppm1a,4.2376375,0.740183,2.258840432166989e-05,0.0010279166092364833,0.7945205479452054,0.5170822451972955,0.6426182,0.43156514
Pkia,4.237435,0.7712537,2.260880967840572e-05,0.0010279166092364833,0.9178082191780822,0.6306299860480091,1.0008804,0.6972168
Cd200,4.2254915,1.1434852,2.3841967645900498e-05,0.0010821514706847067,0.5616438356164384,0.30823167459664436,0.40655765,0.20463334
Tspan14,4.224514,0.8946549,2.3945708964447474e-05,0.0010850273185070887,0.547945205479452,0.26544556934854935,0.316548,0.18256772
Fip1l1,4.2234783,0.6650808,2.4056066269294134e-05,0.0010868529539265017,0.863013698630137,0.6004722212284906,0.80495805,0.57654047
Snca,4.2233768,0.7544807,2.4066896449060982e-05,0.0010868529539265017,0.958904109589041,0.6823954495045255,1.2805039,0.93226814
Dcbld2,4.2226815,1.0006466,2.414128560334394e-05,0.0010883831277883418,0.547945205479452,0.2687010338782957,0.32168138,0.17364874
Thsd7b,4.21948,0.91077906,2.4486616952216527e-05,0.0011021028433937322,0.8493150684931506,0.5539298107537652,1.2517779,0.84497094
Anxa7,4.212506,1.0499619,2.525534591242692e-05,0.0011329067523654613,0.5342465753424658,0.2572532465209459,0.2931665,0.15232195
Ino80,4.2094784,0.710542,2.559611691530378e-05,0.0011462794358570209,0.9178082191780822,0.617822773941974,0.8833922,0.6244366
Glra2,4.2089133,1.2686799,2.566018805300505e-05,0.0011472366938173805,0.5068493150684932,0.22648731799806818,0.37106234,0.17097893
Fat1,4.1985707,1.4212227,2.686049216442337e-05,0.0011969177851709053,0.4657534246575342,0.19210818159052695,0.3358705,0.13893019
Ephb1,4.1894016,0.85095173,2.7969105104766754e-05,0.0012442547254388786,0.7123287671232876,0.4240331985833363,0.7228924,0.46241122
Lrfn5,4.187692,0.9005533,2.8180519514155248e-05,0.0012515877013972753,1.0,0.8571173040460773,2.8548892,2.2793648
Dennd5b,4.186997,0.68540126,2.8266952554314066e-05,0.0012533548104528365,0.9178082191780822,0.6661539011912854,1.0449392,0.7636882
Echdc2,4.186251,1.9930798,2.835996824323597e-05,0.0012554074904378096,0.3835616438356164,0.10403176760991664,0.19497466,0.05266724
Hlf,4.173714,1.0269941,2.9967386547073948e-05,0.0013222063653856764,0.6027397260273972,0.33699424033198583,0.47100872,0.2586874
Kcnq3,4.1713023,0.86245906,3.028638415433237e-05,0.0013340903970932964,1.0,0.8111472829392194,2.2516437,1.7364129
Epc2,4.1640596,0.6814361,3.1263844909979256e-05,0.0013748928195272383,0.7945205479452054,0.5563982399026938,0.7091093,0.49689594
Nup98,4.1520295,0.645186,3.295396544588934e-05,0.0014468513913905988,0.8767123287671232,0.593961292168998,0.7744953,0.5583506
Scn9a,4.1490602,1.3994468,3.338431641753441e-05,0.0014633549463933925,0.4657534246575342,0.1951132257718313,0.29215527,0.12099931
Glce,4.13887,1.0085866,3.490210802326197e-05,0.0015234439579288642,0.6164383561643836,0.37294744750116265,0.48201302,0.26836807
Nln,4.1387177,0.76178986,3.492525039390325e-05,0.0015234439579288642,0.6986301369863014,0.4214932207634243,0.49431792,0.3199677
Chst1,4.1360307,0.70156336,3.533650967392585e-05,0.0015388849512777756,0.7671232876712328,0.4953314492183308,0.6340595,0.43459958
Cyld,4.1334524,0.6759879,3.5735461685341205e-05,0.001553740866480774,0.821917808219178,0.5350051872786463,0.68237257,0.4777784
Ttll11,4.131598,0.77549297,3.602498819017626e-05,0.0015637987603716254,0.8493150684931506,0.5721747218545415,0.82451475,0.55859286
Zfp280c,4.1306205,0.73695004,3.617856378248571e-05,0.0015679322723151467,0.7123287671232876,0.471183772761421,0.56244653,0.37361634
Ptbp2,4.130099,0.7112361,3.6260724741499285e-05,0.0015689624376877388,0.9863013698630136,0.7222122849068079,1.2404528,0.916625
Cntn3,4.1273685,0.9156683,3.669382906716772e-05,0.0015851498183839174,0.9452054794520548,0.661753657925804,1.5587162,1.0950482
Pank3,4.121516,0.98226523,3.763867477229697e-05,0.0016233566470812515,0.589041095890411,0.3431832003720531,0.3983389,0.22130238
Sstr2,4.1196837,2.986486,3.7939240989394487e-05,0.001633697765040112,0.3287671232876712,0.05659499874789826,0.21311763,0.02953036
Plod2,4.1155124,1.5889744,3.863205489400621e-05,0.001660869304003115,0.4246575342465753,0.15722820448610167,0.24905257,0.08984787
Brinp1,4.1075816,0.8927741,3.998236791787634e-05,0.0017161760797976633,1.0,0.7787357349837227,2.0939572,1.5754751
Cep164,4.1038156,1.178321,4.063918631061819e-05,0.0017360491830942936,0.5342465753424658,0.28837691839874074,0.34846127,0.16907363
Tpm3,4.101773,0.6225911,4.099965285611501e-05,0.001748667733720334,0.7534246575342466,0.4850284405967159,0.55612797,0.39418122
Rab15,4.1008677,1.1984935,4.116040272259537e-05,0.001752741713401169,0.5205479452054794,0.26916610023968807,0.33489025,0.15984379
Cdh4,4.097485,0.92235804,4.176627078364795e-05,0.001775727367019969,0.6027397260273972,0.3184989088827675,0.4755854,0.27862564
Macrod2,4.0958486,0.77914643,4.2062503766061863e-05,0.0017854968028342532,1.0,0.8869530998461703,3.047613,2.5409744
Cflar,4.0946026,1.2245389,4.22892901211298e-05,0.0017922921538718575,0.4246575342465753,0.14774800558079634,0.25161073,0.1154959
Eml1,4.0888376,0.68691224,4.3354027339346545e-05,0.0018316394883777383,0.7534246575342466,0.48216649375737847,0.6159928,0.42457
Cwh43,4.0811024,2.5968127,4.482259281182752e-05,0.001889807926044711,0.3424657534246575,0.06997460022180088,0.20992763,0.03788614
Ghr,4.080849,0.78408474,4.4871509371660795e-05,0.001889807926044711,0.6712328767123288,0.3975244159839731,0.559113,0.36118594
Sash1,4.080429,0.70063245,4.495268258868205e-05,0.0018902638202783829,0.7123287671232876,0.42964976925553605,0.6138243,0.41966933
Fstl5,4.075786,0.9743505,4.585911081005263e-05,0.0019253661054158032,0.7534246575342466,0.46960970199978536,0.94034004,0.58468425
Stx2,4.0706224,1.263036,4.688770791109869e-05,0.0019654800492530764,0.4931506849315068,0.23958072478803707,0.29578796,0.13401553
Scrn1,4.0701876,0.86976624,4.6975256607867974e-05,0.001966082780457029,0.589041095890411,0.334812005866991,0.36825457,0.21803828
Kcnd2,4.0692606,0.80760044,4.716254548855977e-05,0.001966940152841166,1.0,0.9121024576968483,3.395468,2.8605201
Cdkl2,4.06908,0.8933644,4.719920789898446e-05,0.001966940152841166,0.6438356164383562,0.39226558866669053,0.44924983,0.26644996
Map6,4.069,0.8085215,4.7215347918963605e-05,0.001966940152841166,0.7123287671232876,0.5016992809358566,0.64557076,0.4173348
Gm44812,4.0673847,2.9533546,4.7543680737217954e-05,0.001977552169363849,0.3287671232876712,0.05999356061961149,0.19343467,0.027180107
Grb14,4.0631843,0.76217073,4.8407807596234034e-05,0.0020103829831697195,0.7534246575342466,0.5150788824097592,0.7861187,0.5332718
Fam117b,4.0625615,0.69641453,4.8537197369800705e-05,0.0020126458230347913,0.7808219178082192,0.5399778199119951,0.6842847,0.47388002
Rbpj,4.062054,0.7297895,4.8642756605571116e-05,0.0020139150539163265,0.684931506849315,0.41004543340607447,0.48334074,0.31827107
Tiam2,4.059758,1.0301876,4.912351948757626e-05,0.002030690720971037,0.6164383561643836,0.38364397381318643,0.5424087,0.3020411
Dmxl2,4.057035,0.69227046,4.969960201156093e-05,0.002051349164440311,0.9726027397260274,0.7250384574106536,1.3465604,1.0153055
Fgf14,4.0564556,0.7660129,4.982299622295314e-05,0.002053288203237348,1.0,0.9237648910671484,3.5832486,3.0715685
Bltp1,4.0557895,0.6816906,4.9965258564792177e-05,0.002055997699289381,0.9726027397260274,0.7497942975709226,1.320405,0.99742633
Gm43445,4.0520015,1.49328,5.0781333034736216e-05,0.0020863829031244068,0.4520547945205479,0.19285944263585303,0.26097733,0.10067873
Evi5,4.0513787,0.7334903,5.09167285755669e-05,0.002088669280064738,0.9041095890410958,0.6097377741208457,0.9183703,0.6446399
Gm26652,4.051031,0.89580977,5.099244688211641e-05,0.002088669280064738,0.7397260273972602,0.44821664937573785,0.6133438,0.37500528
Sesn3,4.044759,0.7807111,5.237699977292835e-05,0.0021421156528136755,0.7123287671232876,0.46234751189496653,0.59848565,0.38996747
Ppp2r2b,4.043477,0.9356411,5.2664336590446395e-05,0.0021505938057527272,1.0,0.7676814653167817,2.1169503,1.5726805
Slc7a8,4.0419197,0.69731545,5.301537082370538e-05,0.002159235218668753,0.7123287671232876,0.45705291024219225,0.54343563,0.36825982
Ctnna3,4.041826,0.63111275,5.303666707560019e-05,0.002159235218668753,0.7397260273972602,0.4630987729402926,0.711072,0.5122453
Fbxl2,4.0395875,0.8285787,5.354525525255281e-05,0.002176642978269431,0.684931506849315,0.4300075126104533,0.49474737,0.3077941
Prkar2b,4.0379796,0.8480539,5.391349759795857e-05,0.0021883016321104934,0.6575342465753424,0.3870783100203914,0.47052404,0.28801894
Cog3,4.0365167,0.83912563,5.425064877495539e-05,0.002198665056686352,0.6301369863013698,0.4030336636496977,0.4462956,0.27340716
Fam219a,4.034996,0.73301667,5.460326975236179e-05,0.0022096232804909056,0.7808219178082192,0.5576145673094123,0.7408059,0.50704694
