names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Lamp5 (for_DEGs),mean_expr_Rest (for_DEGs)
Rab3b,5.048857,1.1973642,4.4446037776829964e-07,9.646728877733613e-06,0.32752613240418116,0.16723746349904467,0.23719086,0.11040379
Rbfox3,5.048689,0.535712,4.448529114964537e-07,9.647455796537297e-06,0.8850174216027874,0.7170770395472079,1.4215289,1.1532296
Mta3,5.0470605,0.5118434,4.486589476053826e-07,9.722149937223088e-06,0.627177700348432,0.5086340531381809,0.56140745,0.42408836
Sos1,5.040079,0.47047138,4.653395033698413e-07,1.0070069948185861e-05,0.7003484320557491,0.5922708100508309,0.71876705,0.56485057
Ammecr1,5.036647,0.8310417,4.7375737335637437e-07,1.0233006930937122e-05,0.45993031358885017,0.33148274991888677,0.3812582,0.2318227
Scfd2,5.027355,0.4385177,4.972903912493221e-07,1.0732684990256453e-05,0.6968641114982579,0.5708929665813476,0.67277557,0.535401
Alms1,5.0180306,0.8214208,5.220384095049947e-07,1.1248734613792468e-05,0.4843205574912892,0.3729045747864018,0.42942324,0.2650717
Stmn3,5.013627,0.29022393,5.341352050051674e-07,1.1490963137300921e-05,0.7700348432055749,0.6236345938930747,0.7769997,0.6733737
Bcat1,5.0097437,1.0503515,5.450255988186925e-07,1.170650506815209e-05,0.3623693379790941,0.21835682612927648,0.24640612,0.12656027
Mef2a,5.0023737,0.31493065,5.662874282838113e-07,1.2143769511561062e-05,0.8571428571428571,0.7471790619705109,1.1774,1.0315714
Bicd1,5.0016656,0.476776,5.683705567000812e-07,1.2178721577776062e-05,0.926829268292683,0.7608781859475828,1.4163121,1.1766045
Rgs10,4.999154,1.474988,5.758238487926686e-07,1.232859507335379e-05,0.25435540069686413,0.08659288366559717,0.20274134,0.077750444
6720407P12Rik,4.9954653,1.6415402,5.869408929258437e-07,1.25566097077368e-05,0.28222996515679444,0.1250585817801651,0.20592956,0.0707295
Zzef1,4.9903574,0.453215,6.026767114155497e-07,1.2882993823178856e-05,0.7421602787456446,0.6201377122462959,0.77573323,0.6185217
C2cd5,4.987314,0.50574946,6.122451923997663e-07,1.3067237947709568e-05,0.8885017421602788,0.6862179602725405,1.0832756,0.86559767
Prkar1b,4.9835443,0.49600875,6.242993848292113e-07,1.3302874282601828e-05,0.5853658536585366,0.4837593280219186,0.523908,0.39761573
Neb,4.981352,2.7073457,6.314163478751773e-07,1.3443864712683056e-05,0.21602787456445993,0.051155412956487255,0.16916941,0.02783071
Fam193a,4.9744763,0.42509967,6.542418039811447e-07,1.3907814298238414e-05,0.8641114982578397,0.7209344244565413,1.0901086,0.9044829
Luc7l3,4.9744763,0.40185905,6.542418039811447e-07,1.3907814298238414e-05,0.7909407665505227,0.6776019322974873,0.90178466,0.74577683
Nf1,4.973039,0.45024315,6.591133464515659e-07,1.4000296932137213e-05,0.9442508710801394,0.7936839828400447,1.4525917,1.2227224
Pcdh10,4.959098,0.50215185,7.082122059113681e-07,1.4972196674145131e-05,0.6480836236933798,0.4989004650492087,0.66022056,0.50700766
Ago3,4.945857,0.44192997,7.580949339014929e-07,1.6001579633883044e-05,0.8397212543554007,0.6880204765853131,0.9993601,0.81697196
Asph,4.9442697,0.49061617,7.642989357176616e-07,1.611986844798553e-05,0.7003484320557491,0.5885576264465193,0.7791659,0.6095375
Hacd1,4.943305,0.8284032,7.680910305217094e-07,1.6187141953033986e-05,0.4843205574912892,0.3899924294314864,0.44845343,0.27663288
Arhgap29,4.9415817,1.4025854,7.749129588930902e-07,1.6318112229982237e-05,0.2961672473867596,0.1432639965391687,0.22946516,0.09309056
Micu2,4.9406576,0.50795823,7.785946714088992e-07,1.6382802522127738e-05,0.6027874564459931,0.5083817008543927,0.5616495,0.42521524
Hectd4,4.938505,0.45601082,7.872361763865912e-07,1.65516714080655e-05,0.8780487804878049,0.699484480334547,1.0622909,0.8670963
Dab1,4.938168,0.64854455,7.885988988265076e-07,1.656735919583132e-05,0.9930313588850174,0.875590324092433,3.015288,2.5932026
Stard7,4.9346514,0.6830733,8.029397577947428e-07,1.6855461946831827e-05,0.5087108013937283,0.4151916074840477,0.4449344,0.2993858
Epha10,4.933218,0.69407517,8.08858560237797e-07,1.696645551412147e-05,0.5052264808362369,0.37164281336746097,0.4520737,0.30253798
Nsd2,4.9297013,0.42876273,8.235539893826241e-07,1.7247775288161425e-05,0.7282229965156795,0.6264104690147446,0.8014623,0.6486066
Stxbp1,4.923985,0.40132684,8.479939699620019e-07,1.7745792813768686e-05,0.7491289198606271,0.6194888063736976,0.78742415,0.6454649
Ctps2,4.921451,0.65701795,8.590486096332884e-07,1.7956574030063848e-05,0.49825783972125437,0.37881682829229607,0.39139673,0.2652863
Spred1,4.9119287,0.40591145,9.018495861523646e-07,1.880172090680676e-05,0.7909407665505227,0.6347380943797541,0.8315095,0.6824722
Lnpep,4.9119062,0.38923076,9.019508094110126e-07,1.880172090680676e-05,0.8083623693379791,0.6811709145967771,0.933232,0.7783688
Micu3,4.9107184,0.40668577,9.074331400651809e-07,1.8901339901977838e-05,0.7665505226480837,0.6453008399726018,0.8317478,0.68241364
Lrrfip1,4.9059405,0.46774086,9.298066495246623e-07,1.932243207480872e-05,0.7735191637630662,0.623418291935542,0.84923005,0.67670923
Zfyve9,4.9046464,0.41746116,9.359587794437122e-07,1.94352491527454e-05,0.7630662020905923,0.6527632575074804,0.8779299,0.7191406
Sez6,4.899025,0.6925381,9.631337497214705e-07,1.995514147705516e-05,0.5156794425087108,0.3983561051227514,0.45572388,0.30543914
Setx,4.898574,0.43048173,9.653467441759858e-07,1.998371881048439e-05,0.7003484320557491,0.5770936226972854,0.68242264,0.5459137
Sfta3-ps,4.893708,5.398649,9.89535315105591e-07,2.0468678919851603e-05,0.17421602787456447,0.007246115577345975,0.18496972,0.00480492
Xpo7,4.8916802,0.41412148,9.997867068057827e-07,2.0664822162977985e-05,0.7282229965156795,0.6152709182018097,0.7467344,0.6060094
Hdx,4.8888974,0.7041652,1.0140234585942037e-06,2.0942974890412186e-05,0.5226480836236934,0.405097516132521,0.44126436,0.29300985
Snx8,4.886712,2.009824,1.0253393543175958e-06,2.1144181466242362e-05,0.2264808362369338,0.06297991996827572,0.1489097,0.039095294
Nr6a1,4.881171,0.44799727,1.054575135849525e-06,2.1730394095304246e-05,0.7665505226480837,0.6240671978081401,0.87753177,0.70799583
Fer,4.877798,0.44079113,1.072767088933218e-06,2.2088315463322276e-05,0.7909407665505227,0.6526190562024586,0.9278034,0.75444174
Itga9,4.8755174,1.0914589,1.0852371501883072e-06,2.2327964950658357e-05,0.2926829268292683,0.12967302354086305,0.22900619,0.114016615
Ptprn2,4.869515,0.74993306,1.1187265557390598e-06,2.2964234188470996e-05,0.9930313588850174,0.7603374310537511,2.0212455,1.5878997
Xrn1,4.864759,0.41195256,1.14596421802444e-06,2.3505388197188322e-05,0.8118466898954704,0.6739608493456866,0.91059405,0.7498755
Rars2,4.8643517,0.57573164,1.1483246891789014e-06,2.3535838595146514e-05,0.5958188153310104,0.500126176141894,0.55412316,0.40331388
Iqcb1,4.860916,0.6006372,1.168437766228234e-06,2.3929819190970006e-05,0.5644599303135889,0.4549190670175565,0.49522272,0.35250482
Pgbd5,4.8579607,0.5068127,1.186009678198906e-06,2.4271195775479516e-05,0.6480836236933798,0.5309131547640507,0.6425877,0.49126273
Anapc4,4.8546824,0.6176582,1.205797496883422e-06,2.463861501236316e-05,0.5226480836236934,0.41746277803814125,0.4258202,0.29711282
N4bp2l2,4.846795,0.3764064,1.254717819688351e-06,2.557986935889681e-05,0.8083623693379791,0.6838746890659361,0.92514133,0.7759491
Mdm4,4.8443127,0.4274865,1.2705059797080392e-06,2.588210437813117e-05,0.7212543554006968,0.6136486535203144,0.73514014,0.5918535
Faxc,4.836862,0.727224,1.3190497009175479e-06,2.6850655654283723e-05,0.4843205574912892,0.37485129240419623,0.3745811,0.24253587
Mbip,4.8277097,0.7643566,1.3811226392692814e-06,2.8029278940457394e-05,0.5052264808362369,0.39889686001658314,0.4249078,0.27132052
Col14a1,4.821894,3.3651512,1.4220142776088508e-06,2.8815628687292477e-05,0.1951219512195122,0.03338260211254912,0.20223932,0.021519303
Elavl3,4.806589,0.43426302,1.5352720267901194e-06,3.1040450985591056e-05,0.8850174216027874,0.7322902772270089,1.2250117,1.022197
Vps45,4.783532,0.7860149,1.72241314488095e-06,3.4667596406704966e-05,0.44947735191637633,0.3437038105194852,0.35382402,0.22009024
Zbtb4,4.7809324,0.81207055,1.744840226997488e-06,3.506645990981489e-05,0.44947735191637633,0.33804390929737915,0.35753387,0.2189731
Nfix,4.7806096,0.43029088,1.7476433419459118e-06,3.5096544542665656e-05,0.710801393728223,0.5903240924330365,0.749787,0.60355294
Lamb1,4.775729,1.2472389,1.7905718472308725e-06,3.5904974279920555e-05,0.36585365853658536,0.24150113558527705,0.31845614,0.14666983
Asb3,4.774299,0.4474383,1.8033412081607687e-06,3.6134062836152016e-05,0.662020905923345,0.545837989833808,0.60595655,0.47678065
Hook3,4.773214,0.39594552,1.8130911891732733e-06,3.63023548830744e-05,0.7804878048780488,0.6752947114171384,0.9081891,0.753611
Smchd1,4.770361,0.42311028,1.8389599636488093e-06,3.679289219898995e-05,0.7003484320557491,0.5699917084249613,0.6484526,0.51916075
Npas2,4.765396,0.5089502,1.8848288854276e-06,3.768255368410686e-05,0.6550522648083623,0.4840837809582177,0.64547974,0.4930548
Nasp,4.7621293,1.0414989,1.9156104846624893e-06,3.824105031417614e-05,0.3693379790940767,0.23998702188254803,0.2792591,0.14540493
Cntfr,4.7546744,1.283296,1.987663657835937e-06,3.964997957390618e-05,0.2961672473867596,0.14686902916471395,0.20345905,0.088655025
Pik3r3,4.7545133,0.53688717,1.9892515201462827e-06,3.96522168741325e-05,0.5888501742160279,0.4915822488193518,0.5986053,0.44782254
Cept1,4.748815,0.5054001,2.046120002173374e-06,4.072536626548041e-05,0.5679442508710801,0.46486895706406145,0.48481223,0.364293
Wsb1,4.748639,0.5158362,2.0479011845055715e-06,4.0730647540832496e-05,0.5888501742160279,0.49042863837917733,0.53566337,0.40250903
Acat1,4.746956,0.55618995,2.065009125592201e-06,4.1010196012315186e-05,0.578397212543554,0.47997404376509606,0.5187734,0.38010755
Hs3st1,4.7436414,1.0750178,2.0991054788312312e-06,4.165654668847502e-05,0.3588850174216028,0.22390857637261619,0.30004936,0.1536625
Scai,4.741001,0.5070075,2.126648055579424e-06,4.2140879980397584e-05,0.8954703832752613,0.7148779696456253,1.2465086,1.0093627
4732471J01Rik,4.7404914,0.44527453,2.1320051253481046e-06,4.221590104502842e-05,0.7421602787456446,0.5993366739968997,0.78713876,0.6308496
Exoc2,4.733378,0.46317363,2.208139062781173e-06,4.3626982806566265e-05,0.6515679442508711,0.5513897400771477,0.6164682,0.48137748
Zfp280d,4.7218823,0.41940948,2.336717496004505e-06,4.6099558823525e-05,0.89198606271777,0.7362558131151087,1.1583809,0.9683606
Tpp2,4.7205076,0.41709012,2.3525706330873425e-06,4.637826332432641e-05,0.6689895470383276,0.5455495872237643,0.59899634,0.47892854
Asic2,4.7084694,0.5598724,2.495839243070726e-06,4.91305497885058e-05,0.9372822299651568,0.7893579436893904,2.1613774,1.826466
Adcy1,4.707857,0.45040062,2.5033465323691785e-06,4.924225572822828e-05,0.7491289198606271,0.6069793431630556,0.9014511,0.727941
Rbm5,4.7075343,0.40030596,2.5073111850256777e-06,4.928416352716895e-05,0.8292682926829268,0.691913911820902,0.9582567,0.79648554
A930015D03Rik,4.7057667,0.45402434,2.52913381209106e-06,4.9640486143817956e-05,0.6445993031358885,0.5391686794765492,0.59441787,0.46545848
Agps,4.7013593,0.47017962,2.5843516711967195e-06,5.06502767359999e-05,0.6202090592334495,0.5262266123508418,0.598862,0.4649723
Pik3c2a,4.6944733,0.44978595,2.672946714646115e-06,5.2272254892679124e-05,0.6376306620209059,0.537870867731353,0.6035547,0.47416133
Eln,4.690869,2.5029087,2.720474787495611e-06,5.316302366545968e-05,0.20905923344947736,0.053678935794368936,0.16544223,0.031247344
Eps15l1,4.6888885,0.4912378,2.7469278483337214e-06,5.364095296855167e-05,0.6167247386759582,0.5048487688813583,0.5296141,0.4033059
Phtf2,4.686047,0.56739813,2.7853246197508416e-06,5.435125093152151e-05,0.5749128919860628,0.4745664948267782,0.52088827,0.37930065
Zkscan3,4.669792,0.51967657,3.0150482258291786e-06,5.87637059115906e-05,0.5714285714285714,0.47517935037312087,0.4953439,0.36960202
Gm14827,4.668824,1.2247819,3.0292876102715707e-06,5.891791703559186e-05,0.34494773519163763,0.21846497710804283,0.24162176,0.11059308
Tmem161b,4.668754,0.46329033,3.03031489926267e-06,5.891791703559186e-05,0.6515679442508711,0.5591766105483255,0.6345915,0.49641767
Lrch1,4.665524,0.4141178,3.0783174122122837e-06,5.976473183969947e-05,0.710801393728223,0.6030138072749558,0.77746314,0.63261265
Cacng4,4.6571565,0.82861996,3.2060709286768095e-06,6.220009086898618e-05,0.29965156794425085,0.14167778218392876,0.2084046,0.12263283
Ppargc1b,4.656001,0.7269747,3.2241001052683464e-06,6.245967543515535e-05,0.4843205574912892,0.4004470240455676,0.42144915,0.27511826
Bend4,4.651997,1.72543,3.2873571345673797e-06,6.363925519151693e-05,0.26480836236933797,0.12055229099823353,0.18313728,0.05900243
Syde2,4.650556,2.5214274,3.3104126478016404e-06,6.403944409390214e-05,0.20905923344947736,0.05508489851833159,0.1618981,0.03014967
Dpp10,4.645276,0.63512987,3.3962231452996106e-06,6.555784189238545e-05,1.0,0.8843145030462526,2.9351532,2.5238678
Cdk17,4.6382904,0.45141125,3.5130255400912555e-06,6.776381641224123e-05,0.8397212543554007,0.6741771513032193,1.0064232,0.8195339
Usp15,4.634635,0.41674247,3.5756808984321404e-06,6.892291660033832e-05,0.8432055749128919,0.6955189444464472,0.9966456,0.8243387
Prpf6,4.631936,0.5463317,3.6226199325143753e-06,6.967773628250628e-05,0.5296167247386759,0.42308662893399185,0.42164755,0.3068497
Rgs17,4.6316977,0.47937778,3.6267936358429084e-06,6.970811516101498e-05,0.6759581881533101,0.538591874256462,0.69328487,0.54086095
Rgmb,4.625893,1.023974,3.729874349916265e-06,7.158694555875003e-05,0.36585365853658536,0.24362810483434874,0.28530732,0.15045658
Ccdc88a,4.6232862,0.4310911,3.7770814242062675e-06,7.233797424691548e-05,0.9547038327526133,0.8148815746782508,1.6091173,1.3776631
Sema4g,4.613283,1.7417649,3.963577965551701e-06,7.58016654337183e-05,0.2508710801393728,0.10371678863693716,0.1741507,0.05532206
Usp6nl,4.611736,0.7940608,3.993204371922825e-06,7.63139413041012e-05,0.40418118466898956,0.2745592847615271,0.34118393,0.21066633
Ccdc85a,4.605546,0.49585024,4.113846260107792e-06,7.856364535117011e-05,0.9094076655052264,0.6899671942031076,1.3432362,1.1012361
Mxra7,4.601029,2.3582096,4.204094488992592e-06,8.01731858901568e-05,0.20209059233449478,0.04751433000468654,0.1506055,0.031208176
Apex2,4.599008,0.48949048,4.24506831360414e-06,8.089715289825763e-05,0.6515679442508711,0.5243159450593028,0.5834677,0.44743574
Lztfl1,4.5982127,0.6175874,4.261309804546522e-06,8.114911016879168e-05,0.5261324041811847,0.4366776019322975,0.44879192,0.31420377
Kcnt1,4.5922065,1.000992,4.3858422889788115e-06,8.340239370478462e-05,0.3902439024390244,0.27214391290241174,0.31054622,0.16717423
Zdhhc21,4.5915904,0.44194227,4.3988102160925866e-06,8.358983769901542e-05,0.6515679442508711,0.5419085042719637,0.5995502,0.4728707
Auts2,4.5886865,0.57552356,4.460441141118238e-06,8.470109785289544e-05,1.0,0.9035653772666643,3.0562618,2.6801453
Tsc22d2,4.586376,0.41966626,4.510055639610517e-06,8.55827648561685e-05,0.7003484320557491,0.5938930747323263,0.7169732,0.578663
Vps35l,4.578621,0.4889385,4.6805144850991895e-06,8.856720015113748e-05,0.578397212543554,0.48184866073037963,0.49735507,0.37784892
C230057M02Rik,4.5770955,0.9918968,4.7147606430250305e-06,8.915244087127557e-05,0.397212543554007,0.2877897544972782,0.2998697,0.16197108
Ldah,4.5745764,0.5402408,4.771842264982212e-06,9.016835559780032e-05,0.5400696864111498,0.43440643137820395,0.43410772,0.31758076
Npepps,4.574327,0.3794283,4.777528130572477e-06,9.021235479162506e-05,0.8466898954703833,0.7109845344100364,1.0215186,0.86135846
Gm26691,4.573975,0.7770682,4.7855662833102e-06,9.03006783936412e-05,0.5017421602787456,0.39792350120768594,0.5347396,0.34541374
Gm48893,4.5713096,1.7527491,4.846860414573849e-06,9.139308023831531e-05,0.2682926829268293,0.12945672158333033,0.21035744,0.06716451
Tmx3,4.5706053,0.48469526,4.863173221323121e-06,9.163637058692305e-05,0.5818815331010453,0.4753956523306536,0.4976231,0.3789911
Snx14,4.55079,0.47325385,5.344485952086321e-06,0.00010035383475371031,0.6027874564459931,0.5062186812790656,0.541576,0.4172076
Gm26901,4.55042,1.2166501,5.3539018422149086e-06,0.0001004604347069236,0.34494773519163763,0.22553084105411153,0.26289797,0.12167118
Xpo4,4.549125,0.54985523,5.386935761957474e-06,0.0001010097445385885,0.5818815331010453,0.4991888676592523,0.54442936,0.40165764
Kcnk13,4.541817,0.88234276,5.577133740100999e-06,0.00010428502685909105,0.313588850174216,0.16240671978081403,0.2533975,0.14535546
Ecpas,4.5387154,0.47209275,5.6597989090857e-06,0.00010575716042220637,0.9337979094076655,0.7504235913335016,1.3069507,1.0793607
Cplx1,4.537366,0.6277145,5.6961221768712585e-06,0.00010636192000870792,0.44947735191637633,0.3382241609286564,0.3712139,0.25534895
Ppp1r13b,4.5355763,0.43207708,5.74463425596722e-06,0.00010704460642013815,0.7038327526132404,0.5745340495331482,0.69176954,0.55339855
Cfap36,4.5326395,0.41094664,5.825120056947266e-06,0.00010831901448454882,0.5993031358885017,0.5002703774469159,0.516184,0.41088694
Kif3a,4.525196,0.3703311,6.033960183806897e-06,0.00011212483412094836,0.6724738675958188,0.5707487652763258,0.6390719,0.5260063
Slf2,4.51263,0.42471534,6.402873691513399e-06,0.0001188157569688985,0.6933797909407665,0.5927394642921519,0.69899195,0.5617377
Arhgap18,4.508673,0.90465707,6.523427280224797e-06,0.0001209692829673156,0.3902439024390244,0.2657990554814521,0.34605038,0.19955705
Epb41l4b,4.5053144,0.5761164,6.6274707514642214e-06,0.00012272924816805213,0.5644599303135889,0.46220123292115795,0.5443996,0.39564997
Btrc,4.5029054,0.43305746,6.703071466402524e-06,0.00012404375365167756,0.8536585365853658,0.7035942175276686,1.0546317,0.8695243
Tent4b,4.4978085,0.46860185,6.865746348569308e-06,0.00012696669262632988,0.5923344947735192,0.49313241284833625,0.5236828,0.40370455
Exoc1,4.4942117,0.631107,6.982820801539211e-06,0.0001290429126116634,0.49825783972125437,0.3994015645841595,0.40026414,0.2759762
Tgs1,4.4917545,0.6580181,7.063874700216136e-06,0.00013036147884258763,0.4738675958188153,0.3720033166300155,0.37723824,0.25496554
Cxxc4,4.485257,0.8380948,7.2826041024586965e-06,0.00013412170817893432,0.4250871080139373,0.31612531093406393,0.36252537,0.21867341
Akap6,4.481891,0.52417785,7.398450870421015e-06,0.00013597563261847652,0.9965156794425087,0.8228126464544504,1.9232467,1.6219693
Stk3,4.478525,0.42002603,7.516058614961828e-06,0.00013804271700890248,0.7003484320557491,0.5802660514077652,0.7256047,0.58596593
Tulp3,4.477843,0.695636,7.540104448324557e-06,0.00013838975855633937,0.4634146341463415,0.37077760553733013,0.38225302,0.2526777
Ccnh,4.475386,0.53349787,7.627332324208374e-06,0.00013979974048531992,0.578397212543554,0.5023612963697321,0.5458282,0.40653238
Zfp346,4.4705825,0.76392686,7.800677737538255e-06,0.00014278215995071724,0.46689895470383275,0.3805472439525578,0.39748564,0.25264484
Rufy2,4.468254,0.4659828,7.886053214219806e-06,0.00014424659623287012,0.6097560975609756,0.5048127185551029,0.52375805,0.40437108
Wdfy3,4.4675174,0.3868971,7.913263202893967e-06,0.00014464583827330672,0.9059233449477352,0.7489815782832835,1.195999,1.0167642
Nipal2,4.4663477,0.893135,7.956631559088026e-06,0.0001453396940806902,0.4146341463414634,0.31194347308843146,0.36153793,0.21067487
Trpm7,4.465409,0.3764835,7.991599249538536e-06,0.00014587926075754107,0.8501742160278746,0.7140488121417499,1.025515,0.866147
Bcl9,4.4624352,0.5062883,8.103348304227227e-06,0.000147718432113016,0.5679442508710801,0.464832906737806,0.5026267,0.37828153
Larp4b,4.460719,0.3623663,8.168512887250496e-06,0.0001486191447459039,0.7560975609756098,0.6323948231731498,0.775107,0.6475061
Rbmx,4.460697,0.6971611,8.169351573863047e-06,0.0001486191447459039,0.47038327526132406,0.3705613035797974,0.381547,0.25194606
Snrpn,4.4571404,0.3517617,8.306026970581618e-06,0.00015100334553418677,0.8571428571428571,0.6987634738094379,1.0597866,0.9073412
Gcnt2,4.4562783,1.2070634,8.33946644946907e-06,0.00015150876504207837,0.3554006968641115,0.2457911244096759,0.31498337,0.14873686
St7,4.455336,0.44709995,8.376183732411051e-06,0.00015207301141208443,0.8745644599303136,0.6782147878438299,1.0482663,0.85823315
Plekhh2,4.45362,0.89996254,8.443443565178879e-06,0.00015319063375851213,0.3623693379790941,0.23201989978009302,0.2777688,0.15835795
Ezh2,4.4490404,0.952572,8.625483308728126e-06,0.00015628235772456153,0.3623693379790941,0.23807635459100904,0.2862474,0.15807101
U2surp,4.447251,0.351963,8.697622586111956e-06,0.00015748323375257967,0.735191637630662,0.5980749125779589,0.6820723,0.5688636
Resp18,4.4454174,1.2946025,8.772133616793287e-06,0.00015872540759813848,0.27526132404181186,0.13645048487688813,0.22412841,0.0975025
Dlat,4.4433126,0.53627676,8.858424374225248e-06,0.00016007119229013614,0.5261324041811847,0.4299001405962724,0.43438488,0.31854266
Pdzd4,4.4427996,0.43446624,8.879593616179479e-06,0.00016034588741044528,0.7038327526132404,0.5761202638883882,0.6893894,0.55067116
Prex2,4.4380693,0.6489056,9.076941239841806e-06,0.00016368953766077136,0.49477351916376305,0.387973611161181,0.5595089,0.39082634
Acer3,4.435763,0.390132,9.17468054026881e-06,0.00016534115769082692,0.6480836236933798,0.5449367316774216,0.6078452,0.49364424
Dnm1l,4.430508,0.36799332,9.401120913905086e-06,0.00016896864144256164,0.7386759581881533,0.6376581708064458,0.7849896,0.6543689
Cyld,4.4289827,0.38723806,9.467850217259895e-06,0.0001700542348514528,0.6585365853658537,0.5344821370633405,0.58767724,0.47717983
Serac1,4.4275346,0.83818746,9.531629596042021e-06,0.00017100027782343804,0.4425087108013937,0.3450737229171924,0.3527912,0.21238358
Cnr1,4.427498,0.6229867,9.53324957869409e-06,0.00017100027782343804,0.5331010452961672,0.43952557770647827,0.58986235,0.4199529
St6gal1,4.425881,0.64847124,9.604952955784248e-06,0.00017217150495124934,0.4425087108013937,0.32131655791484914,0.40786442,0.27859885
Rnf13,4.4209123,0.32293513,9.828503481659614e-06,0.00017604551418230594,0.6585365853658537,0.55795089945564,0.6255958,0.52768385
Gpsm1,4.420788,1.1801952,9.834176285360671e-06,0.00017604551418230594,0.3170731707317073,0.1898770683874689,0.22612298,0.10613233
Optn,4.4165964,1.1911559,1.0026712759070073e-05,0.0001792533412083918,0.29965156794425085,0.16511049424997296,0.20695166,0.095941916
Crtc3,4.415236,0.47654396,1.0089977316068471e-05,0.00018014464483904306,0.5888501742160279,0.5023252460434767,0.53911734,0.4144276
Atat1,4.413135,1.0273352,1.0188437487590273e-05,0.00018166112494462548,0.34843205574912894,0.22855906845956955,0.26659146,0.13966332
Ktn1,4.4109755,0.31642443,1.0290603034294642e-05,0.00018336107661239858,0.8466898954703833,0.7096146220123292,0.97727364,0.84622514
Yme1l1,4.4061904,0.3618586,1.0520459545741125e-05,0.0001873325036408642,0.7038327526132404,0.5939651753848373,0.6721671,0.5572425
Amot,4.405666,1.8227135,1.054594287208202e-05,0.0001876619105780423,0.2508710801393728,0.1119002126969249,0.21374772,0.06519554
Cep192,4.402014,0.955711,1.072507710829404e-05,0.0001905971044311249,0.3867595818815331,0.2761094487905116,0.30896425,0.1711336
Akap17b,4.395659,0.6444992,1.1043709957327383e-05,0.00019612986553429397,0.5017421602787456,0.40250189264212843,0.40867895,0.27986053
Akap13,4.3952265,0.43523023,1.1065731172037628e-05,0.00019639114702288708,0.6411149825783972,0.5034067558311403,0.67222893,0.53588206
Blmh,4.39453,0.6912458,1.110127717986856e-05,0.00019682495993599044,0.4529616724738676,0.35030102022423304,0.36366588,0.24029942
Myo5b,4.39446,1.2328242,1.1104837770172187e-05,0.00019682495993599044,0.3832752613240418,0.28706874797216914,0.440272,0.21135227
Vwa5b2,4.394317,1.0958598,1.1112149766389933e-05,0.00019682495993599044,0.3519163763066202,0.2393381160099499,0.26826218,0.13449161
Ttc17,4.3877134,0.42569968,1.1454866330935257e-05,0.00020276169849290537,0.686411149825784,0.5743898482281264,0.6571577,0.5258189
Plcxd2,4.3869505,1.3075345,1.1495090913692137e-05,0.00020333975829552845,0.2787456445993031,0.14156963120516242,0.19914214,0.08528362
Dexi,4.3854837,0.85721385,1.1572825161900338e-05,0.0002045801395396461,0.39372822299651566,0.2877897544972782,0.29427302,0.17300577
Atad2b,4.3848605,0.35728484,1.1606013936018452e-05,0.00020489723683365032,0.7630662020905923,0.6585313097083528,0.8445712,0.71092856
Tenm2,4.379342,0.59242433,1.19038210775441e-05,0.00020974142449417047,1.0,0.939147049280796,3.765497,3.366547
Auh,4.3748503,0.59425193,1.2151592550174546e-05,0.00021382664821426985,0.519163763066202,0.42932333537618517,0.4400417,0.31199574
Dis3l2,4.3743515,0.3643579,1.2179401818594683e-05,0.00021417573747751253,0.8013937282229965,0.6692382566062223,0.8972347,0.7554507
B3gat1,4.3733945,0.46778953,1.2232941292354335e-05,0.00021497654187414058,0.5888501742160279,0.48750856195248565,0.5199316,0.40083468
Rprd1a,4.3667245,0.37220147,1.2612362197677494e-05,0.00022135478265943452,0.7003484320557491,0.59299181657594,0.68702054,0.5671107
Zcwpw2,4.365815,0.8371506,1.2664953645389585e-05,0.00022213270525562543,0.40418118466898956,0.2977396445437831,0.31261075,0.1868293
Gtf2ird1,4.362163,0.6255844,1.2878282985932838e-05,0.00022572698227789651,0.4843205574912892,0.3806193446050687,0.39778495,0.27508333
Wls,4.360326,0.602938,1.298688197768465e-05,0.00022748208522841364,0.4634146341463415,0.34085583474530445,0.43083692,0.303494
Sox1,4.359472,3.3416228,1.3037685239528605e-05,0.00022822319373689485,0.1672473867595819,0.018854320631601716,0.10851312,0.011243108
Cpne7,4.3514047,0.48801726,1.35268116457181e-05,0.0002363234258260373,0.5679442508710801,0.4150113558527705,0.5795102,0.44457516
Nbas,4.34864,0.3441603,1.369843999749902e-05,0.00023901109268363553,0.7386759581881533,0.6248242546595046,0.77854544,0.656598
Foxn3,4.3437963,0.31423375,1.4004149905266369e-05,0.0002441865723260917,0.8466898954703833,0.6969609574966653,1.081758,0.9432187
Slc25a23,4.342601,0.44306996,1.4080588869987561e-05,0.00024536019645691684,0.6097560975609756,0.5203864594974584,0.5496303,0.43105978
Cuedc1,4.342443,0.6576345,1.4090700965756113e-05,0.0002453772747568806,0.4250871080139373,0.3106456613432352,0.32788903,0.21992378
Ppp1r12a,4.3393335,0.40954137,1.4291541736918799e-05,0.00024871355341386537,0.9233449477351916,0.7736400014420131,1.3315418,1.1308028
Rnft1,4.3347244,0.9169061,1.4594280082224345e-05,0.00025381767366302146,0.3867595818815331,0.28000288402610046,0.28990334,0.16391851
Enox2,4.334519,0.6206942,1.460790852566316e-05,0.00025389036357345996,0.5400696864111498,0.44280615739572443,0.5621642,0.3992274
