names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Mature GC (for_DEGs),mean_expr_Rest (for_DEGs)
Ksr1,18.795166,0.80610615,8.272159095718467e-79,2.5875775890798043e-77,0.6668228678537957,0.49173489881044335,0.68305355,0.44496402
D430041D05Rik,18.791084,0.7416029,8.933465636984936e-79,2.7911886240207586e-77,0.8842549203373946,0.6610149853236521,1.3158585,0.9675627
Dgkd,18.774075,0.67645496,1.230730240151615e-78,3.8408503545730425e-77,0.7197750702905342,0.5669318708481385,0.7582653,0.53643614
Hs2st1,18.764782,0.6524924,1.465952616620168e-78,4.569622599603703e-77,0.7867853795688847,0.6230882125753129,0.9062975,0.66189325
Lpp,18.753109,0.75775933,1.8260072265932212e-78,5.685378236217828e-77,0.6958762886597938,0.5159122508883053,0.80043423,0.5454443
4930509J09Rik,18.736887,1.7347423,2.4769986690189706e-78,7.703351184784691e-77,0.4119025304592315,0.21836860806426694,0.35378885,0.12003209
Cntn1,18.733128,0.7099722,2.6583494341504e-78,8.257786045736562e-77,0.9887535145267105,0.815502858025645,2.1563814,1.735268
Zswim5,18.678768,0.88472813,7.3700591367435825e-78,2.2867608430057743e-76,0.6227741330834115,0.46883207168237295,0.6518341,0.40396482
Dtd1,18.671625,0.78649324,8.424991454905908e-78,2.6110671325642646e-76,0.6677600749765699,0.5246408156959679,0.70578486,0.46655843
Crtc3,18.6123,0.8117474,2.5540656964370885e-77,7.888246581984434e-76,0.6391752577319587,0.49200525258767186,0.62068576,0.39880908
Zfp608,18.597271,0.67042106,3.3808615374315557e-77,1.0429821987461068e-75,0.8439550140581068,0.6429399042175189,1.094331,0.8103048
Miat,18.57354,0.71714354,5.261683705259275e-77,1.62134680229721e-75,0.788191190253046,0.5859725011586591,0.92693865,0.6568626
B4galt5,18.562923,1.3344352,6.411755642787179e-77,1.973469348472984e-75,0.4681349578256795,0.30186930325969413,0.3972941,0.17683396
Mpped2,18.42793,0.7036658,7.842662559177762e-76,2.4028773428176335e-74,0.7797563261480788,0.5819558164684072,0.9257688,0.6604346
Stk32c,18.393143,1.4366374,1.4908338145483845e-75,4.562494828805819e-74,0.4343955014058107,0.249845512127298,0.35591108,0.146628
Ttc17,18.39098,0.67659545,1.551517223701063e-75,4.74280634821929e-74,0.7104029990627929,0.564421442916731,0.7254078,0.51082367
Adgrl1,18.36745,0.6280303,2.393912248461478e-75,7.293018380516998e-74,0.7127460168697282,0.5657345898346979,0.71785223,0.5184552
Jun,18.365295,1.595719,2.490897522205575e-75,7.579888609474948e-74,0.3716026241799438,0.15247953035686698,0.31474158,0.11545678
Gm12216,18.36279,1.4129168,2.608596489742001e-75,7.929071004453345e-74,0.42127460168697284,0.22134249961378033,0.36632085,0.15370888
R3hdm4,18.358953,0.9732895,2.7995289897684976e-75,8.499812876280173e-74,0.5431115276476102,0.39552757608527733,0.4880085,0.27794412
Hdac7,18.324633,1.0051615,5.26355093526893e-75,1.5926983516968034e-73,0.5454545454545454,0.3876486945774757,0.4908337,0.27437502
Doc2b,18.272333,1.8568112,1.3744447814107592e-74,4.149587783877202e-73,0.37628865979381443,0.17422369843967248,0.3118774,0.096258864
Plppr5,18.257229,0.6699473,1.812623269776148e-74,5.4602227868705267e-73,0.7614807872539832,0.5935037849528813,0.85752624,0.61686975
Gse1,18.250742,0.6801562,2.0411717587303888e-74,6.141801249393678e-73,0.7305529522024368,0.5618723930171482,0.7822299,0.5541098
Nt5c2,18.229984,0.6194464,2.9840743714153764e-74,8.958891436863818e-73,0.8228678537956888,0.6510891395025491,0.97982657,0.73386914
Bclaf1,18.169724,0.5783292,8.965033630025033e-74,2.6825217554429026e-72,0.8608247422680413,0.7015294299397498,1.0932844,0.84534895
Rsrc2,18.082685,0.60420823,4.3631177859676806e-73,1.2983053699773153e-71,0.7357075913776945,0.5948555538390237,0.7622034,0.5606981
Mef2d,18.077452,0.8040723,4.7974954798708064e-73,1.4259812338952273e-71,0.5979381443298969,0.45828827437046193,0.5416932,0.34482566
Itpka,18.068363,0.9347604,5.6567782023695005e-73,1.6795318264935745e-71,0.5571696344892221,0.39390545342190636,0.5092667,0.29817334
Bsn,18.01954,0.6273871,1.3687513919150524e-72,4.054944862266534e-71,0.7905342080599812,0.6060559246099181,0.8933789,0.6597795
Tmeff2,17.971224,0.6329871,3.2741046945996097e-72,9.667603642185881e-71,0.9901593252108716,0.8368608064266955,2.4161904,2.0254312
Tgfbr1,17.958868,0.7232661,4.0907130515934453e-72,1.2065582842625233e-70,0.5051546391752577,0.2846825274215974,0.5115808,0.33973813
Gm45159,17.943485,0.832101,5.396139939891629e-72,1.5881082167019505e-70,0.6265229615745079,0.4694500231731809,0.61014086,0.3867741
Atxn7l1,17.910122,0.63643515,9.83201562208684e-72,2.8904404788345008e-70,0.753045923149016,0.6070600957824811,0.8489591,0.6207004
Fkbp5,17.889467,1.2679496,1.4246509231369513e-71,4.1790797275862316e-70,0.4592314901593252,0.2851459910397034,0.4048017,0.18831347
Nek10,17.886372,1.7107426,1.50601995680549e-71,4.4129505168335346e-70,0.39456419868791004,0.20168391781245174,0.36281997,0.12541598
Crtc1,17.86732,0.9926461,2.119409804491051e-71,6.196794499094073e-70,0.5299906279287723,0.38544724239147227,0.45385858,0.25359887
Csnk1g1,17.86237,0.6060267,2.3159814698418486e-71,6.749503480981613e-70,0.845360824742268,0.6721767341263711,1.0635884,0.809226
Mrfap1,17.835419,1.0965573,3.752298871571184e-71,1.091171760596512e-69,0.4742268041237113,0.28584118646686235,0.46527535,0.2445525
Uhrf2,17.829607,0.6563306,4.163440019996933e-71,1.2094230631061361e-69,0.7047797563261481,0.5738452031515526,0.7387964,0.52695036
Smarca2,17.809305,0.58727795,5.984728779918837e-71,1.7347320638232918e-69,0.8327085285848173,0.665108913950255,1.051125,0.8058472
Peli1,17.789433,0.60414594,8.534094302343865e-71,2.4683650581698563e-69,0.7572633552014996,0.6033137648694578,0.83390665,0.6188168
Ptprk,17.781717,0.7619234,9.793475694405517e-71,2.8295773323513573e-69,0.9254920337394564,0.6574231422833308,1.4990472,1.1153604
Ankrd11,17.774248,0.5481234,1.1188782393261487e-70,3.2292436402463605e-69,0.9343955014058107,0.7666846902518152,1.4070184,1.1343019
Cdc42bpa,17.7524,0.62568897,1.6514266624662292e-70,4.74079427569098e-69,0.985473289597001,0.8130310520624131,1.9041787,1.5482494
Cnot2,17.715487,0.5830702,3.1845959167000184e-70,9.13234709516857e-69,0.8589503280224929,0.6828363973428085,1.0432693,0.8007731
Tbcel,17.713316,0.9499051,3.309874369779704e-70,9.481484468654654e-69,0.5449859418931584,0.4037154333384829,0.4800077,0.27681968
Klhl3,17.702026,0.6869419,4.044875780860948e-70,1.1574633890493469e-68,0.7230552952202437,0.5503630465008497,0.76870143,0.54154956
Fbxo41,17.697426,0.8221967,4.389229364446434e-70,1.254665883219954e-68,0.5941893158388004,0.4577089448478294,0.53595406,0.33721513
Kcna4,17.682388,1.1915829,5.7315524241991965e-70,1.6348918645247603e-68,0.4723523898781631,0.31376486945774756,0.39901608,0.19448835
Ywhaz,17.67863,0.51554537,6.126605739876264e-70,1.745725304670999e-68,0.8575445173383318,0.7114552757608528,1.1095698,0.8846691
Atp2b1,17.650269,0.5570918,1.01272571024389e-69,2.882620745153954e-68,0.9971883786316776,0.8900046346361811,2.3336585,1.9921833
Dlg4,17.627354,0.6925505,1.5191287456784905e-69,4.3194697773948194e-68,0.662605435801312,0.5180364591379577,0.6450711,0.44511676
Fut8,17.624163,0.6024234,1.6073224235734092e-69,4.565407348987051e-68,0.8936269915651359,0.7232735980225552,1.258958,0.9786838
Nck2,17.619316,0.8115331,1.7511020621980268e-69,4.963302996968458e-68,0.6110590440487348,0.46883207168237295,0.57860243,0.3691094
Zfand5,17.616798,0.67663664,1.830744065423245e-69,5.1835714476209265e-68,0.6518275538894096,0.523018693032597,0.6514998,0.45399067
Fars2,17.60408,0.5891992,2.2919945132509564e-69,6.482725533795073e-68,0.8322399250234301,0.6664993048045729,1.0164266,0.7756863
Igsf11,17.574286,0.81136614,3.8774627146567496e-69,1.0955564999245727e-67,0.5937207122774133,0.41425923065039394,0.5757532,0.36714375
Syt14,17.555895,0.65683705,5.361545415287316e-69,1.5132849297139724e-67,0.7708528584817245,0.5929244554302487,0.8792342,0.63854146
Nmt1,17.500803,0.73160267,1.412612414739973e-68,3.9745440402160294e-67,0.604967197750703,0.47041557237756837,0.56778073,0.37865192
Cyfip2,17.466497,0.53145194,2.578453648868156e-68,7.247180914758092e-67,0.8556701030927835,0.6851537154333385,1.0726511,0.84609276
Baz1b,17.464407,0.6118957,2.6746574767685165e-68,7.50972271690387e-67,0.7061855670103093,0.5802178279005098,0.745965,0.5454096
Ski,17.449326,0.64149123,3.4832494273901563e-68,9.759636299684411e-67,0.676194939081537,0.5378881507801637,0.6663515,0.4744645
Lrrn2,17.448977,0.7168357,3.504532261879726e-68,9.809039778823776e-67,0.6462043111527648,0.4908465935424069,0.6236088,0.42310092
B4galt1,17.437798,1.6719298,4.261832789664395e-68,1.191627961064332e-66,0.358950328022493,0.1565734589834698,0.29897496,0.10378647
Dnm1,17.437424,0.53234816,4.289839867531831e-68,1.1982120295278618e-66,0.8533270852858482,0.6771975899891859,1.0406532,0.81803817
Aagab,17.415125,1.044549,6.335103258216709e-68,1.763981601536611e-66,0.5074976569821931,0.36802873474432257,0.43458894,0.23419334
Zranb1,17.36804,0.62552625,1.4406455453572371e-67,4.0072614703673874e-66,0.7010309278350515,0.5668546269117875,0.70947504,0.5125382
1700087I21Rik,17.333342,1.2766919,2.6356409755825694e-67,7.316081922923931e-66,0.4709465791940019,0.3200216283021783,0.4420563,0.2065623
Tmem178,17.323324,0.71235806,3.1369684289523724e-67,8.698693672440687e-66,0.6574507966260543,0.4929708017920593,0.6789647,0.46570206
Zfp831,17.310696,1.0754069,3.9066845126854495e-67,1.0821918851119384e-65,0.5126522961574508,0.3667928317627066,0.45970303,0.24446778
Zfp609,17.285896,0.58585757,6.00811239015102e-67,1.6625950558533257e-65,0.8003748828491096,0.6446006488490653,0.93216723,0.70607996
Tgfa,17.28436,1.5756478,6.170224087850206e-67,1.7056987781948048e-65,0.3547328959700094,0.14514135640352233,0.28976652,0.10684728
Sfpq,17.263472,0.5665976,8.861970927803856e-67,2.447288374409965e-65,0.9254920337394564,0.7486096091456821,1.3219063,1.0498421
Fam222b,17.183025,0.6638101,3.558600978161057e-66,9.797091012621682e-65,0.6879100281162137,0.5597095627993203,0.7250683,0.5141162
St8sia4,17.12027,1.2143013,1.047892184805304e-65,2.881971648487054e-64,0.44892221180880976,0.26687780009269274,0.4240632,0.20508324
Dcaf6,17.115015,0.58514595,1.1468575774219362e-65,3.15092669788624e-64,0.8748828491096532,0.7044646995210876,1.2000991,0.93482333
Akt3,17.10386,0.6807835,1.388906475602141e-65,3.808154795860156e-64,0.993439550140581,0.8270122045419435,2.2040327,1.7965763
A330008L17Rik,17.08522,0.88543075,1.9121648723414163e-65,5.232165999981044e-64,0.5805998125585754,0.4090838869148772,0.63642603,0.3931392
Mosmo,17.04361,0.85750794,3.8990960171402946e-65,1.0636417256909615e-63,0.5651358950328023,0.435192337401514,0.51814413,0.31823036
Rnf165,17.032984,0.70216894,4.675810435694683e-65,1.27293846410452e-63,0.6541705716963448,0.5149853236520933,0.65494287,0.45016423
Zfp207,17.024223,0.5649448,5.43081471392356e-65,1.4754903070083527e-63,0.8430178069353327,0.6761161748802719,1.0007217,0.771425
Rps6ka2,16.986609,0.8854622,1.0318519439124621e-64,2.7949457392064376e-63,0.5609184629803187,0.41147844894175806,0.51580495,0.3114318
Kcnab2,16.979681,0.8704911,1.1611724886984875e-64,3.138903900536052e-63,0.5435801312089972,0.40255677429321796,0.4809143,0.29100958
Ttc14,16.972351,0.59214145,1.31555776558531e-64,3.5526670513846515e-63,0.9259606373008434,0.7435501313146918,1.376522,1.0866302
Nisch,16.938044,0.516767,2.3583546619680547e-64,6.343242218927089e-63,0.7839737582005624,0.6474586744940523,0.86701024,0.67517924
Cbx6,16.922121,0.8510205,3.091002661362665e-64,8.297226924157323e-63,0.5520149953139644,0.41588135331376486,0.506728,0.3117525
Bhlhe22,16.908396,1.8126562,3.901808390526333e-64,1.0463232679984288e-62,0.3294283036551078,0.12872701992893557,0.2744193,0.086075015
Prex2,16.89078,0.67923397,5.260306850807507e-64,1.406412388867639e-62,0.5534208059981256,0.3755213965703692,0.5531173,0.3793208
Stxbp5l,16.88261,0.788311,6.041263751626443e-64,1.6136059344552936e-62,0.9901593252108716,0.7778850610227097,2.137309,1.6731828
Nova2,16.862364,0.69587845,8.511568102838005e-64,2.271160227639098e-62,0.6419868791002812,0.5115093465162984,0.6175851,0.42361823
Abcc8,16.8572,1.6548796,9.288403704123185e-64,2.4759861858114087e-62,0.3837863167760075,0.21377259385138267,0.31248054,0.11018645
Cdk5r1,16.849367,0.8520395,1.0604401563763349e-63,2.8239868188138867e-62,0.5229615745079662,0.3798856789742005,0.4739396,0.2896024
Cap1,16.79477,0.8801337,2.665352635300121e-63,7.09089359510042e-62,0.528116213683224,0.3929785261856944,0.46949455,0.28182563
Slc4a10,16.794151,0.6705241,2.693321065778763e-63,7.1582133568224885e-62,0.9723523898781631,0.7566816004943612,1.7316068,1.3664259
Ywhah,16.771666,0.55054027,3.933283964117881e-63,1.0433103663953355e-61,0.689784442361762,0.5677043102116484,0.7670969,0.580858
Itpr1,16.758469,0.651438,4.911062198359557e-63,1.301383049999224e-61,0.8514526710402999,0.6539857871157114,1.2150074,0.9199053
Rev1,16.752447,0.61913,5.434445419075572e-63,1.4386556493651292e-61,0.7169634489222118,0.5773211802873475,0.74190575,0.5400704
Fam120a,16.732767,0.58466387,7.564062868798804e-63,2.0004563905966915e-61,0.7277413308341143,0.5843890004634636,0.7393287,0.54802704
Arsj,16.717281,1.8598201,9.809260472009708e-63,2.5916895662035483e-61,0.35051546391752575,0.16275297389154952,0.31046587,0.09558511
Lrrc4,16.700089,0.9376711,1.3087135684903245e-62,3.450945396009325e-61,0.5192127460168697,0.37644832380658116,0.46227714,0.26759323
Bmerb1,16.678068,0.59143543,1.892374795175081e-62,4.975353301991627e-61,0.7347703842549204,0.5831917194500231,0.78090423,0.5796616
Zeb2,16.65144,0.7427234,2.9541351869540075e-62,7.744157314483335e-61,0.9962511715089035,0.847134249961378,2.4914362,2.0308628
Ttc39c,16.621847,1.0139185,4.841682448758396e-62,1.2655253637951176e-60,0.4985941893158388,0.35790977908234206,0.43662143,0.23988833
Gm14636,16.612015,1.0089558,5.704475592393112e-62,1.4895943553702908e-60,0.5201499531396439,0.37934497141974355,0.48829886,0.27217934
Cd47,16.594965,0.5270354,7.578859749459838e-62,1.9771258394950083e-60,0.7586691658856607,0.6225088830526804,0.83459324,0.64441186
Dlg3,16.591496,0.9416897,8.0295118799155e-62,2.0926574608470363e-60,0.5056232427366448,0.37061640661208095,0.4315077,0.24757548
Grm2,16.577883,2.1109502,1.0071578064322358e-61,2.6223188235304435e-60,0.30927835051546393,0.11227406148617333,0.24126622,0.06125096
Cpd,16.574337,0.60306066,1.0683417016694446e-61,2.778929479560307e-60,0.6846298031865042,0.5567742932179824,0.7009125,0.5119985
Paqr9,16.57103,1.3340443,1.1287776737947964e-61,2.933293626195956e-60,0.4208059981255858,0.26432875019310986,0.35067147,0.15409625
Faim2,16.557728,0.7275934,1.4081085044388853e-61,3.6556401463065553e-60,0.563730084348641,0.42750656573458984,0.5015334,0.33167332
Gfra2,16.545208,1.4730184,1.7336701320858605e-61,4.4964977267516476e-60,0.3847235238987816,0.20334466244399815,0.32050103,0.12760173
Ahi1,16.51878,0.6883166,2.6877904956132693e-61,6.937649434882665e-60,0.9662605435801312,0.7406534837015294,1.6429338,1.2775978
Csmd2,16.518105,0.69090456,2.718039306881976e-61,7.008993874848244e-60,0.92970946579194,0.706820639579793,1.521829,1.1687791
Actb,16.499014,0.52674854,3.729373900649372e-61,9.607696712411183e-60,0.782099343955014,0.6745326741850765,1.0533307,0.8311865
Rasl10a,16.485512,2.012099,4.663257069570075e-61,1.2002080216412634e-59,0.3064667291471415,0.10845048663679902,0.25279745,0.06887763
Syn2,16.455824,0.6376652,7.617797512136558e-61,1.956885460335653e-59,0.9746954076850984,0.7874246871620578,1.8246555,1.4685001
Tle4,16.429918,0.5692053,1.1681759066851866e-60,2.9894177726315205e-59,0.7544517338331771,0.5678974200525259,0.89274794,0.6789346
Rtn4rl1,16.423832,0.8214474,1.2914872163232218e-60,3.2986940591829818e-59,0.5581068416119962,0.40966321643750964,0.5283779,0.3321412
Ctif,16.406496,0.642333,1.718384720357289e-60,4.3807397946869405e-59,0.6705716963448922,0.5386992121118492,0.68104553,0.48567036
Fubp1,16.399843,0.53597856,1.9173007471314573e-60,4.883210528476043e-59,0.8106841611996252,0.6624439981461455,0.9416773,0.7318247
Srgap3,16.38875,0.6145428,2.301250457961769e-60,5.8555492239993115e-59,0.9400187441424555,0.7335084195890622,1.4379108,1.1306955
Supt6,16.36742,0.68063,3.2677918185188266e-60,8.30705450932837e-59,0.5801312089971884,0.4560095782481075,0.52516097,0.3583331
Megf9,16.312387,0.5758421,8.057940714453495e-60,2.0406867766009936e-58,0.7778819119025304,0.6168700756990576,0.8880872,0.67279124
Unc13a,16.303375,0.6570935,9.338791972672448e-60,2.360614678322753e-58,0.6611996251171509,0.5273057315000772,0.6509542,0.458536
Dgat2,16.286814,1.6414282,1.2244558740898933e-59,3.0922114038341573e-58,0.35520149953139646,0.17762243163911634,0.29030958,0.10253015
Glce,16.263773,0.9861063,1.7840263811120574e-59,4.50110693525643e-58,0.5042174320524836,0.3628147690406303,0.45252052,0.2537928
Pum1,16.256227,0.50665915,2.017867694266706e-59,5.081546855196475e-58,0.8341143392689785,0.685501313146918,0.99049133,0.7844959
Dyrk1a,16.254835,0.5234569,2.0642182825240305e-59,5.193403113428904e-58,0.8106841611996252,0.6674262320407848,0.94685966,0.74076885
Tmem161b,16.23871,0.62173206,2.6850760568522608e-59,6.749110724753999e-58,0.6757263355201499,0.5505947783099027,0.67129713,0.4835363
Hnrnpa3,16.234007,0.60149795,2.8990404688059145e-59,7.280113775403263e-58,0.6260543580131209,0.5016221226633709,0.60006666,0.43302512
Lrch1,16.201752,0.54352653,4.9010869160253045e-59,1.2284720656119397e-57,0.7446110590440488,0.5925382357484937,0.8111794,0.6195009
Prdm8,16.181154,1.7590826,6.8497234446443435e-59,1.7153035317576282e-57,0.3364573570759138,0.15359956743395645,0.26195624,0.084776804
Sec24d,16.168844,1.159599,8.365303685553212e-59,2.0928837060597284e-57,0.4536082474226804,0.3058087440135949,0.3961607,0.19688156
Gm26871,16.162832,0.88662547,9.222660764468338e-59,2.3030938172979947e-57,0.9962511715089035,0.7821334775220146,2.410091,1.8689957
Slc39a11,16.15572,1.0833336,1.0350225307743622e-58,2.582270696555907e-57,0.4732895970009372,0.336899428394871,0.41388166,0.21668418
Mbnl2,16.153353,0.56087476,1.0755316515454266e-58,2.680847446848387e-57,0.9671977507029054,0.7953035686698594,1.6306353,1.3308274
Caly,16.126192,0.8066581,1.6700447290538085e-58,4.147329193130854e-57,0.5018744142455482,0.35335238683763326,0.4532842,0.28356555
Celf5,16.09003,0.6231861,2.9968872700527456e-58,7.414950363380964e-57,0.6850984067478912,0.5293140738452031,0.66045195,0.47466135
Prrc2b,16.060118,0.52887607,4.8563384879658094e-58,1.1993549188569972e-56,0.7216494845360825,0.5951259076162522,0.7509397,0.574118
Gm44724,16.058456,3.3570247,4.9880918219812445e-58,1.2307624174163089e-56,0.2511715089034677,0.05171481538699212,0.20049272,0.021435518
Luc7l2,16.00483,0.553084,1.182383504063625e-57,2.9093997027646155e-56,0.9915651358950328,0.8450486636799012,2.0592227,1.733737
Trim2,15.964235,0.5704593,2.2680425880398088e-57,5.565507245719605e-56,0.9381443298969072,0.7815155260312066,1.5926495,1.2913074
Ptma,15.956441,0.69461644,2.5697338859884595e-57,6.300068386542875e-56,0.549203373945642,0.39290128224934345,0.56299466,0.38326377
Usp47,15.946635,0.53406435,3.0066497258670533e-57,7.364510313039901e-56,0.7507029053420806,0.6196508574076935,0.81119233,0.62254506
Lsamp,15.93134,0.67914134,3.8403595088560327e-57,9.389486806456924e-56,1.0,0.9704928163139194,4.499948,4.035867
Ppp2r2c,15.929275,0.58463275,3.969335769188852e-57,9.696004738009496e-56,0.6513589503280225,0.5238297543642824,0.6179732,0.45122927
Cbx5,15.925687,0.6162076,4.2037337110270686e-57,1.0259248393759976e-55,0.6176194939081537,0.5011586590452649,0.59348303,0.4243629
Cyth1,15.898175,0.5940365,6.523731883972556e-57,1.5892355006558711e-55,0.6443298969072165,0.5193109840877491,0.6178544,0.4487725
Purb,15.884206,0.63148147,8.152451709639294e-57,1.9842063173732592e-55,0.6265229615745079,0.5127452494979144,0.65176463,0.46573126
Hlf,15.871135,0.9996543,1.0040935827966292e-56,2.4394208471740896e-55,0.4775070290534208,0.3261625212420825,0.44040957,0.24430878
Ramp1,15.856483,0.8924237,1.267968508348887e-56,3.0777157921711467e-55,0.48266166822867856,0.33411864668623514,0.41827214,0.24668072
Svop,15.850894,0.6151462,1.3859456776721893e-56,3.361043353705029e-55,0.6921274601686973,0.5468484473968793,0.7003303,0.50818896
Dync2h1,15.77776,0.5523744,4.426227715812316e-56,1.070501698684761e-54,0.7703842549203374,0.6337864977599258,0.8994321,0.6903186
Slitrk3,15.711932,1.0207499,1.2530175639418656e-55,3.0250298241795085e-54,0.45735707591377694,0.3214892630928472,0.3754108,0.20256692
Odf2,15.689162,0.6028714,1.794063840013098e-55,4.323452500551744e-54,0.6822867853795689,0.5570060250270353,0.6855911,0.49988562
Dmtn,15.683357,0.8254132,1.965832033899255e-55,4.7331457662072564e-54,0.5290534208059982,0.4108218754827746,0.4574938,0.28319752
Mgat5b,15.663157,1.0211555,2.7014605013695262e-55,6.492687269391697e-54,0.4723523898781631,0.3259307894330295,0.40634346,0.22074929
Calm3,15.652607,0.63860005,3.1888331482983972e-55,7.650352383462316e-54,0.5829428303655108,0.45071836860806425,0.6187501,0.4384034
Frmd4a,15.650616,0.67440146,3.290222500853641e-55,7.886554736658103e-54,0.9967197750702905,0.8434265410165303,2.5721414,2.1491876
Tardbp,15.648017,0.5496573,3.427345189175196e-55,8.20791133985183e-54,0.6982193064667291,0.5753900818785725,0.6911242,0.51904464
Sptbn1,15.6449995,0.44680294,3.593731520076064e-55,8.598714687840058e-54,0.9746954076850984,0.8367835624903445,1.7482016,1.49979
Gabra1,15.631881,0.5264136,4.415720950847535e-55,1.0546704173268735e-53,0.7642924086223055,0.6078711571141665,0.8842999,0.6865076
Rtn4r,15.626471,1.0572368,4.806985648199259e-55,1.1471021702230381e-53,0.450796626054358,0.3102888923219527,0.37254143,0.19633196
Bhlhb9,15.613526,1.060529,5.888967303199826e-55,1.4040510331586453e-53,0.45407685098406747,0.31843812760698287,0.37921795,0.19974957
Foxk1,15.609693,1.2640735,6.253790299293785e-55,1.4897105083512765e-53,0.4133083411433927,0.26822956897883515,0.3266717,0.14916267
Ptk2,15.607182,0.57589895,6.5047876935930645e-55,1.5481279479791465e-53,0.9639175257731959,0.7821720994901901,1.6153455,1.3092357
Ctxn1,15.601131,0.83154714,7.151585042310402e-55,1.700558319352925e-53,0.49250234301780693,0.3523482156650703,0.44427624,0.2733192
Slc25a23,15.5935955,0.6290293,8.047381597825967e-55,1.9118757164773097e-53,0.6330834114339269,0.5120886760389309,0.5907644,0.4192112
Kcnc4,15.581839,1.5325737,9.67319829891546e-55,2.2961028117655337e-53,0.36176194939081535,0.19731963540862044,0.28671828,0.10865347
Eef1a1,15.526503,0.5057174,2.2956238625811452e-54,5.444255356359698e-53,0.6715089034676663,0.5403599567433957,0.7500427,0.580413
Herc2,15.501018,0.4831677,3.4143889581739514e-54,8.0832274278532225e-53,0.887535145267104,0.726826819094701,1.1676722,0.94943917
Dync1i2,15.458439,0.5466579,6.618344356347315e-54,1.562696949517156e-52,0.9076850984067479,0.7193341572686545,1.2555889,1.0000032
Uxs1,15.431464,0.6800498,1.0056208322706458e-53,2.372346950229346e-52,0.5941893158388004,0.4869071527885061,0.5547479,0.3803548
Pkp2,15.426198,0.8976986,1.0911187843903231e-53,2.5717861172428055e-52,0.485941893158388,0.3157732118028735,0.43408084,0.25599194
Slf2,15.424602,0.5593637,1.1184369416190976e-53,2.633865085127533e-52,0.711340206185567,0.5840800247180596,0.73170704,0.54925114
Ube2w,15.402151,0.52178806,1.5831478904941106e-53,3.7249723132729204e-52,0.7760074976569822,0.6336320098872239,0.8558709,0.66406333
Chchd3,15.393991,0.5283033,1.796021435102254e-53,4.222143128713697e-52,0.8252108716026242,0.6680828054997683,0.9996801,0.78426605
Ryr1,15.387606,2.0640028,1.982320325499452e-53,4.656026848441458e-52,0.31115276476101217,0.1388459755909161,0.24958053,0.06559702
Ewsr1,15.383088,0.5193229,2.1256324806987704e-53,4.988274651211874e-52,0.7521087160262419,0.6166769658581801,0.79028285,0.6097904
Slc30a3,15.3812275,1.5761262,2.1876197368984263e-53,5.129261983460796e-52,0.3416119962511715,0.17240846593542408,0.27226323,0.09980176
Ric1,15.374574,0.67745703,2.4243245094908208e-53,5.679302490847285e-52,0.6021555763823805,0.4894175807199135,0.55594856,0.38181743
B230334C09Rik,15.33521,0.57890105,4.448334239564163e-53,1.0411737022394518e-51,0.6818181818181818,0.5450718368608064,0.68400943,0.505188
Cygb,15.329957,2.1035652,4.823062263885141e-53,1.1278997652793188e-51,0.28256794751640113,0.09694114012050054,0.2143833,0.05414141
Gucy1b1,15.323841,0.6785869,5.299120164067122e-53,1.2381509461607266e-51,0.5801312089971884,0.45550749266182605,0.5407923,0.37031758
Glg1,15.322381,0.44098273,5.419522985363657e-53,1.2651831678255557e-51,0.8303655107778819,0.6933801946547196,0.9832433,0.8031113
Mib1,15.30838,0.5019566,6.721686406220489e-53,1.566450249220681e-51,0.8163074039362699,0.6705546114630001,0.97249275,0.77069926
Rab2a,15.259652,0.43143696,1.4200399673525117e-52,3.295032290393954e-51,0.802717900656045,0.6721381121581956,0.9137144,0.74550813
Agap2,15.249363,0.8462097,1.662463603477523e-52,3.854218897794741e-51,0.5018744142455482,0.38112158195581647,0.42842102,0.2604374
Ptms,15.244248,0.56790817,1.7979037284210628e-52,4.1646269985063757e-51,0.6077788191190253,0.4824656264483238,0.6129419,0.4514639
B4galt6,15.238466,0.6415881,1.9642670134264262e-52,4.546068445371927e-51,0.5829428303655108,0.47033832844121737,0.5356452,0.3744465
Pde7a,15.225898,0.6053371,2.380668910337581e-52,5.505040759102478e-51,0.6597938144329897,0.5436042020701375,0.6599657,0.47897136
Anxa6,15.209787,1.0408831,3.0453039039755544e-52,7.03588270849726e-51,0.457825679475164,0.3330372315773212,0.38909358,0.2079706
Bcl6,15.198218,1.3463936,3.6336988892657055e-52,8.380900356615409e-51,0.38003748828491096,0.21670786343272053,0.32722047,0.14170739
Ocln,15.19258,2.4381156,3.96020779145578e-52,9.118319053677533e-51,0.2666354264292409,0.08149235285030125,0.20577998,0.041296124
Cdc42se2,15.159835,0.52714336,6.5232678599375516e-52,1.5006867071620035e-50,0.6968134957825679,0.5682450177661054,0.7113198,0.5419634
Oga,15.131058,0.47001353,1.0105837424369799e-51,2.322872981974478e-50,0.7910028116213683,0.6459137957670323,0.8548449,0.6807549
Nme7,15.105355,0.494075,1.4929890506186248e-51,3.428770580352346e-50,0.6968134957825679,0.5831144755136721,0.7327298,0.5694826
Plk5,15.085039,2.9638438,2.031554112553814e-51,4.661644663050468e-50,0.2436738519212746,0.055692878109068436,0.19742478,0.027590912
