names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_NFOL (for_DEGs),mean_expr_Rest (for_DEGs)
Rspry1,4.901405,1.1696546,9.515364886746601e-07,1.581186484272611e-05,0.5369127516778524,0.49126520070308854,0.73917425,0.39636025
Sox2,4.882069,2.361409,1.049785055788058e-06,1.7358599660938536e-05,0.33557046979865773,0.1273809950855544,0.43660522,0.10123199
Zfp638,4.8670883,0.5323019,1.1325430115143692e-06,1.864350268971972e-05,0.785234899328859,0.7771280984323995,1.3692188,1.1077508
Lrrc8b,4.8668857,1.3324833,1.1337067821386333e-06,1.864350268971972e-05,0.5234899328859061,0.4784230727840155,0.7771438,0.38299716
Amz1,4.8648243,2.990852,1.1455843542532125e-06,1.880381893633709e-05,0.31543624161073824,0.11489758582343867,0.42423552,0.064356774
Adam18,4.822269,3.7782798,1.419343809955968e-06,2.293311375436973e-05,0.2751677852348993,0.059762528249094234,0.38808668,0.03397419
Rtkn2,4.8171215,3.2288675,1.4564401651014405e-06,2.3476033135138398e-05,0.30201342281879195,0.0979301933493561,0.45969385,0.060386896
Fam163a,4.813142,3.212552,1.4857594305753406e-06,2.3877007116961363e-05,0.28187919463087246,0.0647845894464971,0.36787698,0.04685373
Rc3h1,4.7854905,0.8974251,1.7057032335863946e-06,2.715082267472067e-05,0.5973154362416108,0.6017505470459519,0.9090649,0.58534276
Galnt10,4.7795663,2.1370733,1.7567377405304982e-06,2.7848697987052794e-05,0.37583892617449666,0.20550991857086487,0.4975382,0.13676533
Gtf2f2,4.778038,1.478393,1.7701370600905364e-06,2.8016482414718996e-05,0.47651006711409394,0.3874161495139362,0.6357382,0.27675396
Prag1,4.775627,2.1285102,1.7914821606229946e-06,2.8315956268199922e-05,0.38926174496644295,0.23140940560318543,0.5787598,0.16488382
Arsb,4.772094,1.0014917,1.823205624225724e-06,2.873286517474792e-05,0.6308724832214765,0.631775298633282,1.1340016,0.7192776
Csmd3,4.7573214,0.46419278,1.961786398718893e-06,3.071864832959013e-05,0.959731543624161,0.8990565699322022,2.85811,2.5578961
A330102I10Rik,4.7424474,1.6767714,2.111514651179832e-06,3.292884426999541e-05,0.48322147651006714,0.4163288732646985,0.8295751,0.33948374
Shroom2,4.73631,2.270415,2.1764435870615664e-06,3.384319397242146e-05,0.3825503355704698,0.22441439179251713,0.5953071,0.15583436
Xpr1,4.71968,0.87000495,2.362160374088052e-06,3.660394997217183e-05,0.6308724832214765,0.63338953258959,1.0381957,0.69217664
Il18,4.715766,2.0339642,2.4080304973520985e-06,3.7228871958487276e-05,0.3624161073825503,0.17153926175700399,0.48879835,0.14316691
Rbmx,4.703608,1.5525478,2.5560375758774205e-06,3.9336042190049425e-05,0.46308724832214765,0.3710944506223769,0.6088514,0.25137267
Gab2,4.6914096,0.8550082,2.713293848112873e-06,4.149471013021793e-05,0.6375838926174496,0.5975894106252466,1.0707155,0.7227498
Epb41,4.6749263,1.5437776,2.9405914197896894e-06,4.4792342091694416e-05,0.4697986577181208,0.3573913979266062,0.7045477,0.3007348
Mtmr3,4.670266,0.65232253,3.0080966662680847e-06,4.5665286679448264e-05,0.6644295302013423,0.6826774760555296,1.0374782,0.7697902
Pbrm1,4.66719,0.7466203,3.0534709003646832e-06,4.6327929470806906e-05,0.6375838926174496,0.6548050364099437,0.9821643,0.69087166
Rnf122,4.6477623,3.4728587,3.3555493075051007e-06,5.0625272258653594e-05,0.26174496644295303,0.048857481077590845,0.3549194,0.037656423
Gtf2h1,4.6474023,1.8069555,3.3614156798769865e-06,5.068531948276916e-05,0.436241610738255,0.33048749865480503,0.5985068,0.21040638
Cldn11,4.637158,1.6726036,3.5323257232436303e-06,5.305399227700187e-05,0.40268456375838924,0.22269254223912185,0.6115507,0.23469932
Vldlr,4.632005,1.4858772,3.621407980524814e-06,5.430091095798088e-05,0.48322147651006714,0.4179789790867023,0.7316234,0.32572985
Ktn1,4.6170707,0.56630856,3.891949543814942e-06,5.806589907957107e-05,0.6845637583892618,0.7111597374179431,1.0888243,0.8462775
Prkca,4.616091,0.6376717,3.910358722690551e-06,5.827583964431231e-05,0.8657718120805369,0.7583671126735302,1.6083344,1.271852
Aatk,4.605491,1.2864075,4.114932105419739e-06,6.11549920755688e-05,0.5033557046979866,0.42856117946694405,0.70165503,0.34852615
Cntn6,4.592582,1.2289932,4.37795411355455e-06,6.477732766035835e-05,0.5302013422818792,0.40750439430354773,0.9602045,0.52342796
Reep3,4.5907493,1.432379,4.416573363075881e-06,6.531278275500766e-05,0.48322147651006714,0.4029486673601894,0.6900282,0.313505
Dynll2,4.577094,1.6006215,4.7147989356404046e-06,6.945539879422021e-05,0.4429530201342282,0.3182910643182552,0.6353225,0.2567202
Tgfa,4.576561,2.1948276,4.726822317215556e-06,6.959436474716822e-05,0.3422818791946309,0.1601320084657603,0.456455,0.11898129
Top1,4.557951,0.6256006,5.1655141529400656e-06,7.563889116593983e-05,0.6644295302013423,0.6973131972593895,1.081053,0.8164516
Pdlim5,4.5383153,1.7303406,5.670544850150915e-06,8.240537594567609e-05,0.40268456375838924,0.2399469096387703,0.59563076,0.21943806
Hip1r,4.4988413,2.0639713,6.832489475791053e-06,9.8175931665511e-05,0.3691275167785235,0.21393980700936255,0.46941513,0.13389157
Has2os,4.4982777,4.4005313,6.850619679341713e-06,9.838383259428744e-05,0.2348993288590604,0.025540768375363204,0.3488595,0.019572908
Ampd3,4.4794493,2.5339594,7.483587722790944e-06,0.00010667586318906773,0.31543624161073824,0.13559565232987766,0.3883404,0.07875082
Top2b,4.466753,0.78081024,7.941566754267487e-06,0.00011231047299324598,0.5906040268456376,0.624457438031352,0.91043293,0.62302613
Tbck,4.441021,0.6850551,8.953310599497143e-06,0.00012569250564706803,0.610738255033557,0.6035082684650429,0.8236399,0.5852152
Prr14l,4.4368277,0.6759737,9.129428020475237e-06,0.00012809803180687708,0.6241610738255033,0.6223768698209994,0.8860401,0.63776016
Ncor2,4.41937,1.1091372,9.898903766656728e-06,0.00013780542189855796,0.5167785234899329,0.4787817914409728,0.6858942,0.3762914
Man1c1,4.411202,1.6737889,1.0279832058896425e-05,0.0001426014906672932,0.42953020134228187,0.32636223409979553,0.62121964,0.2389574
Spag9,4.38679,0.459127,1.1503593803397319e-05,0.0001580273852235613,0.7785234899328859,0.7824012626896725,1.3197619,1.096942
Bcar1,4.3839774,2.0943964,1.1653190584270672e-05,0.0001597557301017107,0.35570469798657717,0.20314237543494637,0.42851716,0.118026674
Fam172a,4.3750377,0.45252812,1.214114474669315e-05,0.00016585285172528974,0.8120805369127517,0.7922660257559996,1.4482356,1.2175977
Pabpn1,4.3636007,0.63657635,1.2793904004424852e-05,0.0001739737857281861,0.6308724832214765,0.6620511532804821,0.96930206,0.7190124
Phactr3,4.3485947,0.7268959,1.3701259482938196e-05,0.00018565448426956596,0.6174496644295302,0.6265738781074004,0.94515276,0.66810423
S100a16,4.331665,2.605017,1.4798599396303426e-05,0.00019901820109042694,0.2751677852348993,0.08035297915844603,0.3686587,0.07071318
Thoc2l,4.3127146,0.82746935,1.612621043126854e-05,0.00021600761430118926,0.5771812080536913,0.6144133156365462,0.9254932,0.61966205
Evi5l,4.309674,1.4564993,1.6349537392010905e-05,0.00021856321876782738,0.46308724832214765,0.39527208810130215,0.6450686,0.28530535
Cpm,4.294734,2.701271,1.749027990499532e-05,0.0002324252329610407,0.2751677852348993,0.08580550274419772,0.34762442,0.06195743
Gltp,4.2770734,3.0666046,1.893664300769818e-05,0.0002497926350598184,0.2550335570469799,0.06284750869892743,0.29337284,0.03988878
Bin1,4.2768197,0.7495189,1.89582378545502e-05,0.00024995478466720506,0.6174496644295302,0.6223768698209994,0.9419011,0.65792453
Trip11,4.2756314,0.831575,1.905961387400395e-05,0.0002510450121541598,0.5637583892617449,0.5701474333680094,0.79876137,0.52301234
Phf14,4.2711086,0.40920976,1.945036864006123e-05,0.0002559409428787685,0.8053691275167785,0.7925530006815654,1.4446234,1.2354765
Cpq,4.2708244,2.1915936,1.9475180994379985e-05,0.00025614200358247194,0.30201342281879195,0.11453886716648133,0.41987845,0.10815635
Lgi3,4.266169,1.8187937,1.988579671413073e-05,0.0002612867274859133,0.38926174496644295,0.2577393550238548,0.537329,0.18370423
Car8,4.235873,3.828745,2.276651850333641e-05,0.000294954846762126,0.2348993288590604,0.04110915808731212,0.37067312,0.031090619
Galnt1,4.234853,1.2425233,2.2870137691998265e-05,0.00029615450591999684,0.4899328859060403,0.42626538006241704,0.66518074,0.33598658
Rubcn,4.234655,1.2911915,2.2890294829143574e-05,0.00029627274665659336,0.4697986577181208,0.419772572371489,0.6190992,0.30031642
9130019P16Rik,4.212598,3.6295269,2.524502005865216e-05,0.00032363248519846547,0.24161073825503357,0.051511999139075226,0.3041706,0.028319126
Mb21d2,4.211126,1.7993727,2.5410121376724107e-05,0.0003254384944673864,0.3959731543624161,0.2859705133263981,0.5314871,0.18359517
Rsrc1,4.2107654,0.65618014,2.5450698958385435e-05,0.00032564775286276983,0.6510067114093959,0.6550561394698138,0.96434003,0.707995
Frmd4a,4.210141,1.2480392,2.552114124839754e-05,0.0003263936531863122,0.785234899328859,0.8554722531118844,2.9743414,2.1771538
Asxl2,4.1985564,0.65285635,2.6862171575186616e-05,0.0003420318596500887,0.6174496644295302,0.6387703124439502,0.9108899,0.66550183
Stard9,4.172804,1.5550243,3.0087375068277307e-05,0.0003777793308806595,0.4161073825503356,0.30286616206908923,0.5588824,0.22698067
Ncor1,4.151448,0.3744276,3.303789526430018e-05,0.0004113661935828295,0.8187919463087249,0.8038885102414176,1.4119817,1.2221619
Pid1,4.14463,0.86201453,3.40362880966667e-05,0.0004220374070869562,0.6040268456375839,0.5863256447967858,1.110096,0.7511475
6030407O03Rik,4.132873,4.1159434,3.582566876250706e-05,0.00044279471924956983,0.2214765100671141,0.030096495318721526,0.31038266,0.020772897
Gm13187,4.132751,4.024755,3.584467092869793e-05,0.00044282588866855795,0.2348993288590604,0.049252071600243925,0.3046959,0.02164849
Tra2b,4.128177,0.90765333,3.656500767924133e-05,0.0004511027347755806,0.5570469798657718,0.5758510600136313,0.8225705,0.5190048
Hmg20a,4.1104655,0.88060313,3.9486182588198895e-05,0.0004838092686479272,0.5637583892617449,0.5868278509165261,0.8590167,0.5533822
Syne2,4.10708,2.0016692,4.006928205551474e-05,0.0004898369466932124,0.3288590604026846,0.17057072138321913,0.3979717,0.115165584
Vps37b,4.104882,1.8049695,4.0452180179725264e-05,0.0004931715432981931,0.37583892617449666,0.2547619901711088,0.4628954,0.15569407
Stk32a,4.10445,2.7995374,4.0527751515187266e-05,0.0004938687905728262,0.26174496644295303,0.07963554184453134,0.39868173,0.06799519
Reep1,4.090094,0.84765476,4.311981082716451e-05,0.0005230832130591018,0.5704697986577181,0.5957240736090684,0.9222961,0.6107997
Tnrc6a,4.0757027,0.4825792,4.5875629972869034e-05,0.0005527704831260049,0.6711409395973155,0.7045951859956237,1.0452977,0.84153277
Tasor,4.0659256,0.61020666,4.784223983175468e-05,0.0005730324645803218,0.6375838926174496,0.6631990529827456,0.97459286,0.7328393
Crebrf,4.0658593,1.0242046,4.785578156003878e-05,0.0005730324645803218,0.5436241610738255,0.5556910714926283,0.8537175,0.5086013
Chd6,4.060575,0.4605625,4.895203690352722e-05,0.0005843363978666266,0.6778523489932886,0.7211679879470532,1.0977813,0.89673597
Tmcc2,4.049884,2.053797,5.124303646741151e-05,0.0006076347704674967,0.3288590604026846,0.18039961258385048,0.39272186,0.10961663
Reno1,4.044767,3.169937,5.237519989023735e-05,0.0006207858937144586,0.24161073825503357,0.059762528249094234,0.29104745,0.03684879
Arhgef28,4.0357513,0.96196365,5.442785841898643e-05,0.000643129531978085,0.5704697986577181,0.5636187538113857,0.9710207,0.61098045
Frmd5,4.0263953,0.6297015,5.663840804012661e-05,0.0006671959772197292,0.785234899328859,0.7385299709437888,1.7050211,1.3633742
Ppp1cb,4.002795,0.75029224,6.259847733838117e-05,0.0007300438741676658,0.5771812080536913,0.6162427807870288,0.8871129,0.6146383
Sorbs3,4.002247,3.0573661,6.274374977248594e-05,0.0007314206318380465,0.2348993288590604,0.05108153675072641,0.28785142,0.03928759
Pum1,3.9981859,0.5127148,6.382982238550093e-05,0.0007424707045447661,0.6577181208053692,0.6970262223338236,1.0099776,0.79905987
Pcdh15,3.9919164,0.73212683,6.5541451365306e-05,0.0007610625748425982,0.8322147651006712,0.7413638483337518,2.0390024,1.6140679
Lrrtm3,3.9884088,0.7088091,6.651799135941726e-05,0.0007714019973360129,0.7114093959731543,0.6257129533307028,1.3159193,0.9817668
Wdfy3,3.9820836,0.41563228,6.831376692451453e-05,0.0007908620927452414,0.738255033557047,0.7506546615489471,1.2108241,1.0175719
Nfia,3.9764233,0.5982602,6.995954354789418e-05,0.0008071330764842922,0.825503355704698,0.7378125336298741,1.6363956,1.317061
Pafah1b1,3.9729815,0.28356785,7.097855877870325e-05,0.000816435733897156,0.8456375838926175,0.8617139577429422,1.5895582,1.4363658
Cadm1,3.9644582,0.53720415,7.356282431803756e-05,0.0008418369205390414,0.9395973154362416,0.8574093338594541,2.3570037,2.0264807
Ptpn4,3.951823,0.61512923,7.755807738996209e-05,0.0008837936978236986,0.6375838926174496,0.7064963948774976,1.1510472,0.88011867
Ttc28,3.9486756,0.9008616,7.858472853206857e-05,0.0008924647741575158,0.5369127516778524,0.46479176381963627,0.7578465,0.47446826
Htt,3.9340048,0.67280203,8.354208305737251e-05,0.0009461052872164239,0.5973154362416108,0.6243139505685691,0.87307227,0.62839484
Mag,3.9226897,1.2326885,8.756594082322149e-05,0.0009880110840880506,0.3825503355704698,0.21806507156437208,0.5486109,0.27078462
Ubr1,3.9216895,0.7847635,8.793024381186324e-05,0.000990643878920237,0.5771812080536913,0.592387990099365,0.8308209,0.5606414
Slc9a9,3.9201515,0.5279591,8.849336375672877e-05,0.0009965702783500847,0.697986577181208,0.6852602503856225,1.1734626,0.93561864
Jak2,3.9199889,1.2840512,8.85530336704435e-05,0.0009968244720254785,0.46308724832214765,0.420992215805144,0.6507886,0.31960222
Gm29571,3.884378,5.101818,0.00010259220677567846,0.0011424171554340987,0.19463087248322147,0.011873587545288231,0.2349576,0.007683137
Efs,3.874215,4.261053,0.00010696894426778954,0.0011881998894069884,0.20134228187919462,0.019765397998349893,0.25170073,0.014816991
Nsd1,3.8735297,0.36539212,0.00010727033231300148,0.0011905633330236884,0.7919463087248322,0.7996197582236252,1.3528606,1.171454
Cdv3,3.8649657,1.8008093,0.00011110476884795851,0.0012305791998947423,0.3624161073825503,0.2432112494170822,0.47602823,0.16125412
Sfpq,3.854823,0.37620783,0.00011581332187807856,0.0012785143627214344,0.7449664429530202,0.7621695304372781,1.2483354,1.0696092
Vxn,3.8494067,1.3616288,0.00011840431284313153,0.0013039032320061247,0.4429530201342282,0.382035369659576,0.6594879,0.30996823
Cux2,3.8440814,1.1683766,0.00012100480523485087,0.0013287286949981375,0.42953020134228187,0.3083186856548409,0.55211294,0.28357702
Ehmt1,3.8420713,0.5021244,0.00012200042526667186,0.0013391141449818108,0.6510067114093959,0.6904616709115041,1.002901,0.7969676
Yes1,3.8228774,1.7732753,0.00013190340945850573,0.0014360796645664705,0.3691275167785235,0.25447501524554295,0.51685286,0.18063432
Flnb,3.8216386,0.7716966,0.00013256782515025858,0.0014427288221091324,0.5570469798657718,0.5959034329375471,0.8774927,0.6004113
C1ql1,3.8171155,3.3079827,0.0001350209112599856,0.0014670488821495401,0.21476510067114093,0.03762958711482584,0.29056725,0.03347934
Slc15a4,3.8127093,2.3751,0.0001374517489678205,0.0014878128088806084,0.30201342281879195,0.16117229257093663,0.39806864,0.09006987
Strn,3.8102016,1.0386927,0.00013885354544422525,0.0015001989409273552,0.5100671140939598,0.5149765039279693,0.7513186,0.4350763
Ccdc134,3.8055007,3.1494346,0.00014151755714336757,0.0015246899600811093,0.2483221476510067,0.0865946837895039,0.33869913,0.0444301
Smarcad1,3.798079,0.7944028,0.00014582179409673005,0.0015680951183186748,0.5436241610738255,0.5683897119489184,0.77396977,0.51500934
Trappc9,3.7979572,0.67185366,0.00014589346965732735,0.0015680951183186748,0.5838926174496645,0.6090325357821861,0.8510217,0.6110677
Mdm4,3.7807584,0.73820984,0.0001563513423592532,0.0016705097072763197,0.5704697986577181,0.614987265487678,0.8531191,0.59193224
Huwe1,3.7765043,0.39589673,0.00015904476373347057,0.0016958463498088707,0.7651006711409396,0.7709222656670374,1.2772577,1.0872142
Ephb1,3.7537165,1.4300566,0.00017423197849263572,0.0018366470231844336,0.4697986577181208,0.42454353050902177,0.9462351,0.46050736
Calcrl,3.7523,2.1590445,0.00017521954562325004,0.0018448860465896271,0.28187919463087246,0.12393729597876385,0.3926263,0.10225672
Pals1,3.7451425,1.1919506,0.00018029151516244036,0.0018923566454745204,0.4563758389261745,0.3921512357857732,0.614364,0.31582427
Ccnjl,3.7441828,1.8557158,0.00018098177315154244,0.00189885991588518,0.33557046979865773,0.20999390178283173,0.43446094,0.14005843
Wdfy2,3.7405026,1.1785877,0.00018365270185284705,0.001924628743676287,0.4697986577181208,0.42945797610933745,0.6439835,0.33603913
Zfand6,3.7399035,1.1170945,0.00018409090936071716,0.0019284689023479414,0.47651006711409394,0.429242744915163,0.64462006,0.34878597
Specc1,3.7163033,0.7273183,0.00020215888361376413,0.0021029845926062106,0.610738255033557,0.6818882950102235,1.1777638,0.8575197
Lars2,3.702059,0.45288813,0.00021385693898389398,0.00221097958849451,0.7449664429530202,0.7968576245650536,1.3989085,1.1721191
Csad,3.7007036,1.770339,0.00021500256352185594,0.00222111452588707,0.37583892617449666,0.28927072497040573,0.5148155,0.18013538
Kcnj10,3.69981,2.1617599,0.00021576088035927854,0.0022280917967923957,0.26174496644295303,0.0978225777522689,0.33466718,0.08510285
Pard6g,3.6683822,2.9120643,0.00024409025144230047,0.0024957020762003857,0.24161073825503357,0.08433475625067259,0.29788926,0.04507157
Prrc2c,3.666915,0.37743762,0.0002454943798494295,0.0025062439158640465,0.7181208053691275,0.771245112458299,1.2150984,1.0384823
Zmiz1,3.6628335,1.1802924,0.0002494406386667891,0.002541702677655147,0.4563758389261745,0.3962765003407827,0.62974447,0.32717457
Tm7sf3,3.660138,1.8660773,0.00025207947637732517,0.0025637303293939164,0.3422818791946309,0.22846791261613517,0.44285947,0.14222603
Rmdn2,3.6440153,2.6970475,0.00026841743743574313,0.0027104008056739637,0.2684563758389262,0.12458298956128708,0.3614556,0.064986795
Ppp2ca,3.6350758,0.85342276,0.00027789894922920316,0.0027977312723074894,0.5302013422818792,0.5461850270832586,0.7609986,0.4893066
Matn4,3.6333954,2.2223234,0.0002797157866225455,0.002813913585379183,0.2684563758389262,0.11403666104674104,0.35784343,0.088192984
Gng4,3.62175,2.6769607,0.00029261660050540104,0.0029305285335744042,0.2550335570469799,0.10557090074254762,0.31570813,0.056427024
Dpyd,3.6196334,0.6223845,0.00029502074897250024,0.0029513058543898293,0.7114093959731543,0.6494242565555834,1.3521608,1.0513731
Ptpn14,3.6161408,2.3863764,0.0002990277910845327,0.002986943028416875,0.28859060402684567,0.1558991283136636,0.39783642,0.0893385
Snx29,3.613963,0.66163653,0.00030155210920336485,0.0030088025155196488,0.5838926174496645,0.604440936973132,0.8475897,0.6115628
Slc10a7,3.6120543,1.3134696,0.00030378096201815396,0.003028792003498255,0.4161073825503356,0.3514725400868099,0.52998334,0.24780141
Bend7,3.6085362,2.8572388,0.00030792940004374187,0.003067876521755782,0.22818791946308725,0.06783369803063458,0.2654178,0.041093253
Slc38a9,3.607719,0.77483135,0.00030890074248309446,0.0030741344261187957,0.5436241610738255,0.5687484306058758,0.78214955,0.52665776
Strn3,3.5978453,0.30943707,0.0003208642120462665,0.0031825844878860025,0.785234899328859,0.7835132905262403,1.3516052,1.1971949
Cspg4,3.5947487,2.4606242,0.00032470469837494136,0.003214744010808649,0.2348993288590604,0.071564372062991,0.35088262,0.073583856
Tmem167,3.5712957,0.99033463,0.0003552193989642901,0.0034702947101384438,0.4966442953020134,0.5013451949635901,0.6913055,0.40646976
Diaph3,3.5683362,2.1651468,0.000359255220541526,0.003505151697876109,0.28187919463087246,0.13799906733149192,0.39958116,0.10392543
Amotl2,3.56692,3.2003531,0.00036120173301840516,0.0035203085114996545,0.2080536912751678,0.044409369731319724,0.25416481,0.030997345
Dock6,3.565661,2.9899173,0.00036294024112663306,0.0035321959672832484,0.2214765100671141,0.06191484019083832,0.27790034,0.03953331
Nlgn3,3.559275,1.3403248,0.0003718801113625432,0.003606069502819031,0.4228187919463087,0.37231409405603183,0.55629385,0.25766632
Clip3,3.5555692,1.3556825,0.000377161754565764,0.0036493829114807625,0.4161073825503356,0.3580012196434337,0.5511537,0.2525472
Gria2,3.548508,0.48228976,0.000387420446804701,0.0037325161009832616,0.9865771812080537,0.9205438174839473,2.9713554,2.6571903
S100a2,3.539355,4.543042,0.00040110590999910836,0.0038505594146752563,0.18120805369127516,0.014850952398034222,0.22366095,0.010694143
Ubap2l,3.5342839,0.56659406,0.00040888183970720144,0.0039140203181091925,0.5838926174496645,0.6239911037773075,0.82796866,0.6260022
Tox,3.5291312,0.8456616,0.00041692634621312737,0.003981098408936294,0.5302013422818792,0.41249058363525487,0.88022065,0.57964134
Abi1,3.5264761,0.6051424,0.0004211289193080315,0.004014095091098548,0.610738255033557,0.6761129246332102,1.0169061,0.7701457
Cpeb2,3.5209177,0.7375794,0.00043005623792901157,0.004088605333167149,0.5704697986577181,0.594970764429458,0.886082,0.61788404
Rbm39,3.4929974,0.33415046,0.0004776312030543333,0.004498405336862929,0.8926174496644296,0.8570147433368009,1.7201506,1.5341386
Zfp536,3.4871442,0.75210065,0.00048820789861692766,0.004591580761580976,0.5771812080536913,0.47580442658822686,0.9779459,0.6856219
Gatad2b,3.4839258,0.60325396,0.0004941163761905248,0.00463741076780978,0.6308724832214765,0.6873049467302794,1.0246027,0.7773317
Gnasas1,3.481616,3.7469313,0.0004983977111920382,0.004671066096871317,0.19463087248322147,0.03497506905334147,0.21834318,0.018011881
Gphn,3.4779053,0.34832543,0.0005053485649741521,0.004729218839015591,0.9328859060402684,0.8794346593966352,2.162413,1.9518981
Susd5,3.4732704,3.7226288,0.0005141569324144139,0.004800346342590445,0.19463087248322147,0.034688094127775584,0.2563383,0.021891726
Trpm7,3.4707222,0.41057524,0.0005190608566388751,0.004844447800585819,0.6644295302013423,0.7157154643613014,1.0415208,0.86685044
Inppl1,3.4705293,3.5670469,0.0005194338393140341,0.004846245577211144,0.19463087248322147,0.03422175987373103,0.24487863,0.02314128
Pag1,3.4604018,1.0930303,0.0005393699476983904,0.0050217846481828655,0.4563758389261745,0.4074326505721563,0.6549439,0.36021256
Ddx5,3.4561071,0.30362576,0.0005480374231425951,0.005081354575514676,0.7919463087248322,0.8058614628546831,1.3215202,1.1716659
Ezh2,3.4507973,1.7619894,0.0005589333303493003,0.005164559348860282,0.3422818791946309,0.2387990099365068,0.45724002,0.15779153
Ints6,3.445274,0.6058136,0.0005704805773495478,0.005254992496874306,0.5906040268456376,0.642859705133264,0.948176,0.7123974
Pum2,3.4413805,0.45000654,0.0005787540470180533,0.005323903198690549,0.6308724832214765,0.6804175485166983,0.92721003,0.7505476
Myo5a,3.4401977,0.38669246,0.000581289408022499,0.005339913296945144,0.7046979865771812,0.7566093912544392,1.2830458,1.096779
Atad2b,3.435771,0.5150831,0.0005908700222023149,0.005408398306849515,0.610738255033557,0.6598629694730422,0.9087757,0.71124697
Slc24a3,3.4346035,0.5046088,0.0005934214058895896,0.0054272406998819855,0.7248322147651006,0.7285575922803745,1.4501365,1.1940532
Usp20,3.4303443,1.6680712,0.0006028156005624104,0.005488869938025065,0.3624161073825503,0.285037844818309,0.4553616,0.16677326
Nkx2-2os,3.4292886,2.6441305,0.0006051658698077395,0.00550467397485916,0.21476510067114093,0.05750260071026294,0.28907013,0.05223131
Txndc16,3.4142318,1.0039856,0.0006396211067664455,0.005780029642939967,0.5033557046979866,0.5054704595185996,0.73212034,0.43064764
Dhx15,3.4043787,0.76412994,0.0006631477186785677,0.005967441125550273,0.5369127516778524,0.5663450156042615,0.75250226,0.5073135
Tpd52,3.4017541,1.1743842,0.0006695485470172498,0.006016979751957694,0.4429530201342282,0.4141406894572587,0.59977436,0.31047773
Rftn2,3.3893728,2.40188,0.0007005271567712954,0.006266033522784523,0.22818791946308725,0.07565376475230477,0.3161473,0.06799255
Jmy,3.3876822,1.2479669,0.0007048585797463594,0.0062995360320593176,0.44966442953020136,0.44635362485202856,0.6653909,0.33503544
Osbpl1a,3.3567264,0.7535517,0.0007887112125555826,0.006975862502096282,0.5503355704697986,0.5617534167952075,0.814864,0.55772156
Tspan3,3.3542593,0.8584447,0.0007957776534695373,0.007026797748513463,0.5100671140939598,0.49104996950891416,0.68965036,0.4367669
S100a1,3.3457868,2.6095698,0.0008204947511856013,0.0072142323181796815,0.2080536912751678,0.05477633891738709,0.27097824,0.04973944
Ewsr1,3.3417256,0.57476246,0.0008325932066962536,0.00730626370474472,0.5771812080536913,0.6272554435556194,0.82684535,0.6224468
Mx2,3.3383346,4.893113,0.0008428219760925821,0.007381560136117236,0.16778523489932887,0.010546328514546042,0.17284091,0.006329508
Limd1,3.330065,2.4967558,0.0008682567652430623,0.007567323802167071,0.24161073825503357,0.1011227893962765,0.31122258,0.06267924
Rrbp1,3.297561,1.1959585,0.000975285214352348,0.00838589238708723,0.38926174496644295,0.29063385586684365,0.5071279,0.25333345
Prex1,3.285809,1.3755622,0.0010168992860834114,0.008696398414086972,0.3691275167785235,0.2782580622018151,0.47369558,0.20987369
Cd81,3.283347,0.9091268,0.0010258232194647484,0.008758776583100664,0.47651006711409394,0.40248233310614484,0.6745083,0.41398937
Scarb2,3.278839,1.2776715,0.0010423503942275526,0.00887169942758769,0.4228187919463087,0.37930910786670013,0.5965853,0.29007655
Lrrc42,3.2739353,2.1552205,0.001060608857985222,0.009012827328925652,0.30201342281879195,0.1970800301323672,0.40456203,0.106111266
Ubn2,3.2688184,0.3517822,0.0010799762858428627,0.009148475031714287,0.8053691275167785,0.7848764214226782,1.3731028,1.1968825
Actb,3.2655287,0.5517853,0.0010925989674732677,0.009229215421567653,0.6510067114093959,0.6828927072497041,1.0828184,0.8468489
Eps15,3.2441063,1.0482186,0.0011781973910500413,0.009822576449740803,0.5033557046979866,0.5170212002726262,0.831592,0.4868409
Rhobtb3,3.2430606,1.5277319,0.0011825304398627022,0.00984343027233916,0.37583892617449666,0.3150984682713348,0.51753074,0.21115586
Wdr33,3.236431,0.33261064,0.0012103454898698838,0.010049990166638236,0.7114093959731543,0.7341894751946049,1.088845,0.94197464
Mfsd2a,3.232847,3.4233446,0.0012256322597095826,0.010155022762379427,0.18120805369127516,0.031065035692506366,0.25224322,0.026391936
Uvrag,3.2319686,0.78360045,0.0012294052715599165,0.010170603339536625,0.5302013422818792,0.6050148868242637,0.8861787,0.6033832
Zfp932,3.2314,1.6491703,0.0012318536322734385,0.010187721483283254,0.3691275167785235,0.31369946550920114,0.5010432,0.18844943
Fam3c,3.220887,1.5454317,0.0012779457044983268,0.010506485262633737,0.3691275167785235,0.29658858557233564,0.52517724,0.21240513
Sh3gl3,3.2132113,1.2706858,0.0013125965005214204,0.01075944721446326,0.40939597315436244,0.35929260680848013,0.5730662,0.27813852
Itgb1,3.1979518,0.99305046,0.0013840745801871064,0.011293678703196948,0.4563758389261745,0.43953797036983894,0.592427,0.3408475
Lypd6,3.1966267,1.9038541,0.0013904471551646302,0.011328476367275202,0.26174496644295303,0.1276679700111203,0.35831594,0.108992204
Srsf6,3.1896822,1.3616498,0.0014242930427014319,0.011565655502383643,0.3959731543624161,0.3515801556838971,0.5182417,0.23448071
