names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CT SUB Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Zmynd8,5.6627116,0.5401306,1.4899928455553173e-08,7.373132184175208e-07,0.8177966101694916,0.6872359631702474,1.0700691,0.84043056
Dpy19l3,5.662347,1.0648335,1.4931651474730778e-08,7.375247704522353e-07,0.4745762711864407,0.3086838779563098,0.39130378,0.20614478
Cacna1e,5.634044,0.80999094,1.760321228035392e-08,8.678868146295594e-07,0.9491525423728814,0.7728109767105976,2.1981192,1.7169744
Gm30003,5.6217046,2.6874392,1.8908254357079406e-08,9.288204654016886e-07,0.2754237288135593,0.07441776493951976,0.217254,0.036977936
Spop,5.619556,0.5379208,1.914488326772563e-08,9.387281266492477e-07,0.7838983050847458,0.6609857374977433,0.9365211,0.7267422
Galnt13,5.617302,0.6219461,1.939621017884352e-08,9.475930318282279e-07,0.8728813559322034,0.695974002527532,1.3468672,1.0469319
Srrm3,5.6037545,0.5905763,2.097576094791336e-08,1.0229014458628528e-06,0.7372881355932204,0.5987362339772522,0.83263177,0.62212276
Arid5b,5.578516,0.6249382,2.4257888183695997e-08,1.180814230970854e-06,0.75,0.5800686044412349,0.8717385,0.6429231
Vps13b,5.5725613,0.5649249,2.5102112070866004e-08,1.219699369519294e-06,0.9576271186440678,0.8019859180357465,1.7071306,1.3989196
Btbd10,5.547193,0.5763769,2.902919706863258e-08,1.4003851440469613e-06,0.75,0.6006499368116989,0.7927438,0.59394187
Atxn1,5.542353,0.58322775,2.984338501839577e-08,1.435275430914057e-06,0.9322033898305084,0.7889149666004694,1.8605902,1.5309765
Htr2c,5.536649,1.2743183,3.0831274207137766e-08,1.4793506034746282e-06,0.4957627118644068,0.34435818739844737,0.79878896,0.4091579
Nav3,5.5333457,0.6287759,3.141793970049885e-08,1.5006549383776785e-06,0.9745762711864406,0.8974905217548294,3.1060667,2.6944017
Vwc2l,5.5293283,1.0713998,3.214589657950613e-08,1.528779187772265e-06,0.4915254237288136,0.30911716916410903,0.6423715,0.3567924
Pcdh15,5.517844,0.7820812,3.431832894378835e-08,1.6263377402461957e-06,0.923728813559322,0.7413973641451526,2.0692585,1.6141319
Apbb2,5.5077386,0.55548984,3.6347302408303204e-08,1.7074335939005368e-06,0.826271186440678,0.6804477342480593,1.0693944,0.8338119
Sbf2,5.501512,0.49465513,3.765482253634623e-08,1.7657680306311052e-06,0.9110169491525424,0.784545946921827,1.4855055,1.2311828
Fstl5,5.499031,0.7375549,3.818839722941745e-08,1.7845604061816468e-06,0.6567796610169492,0.4696154540530782,0.8421677,0.58361787
Gm26691,5.494434,0.9677379,3.919652488938568e-08,1.8221637089581198e-06,0.5508474576271186,0.3986279111753024,0.5923331,0.34588525
Dennd4a,5.487737,0.51635605,4.071147445957079e-08,1.8860643426356329e-06,0.8432203389830508,0.70283444665102,1.0983013,0.87447757
Arhgap10,5.484985,1.043088,4.1350473753529865e-08,1.9123704470866567e-06,0.4915254237288136,0.32247698140458564,0.44683,0.24167913
Arhgap42,5.4806557,1.1398584,4.237528039946199e-08,1.956398254868632e-06,0.4406779661016949,0.2747427333453692,0.37314582,0.18669064
Vsnl1,5.450058,0.55661565,5.035336354921548e-08,2.3167720523414727e-06,0.8177966101694916,0.6687127640368298,1.1363462,0.8912729
Ankrd27,5.4416385,1.014293,5.279270824750566e-08,2.4165929652648673e-06,0.4872881355932203,0.34861888427513993,0.40724465,0.2222299
Tbr1,5.441282,1.9549913,5.2898549965460165e-08,2.4173197917889706e-06,0.326271186440678,0.13970030691460553,0.26809952,0.076317504
Odf2,5.4404144,0.6273336,5.3156796653921246e-08,2.420202440864029e-06,0.6822033898305084,0.5670337606066077,0.711088,0.51331085
Plcl2,5.440163,0.535818,5.3231843786774894e-08,2.420202440864029e-06,0.788135593220339,0.6498645964975628,1.0642327,0.8370749
Cdkl4,5.437066,1.5817994,5.416508877061819e-08,2.4570635566451648e-06,0.3728813559322034,0.1984112655714028,0.29815122,0.10978925
Acvr2a,5.4215484,0.59350353,5.9085009092950235e-08,2.65128280158849e-06,0.8050847457627118,0.643979057591623,1.0585546,0.80977094
Dip2b,5.4214916,0.478239,5.910377365655026e-08,2.65128280158849e-06,0.8305084745762712,0.7168441957031956,1.0908589,0.88338375
Nfix,5.4176526,0.57592905,6.038655707853269e-08,2.704311314500289e-06,0.7457627118644068,0.5920563278570139,0.805916,0.60487163
St7,5.4131937,0.5570682,6.191047064052391e-08,2.7679440035122752e-06,0.8305084745762712,0.6804116266474093,1.0998218,0.85943943
Gm36485,5.410328,4.3608093,6.29095316774861e-08,2.8079387311861324e-06,0.22033898305084745,0.018198230727568154,0.15432945,0.008089092
Zkscan16,5.3911214,1.0426828,7.001943100321738e-08,3.1097886133164476e-06,0.4830508474576271,0.33572847084311247,0.39565015,0.21155728
Aig1,5.386524,0.5280198,7.183322891453018e-08,3.185080628603013e-06,0.8008474576271186,0.6762592525726665,1.0364853,0.81611174
Arhgap25,5.376941,2.0431414,7.576185769040334e-08,3.3537415422424017e-06,0.2711864406779661,0.07282903051092254,0.21808474,0.057446197
Anks1b,5.3654814,0.5615295,8.07335729108842e-08,3.5643239577577255e-06,0.9745762711864406,0.9029066618523199,3.1421385,2.7732513
Fbxl2,5.362068,0.8114162,8.227444753765487e-08,3.618190516099487e-06,0.5635593220338984,0.4307636757537462,0.4895407,0.30739698
R3hdm2,5.351889,0.5335069,8.704061258596186e-08,3.8141288882362263e-06,0.826271186440678,0.6913161220436902,1.0726122,0.84524876
Fbxl7,5.342197,1.0485429,9.18268124443117e-08,4.012010488420578e-06,0.5169491525423728,0.38024914244448454,0.6753476,0.38280892
Tmem132a,5.3404374,0.7885482,9.272247633580855e-08,4.044566459648012e-06,0.5169491525423728,0.3663477161942589,0.4444894,0.2806738
Pdzd4,5.3262577,0.61760235,1.0025684336729519e-07,4.359063723752786e-06,0.7033898305084746,0.577721610398989,0.7551662,0.5510969
Tbc1d23,5.3253903,0.7233721,1.0073652784927538e-07,4.37284410873995e-06,0.597457627118644,0.47997833543961005,0.56461084,0.378141
Aopep,5.324904,0.5457137,1.0100648112514813e-07,4.377490561020533e-06,0.864406779661017,0.7105614731901065,1.2133247,0.9631389
Osbpl9,5.2988667,0.5771928,1.165235940517133e-07,5.041850196730332e-06,0.711864406779661,0.5922368658602636,0.7870912,0.5890677
Pdgfc,5.297233,0.9263469,1.1757053211025934e-07,5.078971379103969e-06,0.5084745762711864,0.36248420292471567,0.5210815,0.3073621
Lmbrd2,5.2966046,0.5947093,1.1797561933659026e-07,5.088290355656791e-06,0.6398305084745762,0.5210326773785882,0.60410374,0.43783718
Pacs1,5.283726,0.5672047,1.265824018190484e-07,5.4507518219196e-06,0.7457627118644068,0.619425889149666,0.8759996,0.66564935
Srcin1,5.2656264,0.56357294,1.3971217848001234e-07,5.9873464685134475e-06,0.7245762711864406,0.6037190828669435,0.8065103,0.6092591
Kcnq3,5.264001,0.6270463,1.4095381499359015e-07,6.030937912225744e-06,0.9576271186440678,0.8115544322079797,2.1072762,1.7367226
Plcxd3,5.2609725,0.84324,1.4329530836119607e-07,6.121375096447279e-06,0.559322033898305,0.39151471384726483,0.6887285,0.43985042
Myom1,5.260596,2.8927026,1.4358943979145364e-07,6.124203566978349e-06,0.2542372881355932,0.0643437443581874,0.22506694,0.03342202
Pgm2l1,5.259319,0.517749,1.445900363009129e-07,6.157106617124453e-06,0.75,0.6217728831919119,0.86834997,0.6759788
Foxn3,5.2556825,0.4895883,1.4747643831563859e-07,6.260176773366838e-06,0.8389830508474576,0.6990431485827767,1.1653756,0.9446776
Rapgef6,5.2538056,0.52239597,1.4898802487338675e-07,6.314366290769562e-06,0.8389830508474576,0.716013720888247,1.1968037,0.95855314
Lrrfip1,5.2387424,0.55984265,1.616747441868916e-07,6.8412604351209095e-06,0.7838983050847458,0.625130890052356,0.8876557,0.6778772
Gm49678,5.2201924,0.76614666,1.7873738609072058e-07,7.539518939180003e-06,0.711864406779661,0.554829391586929,1.26067,0.910796
Ccdc30,5.2119594,0.6373109,1.8685658218280232e-07,7.86964947218166e-06,0.6440677966101694,0.5291568875248239,0.67176557,0.47977534
Mtmr7,5.210974,0.64564055,1.878515615383408e-07,7.89917286155746e-06,0.6101694915254238,0.4681711500270807,0.51632315,0.35908166
Lrrn3,5.2023396,0.77802944,1.9679496976986992e-07,8.249424083800944e-06,0.559322033898305,0.4313775049647951,0.5176796,0.3332236
Lpgat1,5.1894045,0.521702,2.1096776617103796e-07,8.829756817781604e-06,0.7754237288135594,0.6561473190106517,0.9460947,0.7407473
C2cd5,5.18529,0.5492924,2.1567911353003158e-07,8.997082961384731e-06,0.864406779661017,0.6886802671962448,1.1061864,0.86806273
Gm26652,5.1850386,0.80977213,2.159701715702699e-07,8.997082961384731e-06,0.5847457627118644,0.44910633688391405,0.58588916,0.37461483
Fam234b,5.176238,0.91604996,2.2640466688002602e-07,9.417172444375075e-06,0.4745762711864407,0.3314677739664199,0.37624392,0.2167919
Umad1,5.165885,0.5329407,2.3930418795742837e-07,9.922999275333488e-06,0.7288135593220338,0.6031052536558945,0.79114074,0.6062038
Ranbp9,5.153821,0.5145923,2.5523168626308416e-07,1.0550885245983187e-05,0.7796610169491526,0.6619245351146417,0.94734377,0.74440527
Cox16,5.1521873,0.5175921,2.574657243988108e-07,1.0626887887244311e-05,0.8813559322033898,0.7268821086838779,1.2198523,0.98102707
Maco1,5.148932,0.5840167,2.6197361942017314e-07,1.0796366800337502e-05,0.6694915254237288,0.5580429680447734,0.6721397,0.49431154
Vps13a,5.144838,0.5511974,2.677519088792038e-07,1.1017601518505676e-05,0.8771186440677966,0.7076006499368117,1.228925,0.974509
Eml1,5.14076,0.641335,2.7362958709900257e-07,1.1242243127446788e-05,0.6186440677966102,0.48286694349160497,0.60082555,0.4239867
Gm12353,5.1364264,1.011033,2.8001187085807194e-07,1.148689919077312e-05,0.4661016949152542,0.3212132153818379,0.39916372,0.21786574
Kazn,5.1344805,0.5357592,2.829241777294387e-07,1.158867782864332e-05,0.7542372881355932,0.5732081603177469,0.8838816,0.68294346
Arfgef3,5.129138,0.52619386,2.910721139986512e-07,1.1904273520766756e-05,0.8135593220338984,0.6673406752121321,1.040663,0.82043135
Plekha6,5.097904,0.705351,3.4343486565050655e-07,1.3925252159264e-05,0.5932203389830508,0.4692543780465788,0.55365247,0.37403694
Mcf2l,5.0949407,0.65418327,3.488503322053518e-07,1.4116880160177416e-05,0.6059322033898306,0.5095504603719083,0.58771145,0.41095838
A330023F24Rik,5.094207,0.555855,3.50203912324461e-07,1.4150344547606417e-05,0.8898305084745762,0.7161942588914967,1.2855672,1.0224627
Unc13b,5.0928574,0.5950696,3.5270745505329586e-07,1.4230104080003092e-05,0.6822033898305084,0.5363784076548114,0.73112386,0.5384001
Kcnt1,5.0680685,1.0693288,4.018723791986987e-07,1.6116881834431394e-05,0.4279661016949153,0.27261238490702294,0.32391214,0.16745274
Mmp17,5.0484324,0.8331852,4.4544977103014106e-07,1.7710477494436404e-05,0.5,0.3612926521032677,0.41493362,0.25359824
Nktr,5.0483837,0.4999982,4.4556318519683694e-07,1.7710477494436404e-05,0.885593220338983,0.7432388517782993,1.2736062,1.0366988
Bicral,5.04193,0.5240535,4.608590215928894e-07,1.829140607119784e-05,0.7372881355932204,0.6357104170427875,0.8601524,0.6669135
Skap1,5.0189176,1.9682387,5.196347614344839e-07,2.053321476433027e-05,0.288135593220339,0.11254739122585304,0.24162744,0.067519225
Nipal2,5.003724,1.0243139,5.623321859316937e-07,2.205819830070746e-05,0.461864406779661,0.3125112836252031,0.39066663,0.21106195
Grm5,4.9965124,0.54619634,5.837637326966977e-07,2.2799028339477134e-05,0.9830508474576272,0.9186134681350424,3.2281303,2.8676121
Lrfn2,4.9898806,0.6215045,6.041659603825604e-07,2.3527448341274486e-05,0.6652542372881356,0.5557320816031774,0.7518209,0.54728365
Aak1,4.9705486,0.5043254,6.676374449447179e-07,2.5961531325129626e-05,0.9194915254237288,0.7740025275320455,1.5070966,1.2461878
Ank1,4.9660206,1.0288467,6.834071927044743e-07,2.6536345762961307e-05,0.4364406779661017,0.28066437985195886,0.35645568,0.19052961
Jakmip2,4.956823,0.51348513,7.165532099898809e-07,2.766184252496084e-05,0.8601694915254238,0.7120418848167539,1.2338345,0.9952309
Cdc73,4.9424157,0.47970456,7.716044292755062e-07,2.9450299736694392e-05,0.7288135593220338,0.6133237046398267,0.7696559,0.6049533
Peg3,4.936311,0.49234873,7.961416382956909e-07,3.0343724568801724e-05,0.7711864406779662,0.6347355118252392,0.9291833,0.7368593
Ica1,4.930076,0.5178805,8.21975174717827e-07,3.1283956012277634e-05,0.8135593220338984,0.6574110850333995,1.0292182,0.81374055
Fbrsl1,4.9244986,0.6978797,8.457703546349867e-07,3.209865738565267e-05,0.559322033898305,0.44271529156887524,0.48850387,0.3280828
Gm45847,4.924117,1.6969982,8.474198807956304e-07,3.211589872634498e-05,0.3135593220338983,0.14861888427513992,0.23681208,0.07919243
Adcy2,4.923489,0.56383884,8.501466126124291e-07,3.217385842379714e-05,0.8389830508474576,0.6985015345730277,1.4258935,1.143842
Rap1gds1,4.915702,0.44492725,8.846496492876909e-07,3.338558437691047e-05,0.8135593220338984,0.698862610579527,1.072543,0.8806739
Kcnb1,4.9134116,0.54319376,8.950516101433218e-07,3.373076685070275e-05,0.6949152542372882,0.559451164470121,0.68951535,0.5195546
ENSMUSG00000095041,4.9055796,0.6327719,9.315180965066476e-07,3.505587010242804e-05,0.7033898305084746,0.5615454053078173,0.8957715,0.65993065
Rnf24,4.898733,0.838051,9.645662456893223e-07,3.624880422611481e-05,0.5042372881355932,0.3841126557140278,0.43906415,0.2687833
Atp2b2,4.8983154,0.49308455,9.66617715408507e-07,3.627516482266283e-05,0.8601694915254238,0.7183968225311428,1.1901164,0.96517533
Prkcg,4.890909,0.5395757,1.003712073865028e-06,3.761470491597392e-05,0.690677966101695,0.5454775230185954,0.74551284,0.5664206
Nnat,4.8880434,0.8150068,1.0184311769353824e-06,3.81131556048102e-05,0.4915254237288136,0.34121682614190285,0.5369437,0.33932996
Scai,4.8824167,0.53063613,1.0479347083658694e-06,3.9162733816120873e-05,0.8686440677966102,0.717133056508395,1.2607371,1.0116109
Pcnx2,4.868253,0.6002937,1.1258906958669544e-06,4.20176152749237e-05,0.6610169491525424,0.5115002708070049,0.658149,0.47886938
Bmerb1,4.864394,0.5193908,1.1480802959859509e-06,4.278629341628641e-05,0.6991525423728814,0.595414334717458,0.7722434,0.59471595
Ap3s1,4.861536,0.61127895,1.16478329070862e-06,4.334865238412828e-05,0.6271186440677966,0.5196605885538906,0.6203264,0.4463939
Nek1,4.8518195,0.5388612,1.2233402416424901e-06,4.540214405101341e-05,0.7203389830508474,0.5855569597400253,0.7544213,0.57397014
Syn1,4.848248,0.49748018,1.2455660281388785e-06,4.6163254035988505e-05,0.7796610169491526,0.6465065896371186,0.9306478,0.7362669
Septin6,4.8416286,0.9318744,1.2877946883865888e-06,4.766259404538242e-05,0.4661016949152542,0.3230185954143347,0.38253447,0.21854478
Slc38a1,4.8320374,0.6433243,1.3514296607733156e-06,4.988037772661949e-05,0.576271186440678,0.4462177288319191,0.5039663,0.35032496
Kmt2e,4.82986,0.44959044,1.3662880741417957e-06,5.035961666967086e-05,0.885593220338983,0.773172052717097,1.3039508,1.0869559
Stxbp1,4.827031,0.4610598,1.385836208318985e-06,5.101016290072757e-05,0.7669491525423728,0.6208701931756635,0.810832,0.6460059
Emb,4.826411,0.92509806,1.3901569127639227e-06,5.10293937786429e-05,0.4576271186440678,0.3244990070409821,0.37310174,0.21363099
Slc6a15,4.8239784,0.7661266,1.4072262004996906e-06,5.1585495235234225e-05,0.559322033898305,0.4453511464163206,0.54979914,0.35833445
Kit,4.8222313,0.92041296,1.4196118382459772e-06,5.196862410581663e-05,0.4194915254237288,0.2537642173677559,0.34560096,0.19731423
Antxr1,4.8057895,1.100598,1.5414204829077296e-06,5.635097738194652e-05,0.3898305084745763,0.23372449900704098,0.32264087,0.16344593
Exoc6,4.8050113,0.48320493,1.5474288734998782e-06,5.6493768792040394e-05,0.673728813559322,0.5626647409279654,0.6725988,0.52252936
Herc1,4.802534,0.45778835,1.5666995266403206e-06,5.704229848350327e-05,0.9279661016949152,0.800613829211049,1.5935111,1.3493382
Ppp2r5c,4.7997537,0.479315,1.5886105610658126e-06,5.767005389672925e-05,0.7415254237288136,0.6343383282180899,0.83486503,0.6604921
Sgk3,4.7974105,0.8043368,1.607300428521888e-06,5.820507077410125e-05,0.4957627118644068,0.36201480411626646,0.44468546,0.2781391
Itsn2,4.796105,0.43797383,1.6178039176375766e-06,5.85065831317923e-05,0.7923728813559322,0.6706264668712764,0.9299448,0.7573544
Miat,4.795258,0.5445275,1.6246566762129806e-06,5.867543667989622e-05,0.7627118644067796,0.601697057230547,0.8807432,0.67730445
Rb1cc1,4.7824116,0.44787475,1.7320448206749096e-06,6.238611840688313e-05,0.847457627118644,0.724607329842932,1.1121706,0.91479605
Herc4,4.7811227,0.54629517,1.7431899362864992e-06,6.270349877914087e-05,0.7245762711864406,0.5971113919480051,0.7852196,0.59711057
Ptpru,4.780186,1.1020356,1.7513290982045446e-06,6.29120492897809e-05,0.3771186440677966,0.21935367394836613,0.27038494,0.13508524
Arhgap20,4.7771864,0.538758,1.7776492228282455e-06,6.377227585767017e-05,0.690677966101695,0.5301317927423723,0.65721864,0.49456012
Gng12,4.7765946,0.777238,1.7828868173634216e-06,6.387489171007353e-05,0.5042372881355932,0.37494132514894385,0.4816715,0.30825377
Fam120b,4.769047,0.60354114,1.8509983718578176e-06,6.622679927006598e-05,0.6186440677966102,0.5134139736414515,0.5839432,0.4200026
Wnk2,4.760177,0.52590775,1.9342317367819854e-06,6.911277495655844e-05,0.7033898305084746,0.5794908828308359,0.75030357,0.5744918
Ecpas,4.757879,0.48934227,1.956380640657337e-06,6.981135167923326e-05,0.9110169491525424,0.7526629355479328,1.3180302,1.0814775
Rnf217,4.752743,0.6250664,2.006757830125452e-06,7.151403567038581e-05,0.5932203389830508,0.4856472287416501,0.5942104,0.42280307
Fxyd6,4.747959,1.0328231,2.0547947807812324e-06,7.312892153588307e-05,0.3813559322033898,0.2223506048023109,0.29492357,0.15499648
Nfasc,4.746435,0.41487238,2.0703321509060943e-06,7.3584424464083e-05,0.8728813559322034,0.7218992597941867,1.1640656,0.9754636
Iqsec1,4.738105,0.50204456,2.15726437624425e-06,7.657291121490489e-05,0.8305084745762712,0.6921104892579888,1.1223724,0.90144205
Dnmt3a,4.729308,0.4606465,2.252863208815378e-06,7.965057160640686e-05,0.8008474576271186,0.6768730817837155,0.9593545,0.77469796
Brd9,4.728051,0.5131232,2.266847919992724e-06,8.00396893695197e-05,0.6610169491525424,0.5431305289763495,0.6493799,0.4951182
Fmnl2,4.7226925,0.44865495,2.3274272477424623e-06,8.207082696435692e-05,0.8389830508474576,0.7175663477161942,1.187207,0.98173594
Sec24d,4.721306,0.9591323,2.3433503516226203e-06,8.252401565937065e-05,0.4491525423728814,0.3166997653005958,0.37592265,0.2108469
Grk3,4.694357,0.6263252,2.6744667476373734e-06,9.381582442430317e-05,0.5805084745762712,0.4595053258710959,0.5453817,0.38515887
Pakap,4.687944,0.47598088,2.7596352594250648e-06,9.65513013291035e-05,0.8220338983050848,0.6638743455497382,1.0591872,0.8563617
Zfp804a,4.686213,0.54333335,2.7830655845738315e-06,9.711814578895956e-05,0.8559322033898306,0.6593970030691461,1.3537141,1.0887522
Nmnat2,4.6814175,0.4809861,2.848980394948956e-06,9.916075545631923e-05,0.7711864406779662,0.6367575374616357,0.92054206,0.733503
Mapk10,4.676472,0.58465856,2.918524592408451e-06,0.00010144987813456026,0.961864406779661,0.810904495396281,2.1262412,1.7788821
Madd,4.674372,0.6212799,2.948542386204237e-06,0.00010236089653398948,0.597457627118644,0.4934825780826864,0.5593717,0.3969589
Wdr47,4.6598153,0.52382237,3.1649328787012993e-06,0.00010944883713089306,0.635593220338983,0.5187940061382921,0.56995285,0.42807055
Stau2,4.652725,0.49434513,3.275764622760058e-06,0.00011299075149366207,0.885593220338983,0.7398086297165554,1.363324,1.1201036
Gm9801,4.644873,0.5665333,3.4028524122368434e-06,0.00011707380834417924,0.6610169491525424,0.5539989167719805,0.6670649,0.49498266
Pds5b,4.633097,0.4373401,3.6023519777440932e-06,0.00012377902511762632,0.7923728813559322,0.673659505325871,0.94337445,0.7693815
Cntn4,4.6213374,0.6171971,3.812740350338313e-06,0.00013067389440508988,0.8516949152542372,0.6497923812962628,1.5575275,1.2362994
Psmd14,4.620154,0.48875225,3.834557734100454e-06,0.0001312542246054512,0.7838983050847458,0.6641632063549378,0.93743545,0.74528295
D030068K23Rik,4.6128325,2.236289,3.972179230347981e-06,0.00013579192865070005,0.2542372881355932,0.09341036288138653,0.19133157,0.043778878
Tut4,4.6076117,0.44882742,4.07320662851358e-06,0.0001390686939112578,0.8177966101694916,0.6929409640729374,0.9962128,0.81152874
Dpysl5,4.606497,1.090344,4.095093676317142e-06,0.0001396385369069056,0.3855932203389831,0.23650478425708613,0.29073182,0.14709352
Dhx57,4.6041336,0.60656697,4.141867565934651e-06,0.0001410544759146566,0.5932203389830508,0.49990973099837516,0.5609653,0.4015374
Spata7,4.603282,0.60533285,4.158840877480764e-06,0.00014145323338975714,0.6016949152542372,0.5012818198230727,0.5656637,0.40544307
Gm2824,4.6002135,0.8597626,4.220580532952465e-06,0.00014337168005111597,0.4830508474576271,0.35006318830113736,0.42399478,0.2554015
Gtdc1,4.59586,0.4923993,4.309683038128621e-06,0.0001460042052143423,0.8686440677966102,0.7287235963170248,1.3227785,1.0843594
Pde2a,4.5957503,0.5744934,4.311946106295389e-06,0.0001460042052143423,0.6313559322033898,0.5066618523199133,0.6065634,0.44476828
Zmynd11,4.595633,0.457116,4.314378077416739e-06,0.0001460042052143423,0.864406779661017,0.7259794186676295,1.128538,0.9255546
Pitpnm2,4.5887494,0.52340406,4.459088232889029e-06,0.00015052223720820126,0.6440677966101694,0.5057230547030149,0.60364556,0.4552722
Evi5,4.5833135,0.47468913,4.576648310592047e-06,0.0001542967880873379,0.7372881355932204,0.6110128181982307,0.81520337,0.64524853
Grb10,4.5758915,0.79872715,4.7419680043253005e-06,0.0001594701880803765,0.4872881355932203,0.3550821447914786,0.42592454,0.26639614
Nap1l1,4.57172,0.42676255,4.837370544115131e-06,0.00016247518315046694,0.690677966101695,0.5695251850514533,0.66782695,0.5345783
Adam23,4.5706215,0.512902,4.862800197606867e-06,0.00016312539489350377,0.8220338983050848,0.6688210868387796,1.0880276,0.8668872
Celf5,4.5661583,0.5257561,4.967436925685081e-06,0.00016642771844533434,0.6398305084745762,0.5418306553529518,0.6453815,0.48845777
Myo9a,4.555043,0.42916185,5.237485696483635e-06,0.00017503885654790454,0.9067796610169492,0.8021303484383463,1.574238,1.3460828
Slc24a2,4.554362,0.5524996,5.25448043631532e-06,0.00017538868238980453,0.9449152542372882,0.8144430402599747,2.1527417,1.8225639
Chrm2,4.5532556,1.1934234,5.282209555855324e-06,0.00017609549722808008,0.3347457627118644,0.1732442679183968,0.32043555,0.1528642
Atp8a2,4.5520067,0.4638986,5.313661891860186e-06,0.00017692452916268057,0.7669491525423728,0.6392128543058314,0.9616891,0.7755226
Tbc1d1,4.548314,0.66115487,5.407744348067221e-06,0.00017983427058485918,0.5338983050847458,0.4021303484383463,0.46329063,0.31674615
Smap1,4.539521,0.47145855,5.6382068509042345e-06,0.0001872665242074126,0.6864406779661016,0.579418667629536,0.7010595,0.5496777
Ttll11,4.5364366,0.5148239,5.721270882832986e-06,0.00018979080076755845,0.7076271186440678,0.5733164831196967,0.7278803,0.5592428
Brinp2,4.52944,0.54094046,5.914028724633644e-06,0.00019594322050666587,0.6949152542372882,0.5446470482036468,0.79281783,0.605078
Tbc1d19,4.526541,0.5470831,5.99568650033435e-06,0.0001984040594384039,0.6271186440677966,0.531973280375519,0.6008702,0.44708416
Nsd3,4.5260873,0.4520561,6.00857499690535e-06,0.00019858599036512515,0.885593220338983,0.7393753385087561,1.1916693,0.9842761
Shprh,4.524251,0.46324232,6.0609753724869975e-06,0.00020007175461759906,0.7288135593220338,0.6063549377143889,0.74461824,0.58888465
Usp7,4.5214825,0.4502578,6.140808341199074e-06,0.00020188586169309297,0.6610169491525424,0.5564542336161762,0.619987,0.48774612
Tbc1d24,4.521304,0.69922924,6.145985666726835e-06,0.00020188586169309297,0.5296610169491526,0.4169344647048204,0.44612882,0.29735473
Cd47,4.5204606,0.41674364,6.170516893367625e-06,0.00020244418672135298,0.7457627118644068,0.6334717458024914,0.80836934,0.6585986
Tbc1d12,4.5149074,0.61791503,6.334449195301158e-06,0.00020756908521675868,0.5720338983050848,0.4718902328940242,0.5426396,0.3849328
Dtx4,4.510067,1.1002883,6.480712732788413e-06,0.0002118451960219278,0.3813559322033898,0.24340133598122404,0.29322925,0.14750029
Clvs2,4.5084496,0.54767936,6.5303059959061785e-06,0.00021320695274604985,0.6652542372881356,0.5627730637299152,0.7340356,0.55458903
Grip1,4.5071564,0.5091805,6.570216721983577e-06,0.00021424966422293535,0.9491525423728814,0.7792020220256364,1.9348856,1.6412865
Bcl11b,4.5023165,0.51432997,6.721681766019572e-06,0.00021892313824599502,0.7076271186440678,0.5484022386712403,0.8225042,0.63841826
Fbxl5,4.5003138,0.44974875,6.785320151102549e-06,0.00022072827174349333,0.6949152542372882,0.5921646506589637,0.7115613,0.56496507
Kcnq2,4.483726,0.47496036,7.335081534214165e-06,0.00023746221786064413,0.7669491525423728,0.612023831016429,0.83504206,0.6621022
Elavl3,4.4796195,0.43674046,7.47761632443723e-06,0.0002417852594917309,0.8601694915254238,0.7343563820184149,1.2283182,1.0240939
Dgki,4.4763603,0.57764256,7.592624959431655e-06,0.00024520893348549107,0.9322033898305084,0.7779743636035386,1.8754852,1.5478592
Brdt,4.4723635,0.6899917,7.735977715354858e-06,0.0002492394738748022,0.5296610169491526,0.4301137389420473,0.46224725,0.310606
Gm14636,4.4717593,0.80778754,7.757864358281778e-06,0.00024964528779285194,0.5084745762711864,0.39032316302581693,0.4601847,0.28804946
Crym,4.4614835,0.83482265,8.139427301012222e-06,0.0002616105401653091,0.4491525423728814,0.32392128543058313,0.39331698,0.2391521
Timp2,4.4597445,0.64278954,8.205749088605385e-06,0.0002634270943976424,0.5127118644067796,0.39238129626286333,0.46899524,0.3244364
App,4.4553905,0.35511312,8.374058388773e-06,0.0002681894504247086,0.9872881355932204,0.8986459649756273,2.0195856,1.809802
Rock2,4.447271,0.3651353,8.696808049492242e-06,0.0002781943241545911,0.864406779661017,0.7706084130709514,1.3084233,1.130282
Dennd5b,4.4420743,0.46549648,8.909583521646432e-06,0.00028432364516227984,0.8008474576271186,0.6671962448095324,0.94926274,0.7640829
Pik3r1,4.4394717,0.46326575,9.017997658112361e-06,0.0002873935561783499,0.635593220338983,0.5054341938978155,0.63860077,0.49976403
Dtna,4.4360423,0.41999784,9.16278731956031e-06,0.00029136579322672847,0.8813559322033898,0.7526629355479328,1.3672074,1.158687
Plekhm3,4.435349,0.50927895,9.19232193466968e-06,0.00029195944489902404,0.6398305084745762,0.5592706264668713,0.6585551,0.50367916
Gm33228,4.4329653,0.7362359,9.294575230081644e-06,0.00029485860263552986,0.5338983050847458,0.41292652103267735,0.53754276,0.35578004
Eef2k,4.4278536,0.8394003,9.517539816480098e-06,0.00030157581942077857,0.4661016949152542,0.35659866401877593,0.39098042,0.23695415
Agap1,4.427242,0.4140694,9.544579021477172e-06,0.0003020763702085885,0.826271186440678,0.7070590359270627,1.1005862,0.91847104
