names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L2 IT PPP-APr Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Negr1,3.2903855,0.5111626,0.001000502094361706,0.037810817546412155,0.9618320610687023,0.9021942446043165,2.8836324,2.552816
Scg5,3.2727575,0.4762922,0.0010650376399549963,0.039746613035542715,0.6946564885496184,0.62931654676259,0.84784615,0.67261505
Gm44643,3.2707646,1.0659193,0.001072571594021378,0.039972258989395874,0.40458015267175573,0.2952517985611511,0.34543267,0.17989081
Myrip,3.2700477,0.62890905,0.0010752933869588323,0.0400181901767089,0.6030534351145038,0.5094964028776978,0.6467403,0.46248612
Trerf1,3.2654316,0.47016636,0.0010929736768720104,0.04056381588059519,0.7557251908396947,0.6679496402877698,1.0392803,0.84114116
Mical2,3.2608755,0.5202619,0.0011106884777011298,0.04110247099105447,0.8320610687022901,0.6909352517985612,1.2614958,1.0168655
Cd34,3.2604845,2.095103,0.001112221002384329,0.04110247099105447,0.2366412213740458,0.08219424460431654,0.1831135,0.045960218
Ppp2r2b,3.2601314,0.6199251,0.0011136062106992055,0.04110247099105447,0.9312977099236641,0.7687410071942447,1.9290426,1.5744447
Ttc8,3.2564602,0.5880277,0.0011281072393147802,0.04152361852107964,0.5954198473282443,0.5293165467625899,0.6050566,0.44022858
Fmn1,3.2413902,0.68735534,0.0011894824351180453,0.043603537560193556,0.6030534351145038,0.5301438848920863,0.8113132,0.57479864
Etl4,3.238702,0.6092172,0.0012007494350294028,0.043896785468353815,0.8473282442748091,0.7120143884892086,1.8882972,1.542536
A330023F24Rik,3.237605,0.46717152,0.001205375542979235,0.04400603374979897,0.8244274809160306,0.717158273381295,1.2428007,1.0236579
Tub,3.2367687,0.6870746,0.00120891343231048,0.04407531061897232,0.5572519083969466,0.49428057553956833,0.58388734,0.40047896
Srrm4,3.2322993,0.5096259,0.001227983611827993,0.04470991822468587,0.6641221374045801,0.5689208633093525,0.7700195,0.5958961
Gm10115,3.226608,0.9433443,0.001252669532625382,0.04548544640762705,0.44274809160305345,0.36683453237410074,0.42119414,0.2408886
Cdh10,3.224908,0.53938913,0.0012601307127880115,0.04569461842458012,0.8702290076335878,0.7551079136690647,1.7402744,1.4429455
Gas7,3.2242403,0.41482836,0.001263073955746918,0.045739618855686906,0.7251908396946565,0.6015827338129497,0.80239886,0.6540421
Ccdc192,3.2136831,3.0157676,0.001310442404050513,0.04732740241510388,0.19083969465648856,0.029928057553956836,0.17772011,0.023762533
Med27,3.209746,0.6800925,0.0013285239121454502,0.047851792921378346,0.5343511450381679,0.4874820143884892,0.55522376,0.38069817
Phf21a,3.2017682,0.3811062,0.0013658685618443559,0.04913104184304932,0.8244274809160306,0.773273381294964,1.3287226,1.141582
Kat6b,3.1999109,0.43369249,0.0013747006547177427,0.04938262913404511,0.8244274809160306,0.7074460431654677,1.0850717,0.89643687
